
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3607.58 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.125484 0 0 0 0.125484 9266 0.337912 0.543631 98 3887 373 269.428 42802.7 67480 2.73206e+06 0 0.501936 4
3607.58 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.123984 0 0 0 0.123984 37273 0.474337 0.721932 172 4930 1106 526.564 42802.7 67480 2.73206e+06 0 0.495936 3
3607.58 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.344877 0 0 0 0.344877 22244 0.48125 0.518133 315 17312 1021 251.176 42802.7 67480 2.73206e+06 0.219393 0.501936 8
3607.58 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.343377 0 0 0 0.343377 28708 0.452411 0.729645 369 13947 3048 473.207 42802.7 67480 2.73206e+06 0.219393 0.495936 7
3607.58 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.41471 0 0 0 0.41471 19292 0.438321 0.87516 144 2008 2273 352.075 42802.7 67480 2.73206e+06 0.219393 0.781266 8
3607.58 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.41321 0 0 0 0.41321 5516 0.33791 0.775627 29 418 1108 310.379 42802.7 67480 2.73206e+06 0.219393 0.775266 7
3607.58 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.220893 0 0 0 0.220893 11144 0.354026 0.660964 88 3019 255 277.181 42802.7 67480 2.73206e+06 0.219393 0.006 5
3607.58 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.219393 0 0 0 0.219393 30431 0.426889 0.629696 302 14864 766 396.703 42802.7 67480 2.73206e+06 0.219393 0 4
3607.58 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -0.56427 0 0 0 0.56427 10839 0.405349 0.581749 92 4831 481 177.991 42802.7 67480 2.73206e+06 0.438786 0.501936 8
3607.58 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -0.56277 0 0 0 0.56277 24330 0.426861 0.744658 199 7996 1124 460.71 42802.7 67480 2.73206e+06 0.438786 0.495936 7
3607.58 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -0.634103 0 0 0 0.634103 11498 0.388764 0.856561 107 763 1802 387.626 42802.7 67480 2.73206e+06 0.438786 0.781266 8
3607.58 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -0.632603 0 0 0 0.632603 8644 0.345318 0.777483 157 5358 916 311.742 42802.7 67480 2.73206e+06 0.438786 0.775266 7
3607.58 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -0.440286 0 0 0 0.440286 32197 0.447132 0.65727 376 19529 957 373.95 42802.7 67480 2.73206e+06 0.438786 0.006 5
3607.58 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -0.438786 0 0 0 0.438786 35896 0.472707 0.607894 431 21925 1026 394.662 42802.7 67480 2.73206e+06 0.438786 0 4
3607.58 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -0.783663 0 0 0 0.783663 307 0.292253 0.507253 6 169 70 130.615 42802.7 67480 2.73206e+06 0.658179 0.501936 8
3607.58 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -0.782163 0 0 0 0.782163 8626 0.374588 0.718275 97 1000 1373 439.632 42802.7 67480 2.73206e+06 0.658179 0.495936 7
3607.58 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -0.853496 0 0 0 0.853496 13359 0.410467 0.850184 133 1472 2557 379.439 42802.7 67480 2.73206e+06 0.658179 0.781266 8
3607.58 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -0.851996 0 0 0 0.851996 12603 0.362052 0.750428 225 8422 1254 356.128 42802.7 67480 2.73206e+06 0.658179 0.775266 7
3607.58 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -0.659679 0 0 0 0.659679 10184 0.318109 0.614866 198 9226 378 371.909 42802.7 67480 2.73206e+06 0.658179 0.006 5
3607.58 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -0.658179 0 0 0 0.658179 8613 0.310321 0.574395 167 7742 269 367.093 42802.7 67480 2.73206e+06 0.658179 0 4
