
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2964.54 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -1.00306 0 0 0 1.00306 21172 0.442037 0.570607 271 15203 606 237.994 31673.4 51247 2.54481e+06 0.877572 0.501936 8
2964.54 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -1.00156 0 0 0 1.00156 51524 0.541689 0.732935 397 18917 1411 494.155 31673.4 51247 2.54481e+06 0.877572 0.495936 7
2964.54 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -1.07289 0 0 0 1.07289 15324 0.526849 0.874111 140 1365 2174 282.035 31673.4 51247 2.54481e+06 0.877572 0.781266 8
2964.54 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -1.07139 0 0 0 1.07139 10854 0.420525 0.807174 140 4474 1211 243.336 31673.4 51247 2.54481e+06 0.877572 0.775266 7
2964.54 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.879072 0 0 0 0.879072 7140 0.398706 0.713931 162 5857 489 185.194 31673.4 51247 2.54481e+06 0.877572 0.006 5
2964.54 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.877572 0 0 0 0.877572 22114 0.471332 0.674869 296 13892 775 312.731 31673.4 51247 2.54481e+06 0.877572 0 4
2964.54 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -1.22245 0 0 0 1.22245 40951 0.619351 0.458751 358 25436 920 265.095 31673.4 51247 2.54481e+06 1.09697 0.501936 8
2964.54 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -1.22095 0 0 0 1.22095 60279 0.618249 0.648356 492 24116 2442 439.284 31673.4 51247 2.54481e+06 1.09697 0.495936 7
2964.54 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -1.29228 0 0 0 1.29228 18563 0.485494 0.888688 157 1962 2192 301.721 31673.4 51247 2.54481e+06 1.09697 0.781266 8
2964.54 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -1.29078 0 0 0 1.29078 10704 0.393462 0.797461 170 5933 1230 262.755 31673.4 51247 2.54481e+06 1.09697 0.775266 7
2964.54 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -1.09847 0 0 0 1.09847 25132 0.482321 0.634334 266 15929 682 251.965 31673.4 51247 2.54481e+06 1.09697 0.006 5
2964.54 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -1.09697 0 0 0 1.09697 53581 0.556021 0.588556 494 34825 1297 387.441 31673.4 51247 2.54481e+06 1.09697 0 4
2964.54 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -1.44184 0 0 0 1.44184 11061 0.414926 0.578205 84 4860 490 175.592 31673.4 51247 2.54481e+06 1.31636 0.501936 8
2964.54 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -1.44034 0 0 0 1.44034 26860 0.469352 0.753269 166 8058 1314 415.162 31673.4 51247 2.54481e+06 1.31636 0.495936 7
2964.54 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -1.51168 0 0 0 1.51168 24085 0.513634 0.872817 133 1324 3150 359.571 31673.4 51247 2.54481e+06 1.31636 0.781266 8
2964.54 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -1.51018 0 0 0 1.51018 19754 0.456569 0.748125 219 11253 1877 291.687 31673.4 51247 2.54481e+06 1.31636 0.775266 7
2964.54 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -1.31786 0 0 0 1.31786 35185 0.502298 0.668777 275 18757 1065 310.175 31673.4 51247 2.54481e+06 1.31636 0.006 5
2964.54 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -1.31636 0 0 0 1.31636 38307 0.521896 0.604541 353 21355 1064 343.283 31673.4 51247 2.54481e+06 1.31636 0 4
2964.54 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.66124 0 0 0 1.66124 399 0.29611 0.58588 8 222 73 120.907 31673.4 51247 2.54481e+06 1.53575 0.501936 8
2964.54 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.65974 0 0 0 1.65974 6895 0.386051 0.749976 83 1366 1011 355.007 31673.4 51247 2.54481e+06 1.53575 0.495936 7
2964.54 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.73107 0 0 0 1.73107 20734 0.486535 0.870912 114 2421 2786 320.661 31673.4 51247 2.54481e+06 1.53575 0.781266 8
2964.54 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.72957 0 0 0 1.72957 16048 0.420981 0.762311 124 6287 1429 264.865 31673.4 51247 2.54481e+06 1.53575 0.775266 7
2964.54 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -1.53725 0 0 0 1.53725 8361 0.322897 0.729007 61 1689 538 285.974 31673.4 51247 2.54481e+06 1.53575 0.006 5
2964.54 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -1.53575 0 0 0 1.53575 6061 0.306743 0.677138 58 1574 221 282.431 31673.4 51247 2.54481e+06 1.53575 0 4
2964.54 -0.784615 -0.391029 0.103551 0.426945 0.399744 0.626919 0.514679 -0.125484 0 0 0 0.125484 6622 0.401831 0.495522 2 54 301 128.633 31673.4 51247 2.54481e+06 0 0.501936 4
2964.54 -0.796541 -0.392165 0.102341 0.498959 0.489039 0.560116 0.445141 -0.123984 0 0 0 0.123984 30040 0.539175 0.791687 28 696 1499 302.682 31673.4 51247 2.54481e+06 0 0.495936 3
2964.54 0.831305 -0.278308 0.103551 -0.205931 0.547421 0.715413 -0.382238 -0.783663 0 0 0 0.783663 8659 0.40247 0.639947 93 3509 711 133.965 31673.4 51247 2.54481e+06 0.658179 0.501936 8
2964.54 0.840543 -0.285937 0.102341 -0.26087 0.648125 0.625604 -0.347131 -0.782163 0 0 0 0.782163 36207 0.525807 0.821502 201 7132 3403 380.655 31673.4 51247 2.54481e+06 0.658179 0.495936 7
2964.54 0.406817 -0.805659 0.177665 0.765728 0.249337 -0.381351 -0.453941 -0.853496 0 0 0 0.853496 32437 0.686984 0.862299 54 2078 1744 158.709 31673.4 51247 2.54481e+06 0.658179 0.781266 8
2964.54 0.416423 -0.812831 0.178803 -0.689297 -0.189604 0.414206 0.563342 -0.851996 0 0 0 0.851996 41634 0.595134 0.778454 57 2311 2069 270.573 31673.4 51247 2.54481e+06 0.658179 0.775266 7
2964.54 0.672098 -0.476095 0.441952 0.704858 -0.107109 -0.686774 -0.141577 -0.659679 0 0 0 0.659679 5434 0.408086 0.746739 56 2202 232 191.122 31673.4 51247 2.54481e+06 0.658179 0.006 5
2964.54 0.682193 -0.482658 0.442019 0.67586 -0.208461 -0.662977 -0.245396 -0.658179 0 0 0 0.658179 11306 0.439133 0.736595 65 3290 544 238.784 31673.4 51247 2.54481e+06 0.658179 0 4
