
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2842.12 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -1.14647 0 0 0 1.14647 21045 0.443285 0.605981 272 15317 613 229.316 29284.4 47598 2.40667e+06 0.877572 1.07561 7
2842.12 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -1.14797 0 0 0 1.14797 51305 0.547556 0.74402 393 18781 1477 481.668 29284.4 47598 2.40667e+06 0.877572 1.08161 8
2842.12 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.877572 0 0 0 0.877572 11902 0.563137 0.88535 49 1042 1185 124.841 29284.4 47598 2.40667e+06 0.877572 0 4
2842.12 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.879072 0 0 0 0.879072 16615 0.479044 0.826782 129 4419 1356 214.699 29284.4 47598 2.40667e+06 0.877572 0.006 5
2842.12 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -1.08309 0 0 0 1.08309 6935 0.428618 0.718302 156 5843 422 161.494 29284.4 47598 2.40667e+06 0.877572 0.822059 7
2842.12 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -1.08459 0 0 0 1.08459 21758 0.483479 0.696646 299 13907 762 296.513 29284.4 47598 2.40667e+06 0.877572 0.828059 8
2842.12 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -1.36587 0 0 0 1.36587 44112 0.641164 0.489483 370 26591 873 266.606 29284.4 47598 2.40667e+06 1.09697 1.07561 7
2842.12 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -1.36737 0 0 0 1.36737 72572 0.67539 0.644103 490 25157 2553 433.887 29284.4 47598 2.40667e+06 1.09697 1.08161 8
2842.12 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -1.09697 0 0 0 1.09697 17301 0.494883 0.89248 142 2054 1848 268.574 29284.4 47598 2.40667e+06 1.09697 0 4
2842.12 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -1.09847 0 0 0 1.09847 10249 0.393932 0.806029 164 5924 1033 240.585 29284.4 47598 2.40667e+06 1.09697 0.006 5
2842.12 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -1.30248 0 0 0 1.30248 24461 0.527808 0.623017 260 15976 646 230.645 29284.4 47598 2.40667e+06 1.09697 0.822059 7
2842.12 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -1.30398 0 0 0 1.30398 55772 0.611568 0.598931 496 34960 1665 374.786 29284.4 47598 2.40667e+06 1.09697 0.828059 8
2842.12 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -1.58526 0 0 0 1.58526 11659 0.423387 0.623295 89 5015 551 170.023 29284.4 47598 2.40667e+06 1.31636 1.07561 7
2842.12 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -1.58676 0 0 0 1.58676 27461 0.475812 0.763021 165 8200 1365 405.111 29284.4 47598 2.40667e+06 1.31636 1.08161 8
2842.12 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -1.31636 0 0 0 1.31636 28642 0.572357 0.869626 142 1415 3333 338.547 29284.4 47598 2.40667e+06 1.31636 0 4
2842.12 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -1.31786 0 0 0 1.31786 21792 0.498192 0.735305 214 11356 2045 278.865 29284.4 47598 2.40667e+06 1.31636 0.006 5
2842.12 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -1.52187 0 0 0 1.52187 36094 0.526197 0.683755 308 20037 1112 305.369 29284.4 47598 2.40667e+06 1.31636 0.822059 7
2842.12 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -1.52337 0 0 0 1.52337 39859 0.539553 0.61909 385 22398 1199 348.68 29284.4 47598 2.40667e+06 1.31636 0.828059 8
2842.12 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.80465 0 0 0 1.80465 443 0.297266 0.687356 10 269 73 110.262 29284.4 47598 2.40667e+06 1.53575 1.07561 7
2842.12 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.80615 0 0 0 1.80615 7085 0.389135 0.788098 87 1480 997 336.303 29284.4 47598 2.40667e+06 1.53575 1.08161 8
2842.12 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.53575 0 0 0 1.53575 21941 0.506555 0.87157 112 2694 2816 300.726 29284.4 47598 2.40667e+06 1.53575 0 4
2842.12 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.53725 0 0 0 1.53725 18244 0.442576 0.762002 135 6681 1488 251.933 29284.4 47598 2.40667e+06 1.53575 0.006 5
2842.12 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -1.74127 0 0 0 1.74127 10159 0.335303 0.772365 66 1779 581 276.832 29284.4 47598 2.40667e+06 1.53575 0.822059 7
2842.12 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -1.74277 0 0 0 1.74277 6420 0.313576 0.736949 61 1655 240 254.505 29284.4 47598 2.40667e+06 1.53575 0.828059 8
2842.12 -0.784615 -0.391029 0.103551 0.426945 0.399744 0.626919 0.514679 -0.268902 0 0 0 0.268902 6608 0.402568 0.562437 3 57 303 122.193 29284.4 47598 2.40667e+06 0 1.07561 3
2842.12 -0.796541 -0.392165 0.102341 0.498959 0.489039 0.560116 0.445141 -0.270402 0 0 0 0.270402 28540 0.536918 0.81262 31 788 1401 286.159 29284.4 47598 2.40667e+06 0 1.08161 4
2842.12 -0.811895 -0.138595 0.441952 -0.170782 0.692193 0.132017 0.688676 -0.205515 0 0 0 0.205515 32909 0.515235 0.685229 17 309 510 308.971 29284.4 47598 2.40667e+06 0 0.822059 3
2842.12 -0.823674 -0.141092 0.442019 -0.0660472 0.704188 0.0269939 0.706419 -0.207015 0 0 0 0.207015 30006 0.508393 0.716045 16 110 233 290.816 29284.4 47598 2.40667e+06 0 0.828059 4
2842.12 0.831305 -0.278308 0.103551 -0.205931 0.547421 0.715413 -0.382238 -0.927082 0 0 0 0.927082 9887 0.419187 0.671489 89 3361 743 132.187 29284.4 47598 2.40667e+06 0.658179 1.07561 7
2842.12 0.840543 -0.285937 0.102341 -0.26087 0.648125 0.625604 -0.347131 -0.928582 0 0 0 0.928582 40288 0.562536 0.837125 192 6989 3601 364.561 29284.4 47598 2.40667e+06 0.658179 1.08161 8
2842.12 0.406817 -0.805659 0.177665 0.765728 0.249337 -0.381351 -0.453941 -0.658179 0 0 0 0.658179 26162 0.676805 0.887244 30 1609 1413 121.29 29284.4 47598 2.40667e+06 0.658179 0 4
2842.12 0.416423 -0.812831 0.178803 -0.689297 -0.189604 0.414206 0.563342 -0.659679 0 0 0 0.659679 36372 0.58667 0.78283 30 1602 1842 236.131 29284.4 47598 2.40667e+06 0.658179 0.006 5
2842.12 0.672098 -0.476095 0.441952 0.704858 -0.107109 -0.686774 -0.141577 -0.863694 0 0 0 0.863694 28330 0.546081 0.748835 55 2141 310 189.552 29284.4 47598 2.40667e+06 0.658179 0.822059 7
2842.12 0.682193 -0.482658 0.442019 0.67586 -0.208461 -0.662977 -0.245396 -0.865194 0 0 0 0.865194 43625 0.588159 0.740921 61 2983 589 237.336 29284.4 47598 2.40667e+06 0.658179 0.828059 8
