
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3564.21 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.123984 0 0 0 0.123984 9958 0.344084 0.59264 101 4414 391 261.769 42048 66726 2.79317e+06 0 0.495936 3
3564.21 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.125484 0 0 0 0.125484 38309 0.479993 0.746934 181 5596 1134 514.383 42048 66726 2.79317e+06 0 0.501936 4
3564.21 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.0015 0 0 0 0.0015 5782 0.371065 0.657176 31 955 432 381.362 42048 66726 2.79317e+06 0 0.006 1
3564.21 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.343377 0 0 0 0.343377 24159 0.495702 0.535595 317 18554 1063 252.61 42048 66726 2.79317e+06 0.219393 0.495936 7
3564.21 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.344877 0 0 0 0.344877 31239 0.467915 0.723039 395 15237 3163 463.537 42048 66726 2.79317e+06 0.219393 0.501936 8
3564.21 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.41321 0 0 0 0.41321 19294 0.438384 0.877726 144 2008 2274 351.272 42048 66726 2.79317e+06 0.219393 0.775266 7
3564.21 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.41471 0 0 0 0.41471 5450 0.337769 0.815333 28 352 1112 300.313 42048 66726 2.79317e+06 0.219393 0.781266 8
3564.21 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.219393 0 0 0 0.219393 11369 0.357852 0.713643 87 3084 280 266.919 42048 66726 2.79317e+06 0.219393 0 4
3564.21 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.220893 0 0 0 0.220893 33059 0.442492 0.651893 310 16032 888 390.277 42048 66726 2.79317e+06 0.219393 0.006 5
3564.21 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -0.56277 0 0 0 0.56277 10946 0.408877 0.581749 92 4857 481 177.991 42048 66726 2.79317e+06 0.438786 0.495936 7
3564.21 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -0.56427 0 0 0 0.56427 28797 0.459406 0.751331 198 8572 1561 456.389 42048 66726 2.79317e+06 0.438786 0.501936 8
3564.21 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -0.632603 0 0 0 0.632603 11562 0.389329 0.860621 108 764 1819 387.389 42048 66726 2.79317e+06 0.438786 0.775266 7
3564.21 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -0.634103 0 0 0 0.634103 9474 0.352136 0.789636 160 5787 965 308.643 42048 66726 2.79317e+06 0.438786 0.781266 8
3564.21 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -0.438786 0 0 0 0.438786 34086 0.460304 0.678768 364 20529 1008 371.266 42048 66726 2.79317e+06 0.438786 0 4
3564.21 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -0.440286 0 0 0 0.440286 37566 0.486692 0.623432 422 22931 1023 392.322 42048 66726 2.79317e+06 0.438786 0.006 5
3564.21 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -0.782163 0 0 0 0.782163 307 0.292263 0.509538 6 169 70 130.415 42048 66726 2.79317e+06 0.658179 0.495936 7
3564.21 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -0.783663 0 0 0 0.783663 8581 0.375304 0.72186 97 1003 1372 437.763 42048 66726 2.79317e+06 0.658179 0.501936 8
3564.21 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -0.851996 0 0 0 0.851996 14495 0.423576 0.855973 131 1793 2603 360.94 42048 66726 2.79317e+06 0.658179 0.775266 7
3564.21 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -0.853496 0 0 0 0.853496 14868 0.378453 0.755391 222 9399 1380 339.156 42048 66726 2.79317e+06 0.658179 0.781266 8
3564.21 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -0.658179 0 0 0 0.658179 10956 0.324355 0.640855 198 9248 470 366.969 42048 66726 2.79317e+06 0.658179 0 4
3564.21 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -0.659679 0 0 0 0.659679 8993 0.312872 0.595308 166 7845 292 362.411 42048 66726 2.79317e+06 0.658179 0.006 5
