
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3255.33 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.344877 0 0 0 0.344877 10651 0.352821 0.711206 104 5166 402 239.716 36612.8 58900 2.59625e+06 0.219393 0.501936 8
3255.33 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.343377 0 0 0 0.343377 39470 0.490053 0.811259 185 6697 1132 482.035 36612.8 58900 2.59625e+06 0.219393 0.495936 7
3255.33 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.41471 0 0 0 0.41471 12815 0.456074 0.846683 197 1429 1920 325.235 36612.8 58900 2.59625e+06 0.219393 0.781266 8
3255.33 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.41321 0 0 0 0.41321 3793 0.335914 0.811031 78 1005 713 253.25 36612.8 58900 2.59625e+06 0.219393 0.775266 7
3255.33 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.220893 0 0 0 0.220893 1694 0.347929 0.800873 51 759 366 189.462 36612.8 58900 2.59625e+06 0.219393 0.006 5
3255.33 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.219393 0 0 0 0.219393 7753 0.392848 0.793449 52 1446 491 336.628 36612.8 58900 2.59625e+06 0.219393 0 4
3255.33 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.56427 0 0 0 0.56427 26113 0.510903 0.549507 325 21128 1015 249.485 36612.8 58900 2.59625e+06 0.438786 0.501936 8
3255.33 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.56277 0 0 0 0.56277 35105 0.492704 0.725956 429 18314 3182 451.648 36612.8 58900 2.59625e+06 0.438786 0.495936 7
3255.33 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.634103 0 0 0 0.634103 18714 0.465897 0.890461 162 2288 2105 316.774 36612.8 58900 2.59625e+06 0.438786 0.781266 8
3255.33 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.632603 0 0 0 0.632603 5385 0.349158 0.854497 66 873 1048 261.748 36612.8 58900 2.59625e+06 0.438786 0.775266 7
3255.33 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.440286 0 0 0 0.440286 11604 0.384139 0.805425 106 3774 363 223.983 36612.8 58900 2.59625e+06 0.438786 0.006 5
3255.33 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.438786 0 0 0 0.438786 35791 0.47004 0.702981 325 19069 900 365.759 36612.8 58900 2.59625e+06 0.438786 0 4
3255.33 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -0.783663 0 0 0 0.783663 10986 0.409708 0.580548 88 4817 486 178.141 36612.8 58900 2.59625e+06 0.658179 0.501936 8
3255.33 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -0.782163 0 0 0 0.782163 29012 0.472653 0.757196 203 9873 1427 435.603 36612.8 58900 2.59625e+06 0.658179 0.495936 7
3255.33 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -0.853496 0 0 0 0.853496 11668 0.397484 0.86779 110 870 1821 374.195 36612.8 58900 2.59625e+06 0.658179 0.781266 8
3255.33 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -0.851996 0 0 0 0.851996 11306 0.372157 0.807446 174 7381 1015 292.772 36612.8 58900 2.59625e+06 0.658179 0.775266 7
3255.33 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -0.659679 0 0 0 0.659679 36309 0.476373 0.693773 364 22068 1005 365.743 36612.8 58900 2.59625e+06 0.658179 0.006 5
3255.33 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -0.658179 0 0 0 0.658179 39012 0.506493 0.650997 422 24410 957 374.348 36612.8 58900 2.59625e+06 0.658179 0 4
3255.33 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.00306 0 0 0 1.00306 286 0.292321 0.507585 5 148 69 129.84 36612.8 58900 2.59625e+06 0.877572 0.501936 8
3255.33 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.00156 0 0 0 1.00156 6905 0.384205 0.714926 91 965 1191 401.586 36612.8 58900 2.59625e+06 0.877572 0.495936 7
3255.33 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.07289 0 0 0 1.07289 15979 0.438721 0.857812 135 2594 2661 356.363 36612.8 58900 2.59625e+06 0.877572 0.781266 8
3255.33 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.07139 0 0 0 1.07139 17636 0.394523 0.775334 223 11647 1309 328.823 36612.8 58900 2.59625e+06 0.877572 0.775266 7
3255.33 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -0.879072 0 0 0 0.879072 12320 0.332224 0.697085 198 10037 506 353.09 36612.8 58900 2.59625e+06 0.877572 0.006 5
3255.33 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -0.877572 0 0 0 0.877572 9641 0.319395 0.645484 161 8083 314 340.661 36612.8 58900 2.59625e+06 0.877572 0 4
3255.33 0.406817 -0.805659 0.177665 0.765728 0.249337 -0.381351 -0.453941 -0.195316 0 0 0 0.195316 19399 0.498208 0.793505 124 965 1924 223.202 36612.8 58900 2.59625e+06 0 0.781266 4
