
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2780.75 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -1.14797 0 0 0 1.14797 21099 0.442406 0.640881 270 15320 614 225.614 28179.2 46056 2.37936e+06 0.877572 1.08161 8
2780.75 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -1.14647 0 0 0 1.14647 51548 0.554145 0.761345 384 19186 1526 470.07 28179.2 46056 2.37936e+06 0.877572 1.07561 7
2780.75 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.879072 0 0 0 0.879072 11908 0.563254 0.88535 49 1042 1185 124.841 28179.2 46056 2.37936e+06 0.877572 0.006 5
2780.75 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.877572 0 0 0 0.877572 16494 0.479871 0.839604 126 4290 1352 210.612 28179.2 46056 2.37936e+06 0.877572 0 4
2780.75 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -1.08459 0 0 0 1.08459 6941 0.428711 0.730905 155 5849 422 159.906 28179.2 46056 2.37936e+06 0.877572 0.828059 8
2780.75 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -1.08309 0 0 0 1.08309 21856 0.488212 0.717952 288 13703 718 285.897 28179.2 46056 2.37936e+06 0.877572 0.822059 7
2780.75 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -1.36737 0 0 0 1.36737 45265 0.694799 0.494567 370 27425 844 264.956 28179.2 46056 2.37936e+06 1.09697 1.08161 8
2780.75 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -1.36587 0 0 0 1.36587 77411 0.731886 0.639118 489 29780 2276 419.152 28179.2 46056 2.37936e+06 1.09697 1.07561 7
2780.75 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -1.09847 0 0 0 1.09847 17798 0.500323 0.89248 142 2054 1883 268.574 28179.2 46056 2.37936e+06 1.09697 0.006 5
2780.75 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -1.09697 0 0 0 1.09697 10530 0.398367 0.805574 161 5757 1071 238.885 28179.2 46056 2.37936e+06 1.09697 0 4
2780.75 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -1.30398 0 0 0 1.30398 24520 0.529632 0.623258 260 16060 647 230.604 28179.2 46056 2.37936e+06 1.09697 0.828059 8
2780.75 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -1.30248 0 0 0 1.30248 56837 0.638642 0.613547 497 36229 1659 368.103 28179.2 46056 2.37936e+06 1.09697 0.822059 7
2780.75 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -1.58676 0 0 0 1.58676 14931 0.456321 0.654603 95 5531 324 166.157 28179.2 46056 2.37936e+06 1.31636 1.08161 8
2780.75 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -1.58526 0 0 0 1.58526 32008 0.514579 0.780821 177 9750 1170 389.528 28179.2 46056 2.37936e+06 1.31636 1.07561 7
2780.75 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -1.31786 0 0 0 1.31786 30113 0.618908 0.872471 142 1561 3531 327.547 28179.2 46056 2.37936e+06 1.31636 0.006 5
2780.75 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -1.31636 0 0 0 1.31636 23845 0.561766 0.741278 213 12034 2223 282.583 28179.2 46056 2.37936e+06 1.31636 0 4
2780.75 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -1.52337 0 0 0 1.52337 36961 0.549597 0.685543 310 20435 1145 304.954 28179.2 46056 2.37936e+06 1.31636 0.828059 8
2780.75 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -1.52187 0 0 0 1.52187 40642 0.553532 0.62524 386 22810 1227 347.127 28179.2 46056 2.37936e+06 1.31636 0.822059 7
2780.75 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.80615 0 0 0 1.80615 534 0.310843 0.725008 12 328 75 106.462 28179.2 46056 2.37936e+06 1.53575 1.08161 8
2780.75 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.80465 0 0 0 1.80465 7355 0.404429 0.805781 93 1565 1040 323.633 28179.2 46056 2.37936e+06 1.53575 1.07561 7
2780.75 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.53725 0 0 0 1.53725 23963 0.541662 0.855281 136 3680 2379 266.147 28179.2 46056 2.37936e+06 1.53575 0.006 5
2780.75 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.53575 0 0 0 1.53575 20701 0.470229 0.774955 139 7668 1463 243.784 28179.2 46056 2.37936e+06 1.53575 0 4
2780.75 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -1.74277 0 0 0 1.74277 11588 0.348628 0.809509 70 1869 633 269.646 28179.2 46056 2.37936e+06 1.53575 0.828059 8
2780.75 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -1.74127 0 0 0 1.74127 6893 0.318239 0.770481 66 1846 235 244.674 28179.2 46056 2.37936e+06 1.53575 0.822059 7
2780.75 -0.784615 -0.391029 0.103551 0.426945 0.399744 0.626919 0.514679 -0.270402 0 0 0 0.270402 6578 0.402692 0.569915 3 57 303 120.842 28179.2 46056 2.37936e+06 0 1.08161 4
2780.75 -0.796541 -0.392165 0.102341 0.498959 0.489039 0.560116 0.445141 -0.268902 0 0 0 0.268902 28507 0.537431 0.819333 31 788 1399 283.95 28179.2 46056 2.37936e+06 0 1.07561 3
2780.75 -0.85735 0.282023 0.177665 -0.523389 0.612024 -0.27345 0.526038 -0.0015 0 0 0 0.0015 7480 0.416173 0.878769 51 538 1177 418.78 28179.2 46056 2.37936e+06 0 0.006 1
2780.75 -0.811895 -0.138595 0.441952 -0.170782 0.692193 0.132017 0.688676 -0.207015 0 0 0 0.207015 33721 0.520952 0.712129 20 403 464 303.294 28179.2 46056 2.37936e+06 0 0.828059 4
2780.75 -0.823674 -0.141092 0.442019 -0.0660472 0.704188 0.0269939 0.706419 -0.205515 0 0 0 0.205515 30190 0.50983 0.740118 17 145 249 283.473 28179.2 46056 2.37936e+06 0 0.822059 3
2780.75 0.831305 -0.278308 0.103551 -0.205931 0.547421 0.715413 -0.382238 -0.928582 0 0 0 0.928582 9829 0.41805 0.69176 87 3311 738 130.17 28179.2 46056 2.37936e+06 0.658179 1.08161 8
2780.75 0.840543 -0.285937 0.102341 -0.26087 0.648125 0.625604 -0.347131 -0.927082 0 0 0 0.927082 39809 0.562909 0.848152 186 6837 3558 357.649 28179.2 46056 2.37936e+06 0.658179 1.07561 7
2780.75 0.406817 -0.805659 0.177665 0.765728 0.249337 -0.381351 -0.453941 -0.659679 0 0 0 0.659679 26177 0.678203 0.88775 30 1609 1423 121.235 28179.2 46056 2.37936e+06 0.658179 0.006 5
2780.75 0.416423 -0.812831 0.178803 -0.689297 -0.189604 0.414206 0.563342 -0.658179 0 0 0 0.658179 36210 0.587261 0.78599 27 1397 1835 234.304 28179.2 46056 2.37936e+06 0.658179 0 4
2780.75 0.672098 -0.476095 0.441952 0.704858 -0.107109 -0.686774 -0.141577 -0.865194 0 0 0 0.865194 28282 0.546329 0.753017 56 2185 301 188.295 28179.2 46056 2.37936e+06 0.658179 0.828059 8
2780.75 0.682193 -0.482658 0.442019 0.67586 -0.208461 -0.662977 -0.245396 -0.863694 0 0 0 0.863694 42981 0.590451 0.745299 53 2701 521 232.12 28179.2 46056 2.37936e+06 0.658179 0.822059 7
