
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2445.73 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.659679 0 0 0 0.659679 8953 0.402765 0.609313 133 6169 287 123.771 20657.3 34322 1.91525e+06 0.658179 0.006 5
2445.73 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.658179 0 0 0 0.658179 36589 0.609232 0.798775 211 7184 1418 335.742 20657.3 34322 1.91525e+06 0.658179 0 4
2445.73 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -1.03058 0 0 0 1.03058 10690 0.615683 0.898379 31 777 723 79.3167 20657.3 34322 1.91525e+06 0.658179 1.48961 8
2445.73 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -1.02908 0 0 0 1.02908 11747 0.513083 0.858027 33 906 781 123.904 20657.3 34322 1.91525e+06 0.658179 1.48361 7
2445.73 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.841422 0 0 0 0.841422 23056 0.59383 0.7669 100 2417 301 122.693 20657.3 34322 1.91525e+06 0.658179 0.732972 8
2445.73 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.839922 0 0 0 0.839922 33400 0.625767 0.756608 108 3134 419 170.345 20657.3 34322 1.91525e+06 0.658179 0.726972 7
2445.73 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.879072 0 0 0 0.879072 48620 0.797289 0.466723 266 34708 308 200.093 20657.3 34322 1.91525e+06 0.877572 0.006 5
2445.73 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.877572 0 0 0 0.877572 69561 0.801411 0.597104 333 33337 659 284.086 20657.3 34322 1.91525e+06 0.877572 0 4
2445.73 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -1.24997 0 0 0 1.24997 17313 0.576167 0.902921 113 2650 1251 185.406 20657.3 34322 1.91525e+06 0.877572 1.48961 8
2445.73 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -1.24847 0 0 0 1.24847 12403 0.468418 0.831472 118 3393 1009 192.807 20657.3 34322 1.91525e+06 0.877572 1.48361 7
