
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2273.45 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.440286 0 0 0 0.440286 9412 0.444928 0.649041 145 6871 303 124.288 19812.9 33686 1.85676e+06 0.438786 0.006 5
2273.45 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.438786 0 0 0 0.438786 36534 0.620523 0.818971 215 7109 1420 330.688 19812.9 33686 1.85676e+06 0.438786 0 4
2273.45 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.811188 0 0 0 0.811188 21698 0.854905 0.912544 24 730 222 75.0345 19812.9 33686 1.85676e+06 0.438786 1.48961 8
2273.45 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.809688 0 0 0 0.809688 28459 0.765463 0.892296 34 998 324 119.078 19812.9 33686 1.85676e+06 0.438786 1.48361 7
2273.45 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.622029 0 0 0 0.622029 23387 0.615882 0.779035 102 2328 367 121.486 19812.9 33686 1.85676e+06 0.438786 0.732972 8
2273.45 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.620529 0 0 0 0.620529 34051 0.638252 0.78547 106 3087 445 166.998 19812.9 33686 1.85676e+06 0.438786 0.726972 7
2273.45 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.659679 0 0 0 0.659679 51273 0.882614 0.542048 276 35737 311 195.366 19812.9 33686 1.85676e+06 0.658179 0.006 5
2273.45 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.658179 0 0 0 0.658179 72284 0.85329 0.668778 340 34791 673 273.566 19812.9 33686 1.85676e+06 0.658179 0 4
2273.45 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -1.03058 0 0 0 1.03058 14650 0.649982 0.918581 81 3214 1144 167.079 19812.9 33686 1.85676e+06 0.658179 1.48961 8
2273.45 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -1.02908 0 0 0 1.02908 12424 0.544085 0.868577 123 3808 1007 186.119 19812.9 33686 1.85676e+06 0.658179 1.48361 7
2273.45 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.841422 0 0 0 0.841422 23391 0.577411 0.639938 254 15686 618 191.769 19812.9 33686 1.85676e+06 0.658179 0.732972 8
2273.45 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.839922 0 0 0 0.839922 48107 0.665404 0.658352 323 22422 991 254.913 19812.9 33686 1.85676e+06 0.658179 0.726972 7
2273.45 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -0.879072 0 0 0 0.879072 34020 0.684025 0.543027 267 20141 550 176.294 19812.9 33686 1.85676e+06 0.877572 0.006 5
