
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3362.33 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.488295 0 0 0 0.488295 10826 0.352847 0.689499 109 5340 397 243.753 38466.1 61776 2.71231e+06 0.219393 1.07561 7
3362.33 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.489795 0 0 0 0.489795 39668 0.487526 0.790745 190 6964 1125 493.981 38466.1 61776 2.71231e+06 0.219393 1.08161 8
3362.33 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.219393 0 0 0 0.219393 13153 0.445085 0.858756 177 1193 1991 344.085 38466.1 61776 2.71231e+06 0.219393 0 4
3362.33 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.220893 0 0 0 0.220893 4029 0.336012 0.794946 62 771 770 278.97 38466.1 61776 2.71231e+06 0.219393 0.006 5
3362.33 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.424908 0 0 0 0.424908 1579 0.342446 0.774991 44 627 383 208.252 38466.1 61776 2.71231e+06 0.219393 0.822059 7
3362.33 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.426408 0 0 0 0.426408 7324 0.388697 0.763809 44 1396 458 344.897 38466.1 61776 2.71231e+06 0.219393 0.828059 8
3362.33 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.707688 0 0 0 0.707688 26054 0.508271 0.54438 325 21062 994 251.094 38466.1 61776 2.71231e+06 0.438786 1.07561 7
3362.33 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.709188 0 0 0 0.709188 34020 0.480813 0.723286 410 17541 3099 461.532 38466.1 61776 2.71231e+06 0.438786 1.08161 8
3362.33 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.438786 0 0 0 0.438786 18758 0.460503 0.889093 157 2181 2139 322.718 38466.1 61776 2.71231e+06 0.438786 0 4
3362.33 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.440286 0 0 0 0.440286 5441 0.346782 0.832744 56 812 1049 273.138 38466.1 61776 2.71231e+06 0.438786 0.006 5
3362.33 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.644301 0 0 0 0.644301 11922 0.377403 0.783074 102 3825 339 239.735 38466.1 61776 2.71231e+06 0.438786 0.822059 7
3362.33 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.645801 0 0 0 0.645801 35852 0.465242 0.689702 313 19007 867 372.125 38466.1 61776 2.71231e+06 0.438786 0.828059 8
3362.33 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -0.927082 0 0 0 0.927082 10980 0.409675 0.582209 91 4814 485 177.933 38466.1 61776 2.71231e+06 0.658179 1.07561 7
3362.33 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -0.928582 0 0 0 0.928582 29540 0.470591 0.758118 196 9696 1458 443.352 38466.1 61776 2.71231e+06 0.658179 1.08161 8
3362.33 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -0.658179 0 0 0 0.658179 11636 0.394452 0.864058 111 859 1819 379.405 38466.1 61776 2.71231e+06 0.658179 0 4
3362.33 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -0.659679 0 0 0 0.659679 10793 0.366201 0.804241 170 7043 966 295.95 38466.1 61776 2.71231e+06 0.658179 0.006 5
3362.33 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -0.863694 0 0 0 0.863694 36011 0.47384 0.70764 369 22104 985 361.861 38466.1 61776 2.71231e+06 0.658179 0.822059 7
3362.33 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -0.865194 0 0 0 0.865194 38583 0.500804 0.646076 420 23930 932 377.068 38466.1 61776 2.71231e+06 0.658179 0.828059 8
3362.33 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.14647 0 0 0 1.14647 285 0.292073 0.504792 5 147 69 130.083 38466.1 61776 2.71231e+06 0.877572 1.07561 7
3362.33 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.14797 0 0 0 1.14797 7157 0.371767 0.727026 84 1047 1158 415.626 38466.1 61776 2.71231e+06 0.877572 1.08161 8
3362.33 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -0.877572 0 0 0 0.877572 14950 0.428291 0.861973 131 2327 2592 357.909 38466.1 61776 2.71231e+06 0.877572 0 4
3362.33 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -0.879072 0 0 0 0.879072 16821 0.386944 0.77043 226 11337 1265 335.672 38466.1 61776 2.71231e+06 0.877572 0.006 5
3362.33 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -1.08309 0 0 0 1.08309 11773 0.328173 0.681899 199 9751 481 357.205 38466.1 61776 2.71231e+06 0.877572 0.822059 7
3362.33 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -1.08459 0 0 0 1.08459 9624 0.317232 0.640202 163 8378 290 347.428 38466.1 61776 2.71231e+06 0.877572 0.828059 8
