
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3147.63 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.219393 0 0 0 0.219393 11943 0.369083 0.792279 105 5996 426 226.448 35220.6 57030 2.6339e+06 0.219393 0 4
3147.63 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.220893 0 0 0 0.220893 42945 0.514095 0.824815 244 10218 1254 463.023 35220.6 57030 2.6339e+06 0.219393 0.006 5
3147.63 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.590295 0 0 0 0.590295 13652 0.472513 0.855607 200 1455 2036 321.002 35220.6 57030 2.6339e+06 0.219393 1.48361 7
3147.63 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.591795 0 0 0 0.591795 5518 0.358636 0.855912 97 1790 851 241.403 35220.6 57030 2.6339e+06 0.219393 1.48961 8
3147.63 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.401136 0 0 0 0.401136 1971 0.354217 0.852978 60 992 386 177.788 35220.6 57030 2.6339e+06 0.219393 0.726972 7
3147.63 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.402636 0 0 0 0.402636 9025 0.406735 0.871915 66 1779 509 305.711 35220.6 57030 2.6339e+06 0.219393 0.732972 8
3147.63 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.438786 0 0 0 0.438786 32107 0.566155 0.523945 333 22739 1205 253.881 35220.6 57030 2.6339e+06 0.438786 0 4
3147.63 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.440286 0 0 0 0.440286 43704 0.564025 0.693148 450 20740 3213 422.113 35220.6 57030 2.6339e+06 0.438786 0.006 5
3147.63 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.809688 0 0 0 0.809688 19402 0.480641 0.888658 176 2501 2229 315.621 35220.6 57030 2.6339e+06 0.438786 1.48361 7
3147.63 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.811188 0 0 0 0.811188 6567 0.367077 0.870339 90 1842 1139 253.044 35220.6 57030 2.6339e+06 0.438786 1.48961 8
