
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2217.25 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.56427 0 0 0 0.56427 15323 0.542703 0.616796 152 7424 277 127.255 19253.3 32913 1.79977e+06 0.438786 0.501936 8
2217.25 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.56277 0 0 0 0.56277 40612 0.656101 0.817102 223 7624 1399 328.846 19253.3 32913 1.79977e+06 0.438786 0.495936 7
2217.25 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.634103 0 0 0 0.634103 17009 0.838029 0.916607 18 850 129 57.9615 19253.3 32913 1.79977e+06 0.438786 0.781266 8
2217.25 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.632603 0 0 0 0.632603 28590 0.811339 0.893853 33 1629 265 100.106 19253.3 32913 1.79977e+06 0.438786 0.775266 7
2217.25 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.440286 0 0 0 0.440286 24171 0.653061 0.74573 110 2662 455 120.41 19253.3 32913 1.79977e+06 0.438786 0.006 5
2217.25 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.438786 0 0 0 0.438786 34916 0.656048 0.778223 111 3246 509 166.773 19253.3 32913 1.79977e+06 0.438786 0 4
2217.25 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.783663 0 0 0 0.783663 71144 0.993018 0.521283 280 65564 89 198.148 19253.3 32913 1.79977e+06 0.658179 0.501936 8
2217.25 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.782163 0 0 0 0.782163 89831 0.923815 0.670247 337 55694 558 273.264 19253.3 32913 1.79977e+06 0.658179 0.495936 7
2217.25 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.853496 0 0 0 0.853496 25282 0.762551 0.933767 56 1000 1080 148.206 19253.3 32913 1.79977e+06 0.658179 0.781266 8
2217.25 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.851996 0 0 0 0.851996 27561 0.664118 0.868373 125 3470 1091 182.192 19253.3 32913 1.79977e+06 0.658179 0.775266 7
