
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3307.47 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.343377 0 0 0 0.343377 10785 0.352909 0.694282 107 5257 406 242.863 36969.6 59209 2.56413e+06 0.219393 0.495936 7
3307.47 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.344877 0 0 0 0.344877 39564 0.488045 0.800263 185 6615 1171 490.093 36969.6 59209 2.56413e+06 0.219393 0.501936 8
3307.47 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.41321 0 0 0 0.41321 12702 0.454759 0.845148 190 1348 1898 325.668 36969.6 59209 2.56413e+06 0.219393 0.775266 7
3307.47 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.41471 0 0 0 0.41471 3644 0.333357 0.786648 74 889 701 259.051 36969.6 59209 2.56413e+06 0.219393 0.781266 8
3307.47 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.219393 0 0 0 0.219393 1604 0.345735 0.779805 50 723 354 194.621 36969.6 59209 2.56413e+06 0.219393 0 4
3307.47 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.220893 0 0 0 0.220893 7450 0.390195 0.777506 43 1329 487 340.465 36969.6 59209 2.56413e+06 0.219393 0.006 5
3307.47 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.56277 0 0 0 0.56277 26118 0.509248 0.542286 325 21085 1005 251.456 36969.6 59209 2.56413e+06 0.438786 0.495936 7
3307.47 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.56427 0 0 0 0.56427 34498 0.488277 0.728621 422 17558 3236 456.425 36969.6 59209 2.56413e+06 0.438786 0.501936 8
3307.47 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.632603 0 0 0 0.632603 18699 0.46459 0.887352 161 2281 2101 318.774 36969.6 59209 2.56413e+06 0.438786 0.775266 7
3307.47 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.634103 0 0 0 0.634103 5351 0.34818 0.833336 61 864 1035 267.166 36969.6 59209 2.56413e+06 0.438786 0.781266 8
3307.47 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.438786 0 0 0 0.438786 11416 0.381165 0.793949 99 3692 348 226.738 36969.6 59209 2.56413e+06 0.438786 0 4
3307.47 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.440286 0 0 0 0.440286 35699 0.46806 0.69743 314 19026 867 366.674 36969.6 59209 2.56413e+06 0.438786 0.006 5
3307.47 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -0.782163 0 0 0 0.782163 10983 0.409691 0.582797 91 4816 485 177.859 36969.6 59209 2.56413e+06 0.658179 0.495936 7
3307.47 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -0.783663 0 0 0 0.783663 29125 0.471105 0.760912 197 9754 1422 438.018 36969.6 59209 2.56413e+06 0.658179 0.501936 8
3307.47 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -0.851996 0 0 0 0.851996 11673 0.396686 0.865383 108 855 1826 376.125 36969.6 59209 2.56413e+06 0.658179 0.775266 7
3307.47 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -0.853496 0 0 0 0.853496 11069 0.369622 0.810457 170 7049 1023 293.222 36969.6 59209 2.56413e+06 0.658179 0.781266 8
3307.47 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -0.658179 0 0 0 0.658179 36132 0.475079 0.708871 372 22270 1005 361.516 36969.6 59209 2.56413e+06 0.658179 0 4
3307.47 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -0.659679 0 0 0 0.659679 38677 0.504082 0.649716 418 24009 946 374.029 36969.6 59209 2.56413e+06 0.658179 0.006 5
3307.47 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.00156 0 0 0 1.00156 285 0.292283 0.507585 5 147 69 129.84 36969.6 59209 2.56413e+06 0.877572 0.495936 7
3307.47 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.00306 0 0 0 1.00306 6687 0.376081 0.725394 78 810 1153 409.786 36969.6 59209 2.56413e+06 0.877572 0.501936 8
3307.47 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.07139 0 0 0 1.07139 15544 0.433982 0.862278 135 2373 2699 358.382 36969.6 59209 2.56413e+06 0.877572 0.775266 7
3307.47 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.07289 0 0 0 1.07289 17344 0.391318 0.76902 229 11541 1358 336.058 36969.6 59209 2.56413e+06 0.877572 0.781266 8
3307.47 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -0.877572 0 0 0 0.877572 12050 0.330162 0.685385 199 9878 515 356.261 36969.6 59209 2.56413e+06 0.877572 0 4
3307.47 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -0.879072 0 0 0 0.879072 9660 0.318898 0.63703 159 8264 317 344.831 36969.6 59209 2.56413e+06 0.877572 0.006 5
3307.47 0.406817 -0.805659 0.177665 0.765728 0.249337 -0.381351 -0.453941 -0.193816 0 0 0 0.193816 19630 0.493567 0.791607 119 953 1906 226.574 36969.6 59209 2.56413e+06 0 0.775266 3
3307.47 0.416423 -0.812831 0.178803 -0.689297 -0.189604 0.414206 0.563342 -0.195316 0 0 0 0.195316 15193 0.398713 0.700477 60 702 1597 300.19 36969.6 59209 2.56413e+06 0 0.781266 4
