
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3079.33 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.877572 0 0 0 0.877572 21185 0.44147 0.545653 270 15292 604 242.876 32693.2 52499 2.61836e+06 0.877572 0 4
3079.33 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.879072 0 0 0 0.879072 51817 0.541871 0.72631 398 18857 1418 498.65 32693.2 52499 2.61836e+06 0.877572 0.006 5
3079.33 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -1.24847 0 0 0 1.24847 13652 0.472513 0.855607 200 1455 2036 321.002 32693.2 52499 2.61836e+06 0.877572 1.48361 7
3079.33 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -1.24997 0 0 0 1.24997 8673 0.381333 0.788139 163 4621 930 255.097 32693.2 52499 2.61836e+06 0.877572 1.48961 8
3079.33 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -1.05932 0 0 0 1.05932 7338 0.393849 0.697522 171 5947 496 194.72 32693.2 52499 2.61836e+06 0.877572 0.726972 7
3079.33 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -1.06082 0 0 0 1.06082 22213 0.469837 0.646397 305 14275 762 322.834 32693.2 52499 2.61836e+06 0.877572 0.732972 8
3079.33 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -1.09697 0 0 0 1.09697 40335 0.609408 0.466651 347 24893 881 260.669 32693.2 52499 2.61836e+06 1.09697 0 4
3079.33 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -1.09847 0 0 0 1.09847 59508 0.613848 0.656514 484 23645 2399 433.274 32693.2 52499 2.61836e+06 1.09697 0.006 5
3079.33 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -1.46787 0 0 0 1.46787 19402 0.480641 0.888658 176 2501 2229 315.621 32693.2 52499 2.61836e+06 1.09697 1.48361 7
3079.33 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -1.46937 0 0 0 1.46937 10832 0.391376 0.792874 181 6047 1247 268.586 32693.2 52499 2.61836e+06 1.09697 1.48961 8
