cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 3 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
4033.47 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 13406 0.581738 0.939908 20 211 959 166.434 12786.7 22744 899162
4033.47 -0.136391 0.812268 0.441952 0.369521 0.609714 -0.394404 0.579782 0 0 0 0 0 68680 0.823201 0.917521 94 14276 393 213.79 12786.7 22744 899162
4033.47 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 55003 0.903047 0.871912 77 12819 244 173.162 12786.7 22744 899162
4033.47 -0.830547 0.280563 0.103551 0.5477 0.205187 0.381267 0.715932 0 0 0 0 0 23420 0.89828 0.748366 116 18422 120 71.969 12786.7 22744 899162
4033.47 -0.839763 0.288218 0.102341 0.648479 0.25999 0.346282 0.626075 0 0 0 0 0 43555 0.897833 0.823962 191 27039 322 126.424 12786.7 22744 899162
4033.47 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 5070 0.539283 0.987097 15 369 259 47.1 12786.7 22744 899162
4033.47 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 16867 0.583347 0.906497 72 6648 489 155.824 12786.7 22744 899162
4033.47 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 103940 0.961578 0.801495 358 81201 210 249.289 12786.7 22744 899162
4033.47 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 103480 0.948699 0.828281 301 70518 371 226.728 12786.7 22744 899162
4033.47 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 35849 0.881867 0.79213 170 17751 181 102.669 12786.7 22744 899162
4033.47 -0.797603 -0.390001 0.102341 0.499622 0.488361 0.559511 0.445901 0 0 0 0 0 65640 0.893696 0.7909 286 26783 425 196.479 12786.7 22744 899162
4033.47 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 5228 0.809109 0.941463 24 2277 59 21.7 12786.7 22744 899162
4033.47 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 51213 0.882981 0.752619 258 34636 351 182.741 12786.7 22744 899162
4033.47 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 97623 0.993948 0.768313 374 85206 93 230.941 12786.7 22744 899162
4033.47 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 100648 0.967035 0.797661 385 82205 225 242.271 12786.7 22744 899162
4033.47 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 28170 0.847338 0.798906 125 12336 378 87.0793 12786.7 22744 899162
4033.47 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 66560 0.851389 0.842136 314 21024 1221 269.203 12786.7 22744 899162
4033.47 -0.80676 -0.404629 0.177665 -0.717264 0.366118 -0.0521301 0.59057 0 0 0 0 0 7801 0.870271 0.88 42 4229 43 22.4 12786.7 22744 899162
4033.47 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 51763 0.875812 0.776595 256 26398 278 155.372 12786.7 22744 899162
4033.47 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 80364 0.96923 0.815993 287 55907 160 165.169 12786.7 22744 899162
4033.47 -0.484508 -0.68088 0.442019 -0.329652 0.625758 0.294402 0.642717 0 0 0 0 0 99201 0.90905 0.822308 325 60316 400 220.817 12786.7 22744 899162
4033.47 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 12086 0.66841 0.927768 19 417 1311 81.4897 12786.7 22744 899162
4033.47 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 37496 0.765244 0.88399 131 5235 1877 187.49 12786.7 22744 899162
4033.47 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 4049 0.846371 0.966667 24 2125 43 12.4 12786.7 22744 899162
4033.47 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 27547 0.839837 0.839514 149 12163 282 92.2586 12786.7 22744 899162
4033.47 0.136391 -0.812268 0.441952 0.609714 -0.369521 -0.579782 -0.394404 0 0 0 0 0 10178 0.715451 0.907407 82 6540 309 59 12786.7 22744 899162
4033.47 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 13854 0.665424 0.917974 93 6474 612 111.99 12786.7 22744 899162
