cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 7 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
4556.7 0.824054 0.138856 0.442019 -0.704277 -0.0650913 0.706455 -0.026035 0 0 0 0 0 43785 0.700477 0.888344 24 775 635 257.348 18853.4 32866 1.59315e+06
4556.7 0.280563 0.830547 0.103551 0.532372 -0.242193 -0.236644 0.775836 0 0 0 0 0 16381 0.531871 0.885632 12 308 719 187.214 18853.4 32866 1.59315e+06
4556.7 0.288218 0.839763 0.102341 0.642384 -0.274703 -0.197843 0.68756 0 0 0 0 0 20900 0.528885 0.875835 8 355 943 219.774 18853.4 32866 1.59315e+06
4556.7 0.813958 0.414215 0.178803 -0.354179 -0.620997 0.691087 0.106393 0 0 0 0 0 26019 0.55987 0.915999 26 495 1794 228.724 18853.4 32866 1.59315e+06
4556.7 0.484508 0.68088 0.442019 -0.625758 -0.329652 0.642717 -0.294402 0 0 0 0 0 21659 0.589456 0.876892 43 4686 3128 287.516 18853.4 32866 1.59315e+06
4556.7 -0.390001 0.797603 0.102341 0.69861 -0.00796278 0.0803345 0.710934 0 0 0 0 0 5297 0.390377 0.858831 11 338 324 199.134 18853.4 32866 1.59315e+06
4556.7 0.28435 0.856581 0.177665 0.0637637 0.802772 -0.565565 0.17784 0 0 0 0 0 9812 0.580417 0.940864 14 358 764 92.1448 18853.4 32866 1.59315e+06
4556.7 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 12523 0.523203 0.918917 19 271 986 173.514 18853.4 32866 1.59315e+06
4556.7 -0.136391 0.812268 0.441952 0.369521 0.609714 -0.394404 0.579782 0 0 0 0 0 78105 0.793269 0.903911 143 24236 322 277.859 18853.4 32866 1.59315e+06
4556.7 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 70809 0.850453 0.871721 141 24492 165 268.53 18853.4 32866 1.59315e+06
4556.7 -0.830547 0.280563 0.103551 0.5477 0.205187 0.381267 0.715932 0 0 0 0 0 489 0.395486 0.898045 8 84 267 106.89 18853.4 32866 1.59315e+06
4556.7 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 3723 0.459165 0.923214 19 416 258 52.2241 18853.4 32866 1.59315e+06
4556.7 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 3963 0.423601 0.873523 16 575 287 179.11 18853.4 32866 1.59315e+06
4556.7 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 80475 0.838206 0.864166 141 21709 195 265.217 18853.4 32866 1.59315e+06
4556.7 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 84430 0.810881 0.866892 103 14848 333 280.444 18853.4 32866 1.59315e+06
4556.7 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 1768 0.376056 0.906955 36 1311 194 96.7345 18853.4 32866 1.59315e+06
4556.7 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 3454 0.51955 0.909641 11 335 107 36.527 18853.4 32866 1.59315e+06
4556.7 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 16802 0.553867 0.860971 18 767 229 178.828 18853.4 32866 1.59315e+06
4556.7 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 67090 0.847506 0.852898 70 6080 192 238.024 18853.4 32866 1.59315e+06
4556.7 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 69720 0.816802 0.872639 79 5365 313 250.838 18853.4 32866 1.59315e+06
4556.7 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 12177 0.520071 0.891972 85 5008 280 105.817 18853.4 32866 1.59315e+06
4556.7 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 26284 0.576417 0.847536 273 12801 1375 300.793 18853.4 32866 1.59315e+06
4556.7 -0.80676 -0.404629 0.177665 -0.717264 0.366118 -0.0521301 0.59057 0 0 0 0 0 1353 0.420327 0.871392 29 987 70 60.9448 18853.4 32866 1.59315e+06
4556.7 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 2974 0.410615 0.853709 41 1844 190 190.858 18853.4 32866 1.59315e+06
4556.7 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 71944 0.865356 0.884353 126 11233 330 200.259 18853.4 32866 1.59315e+06
4556.7 -0.484508 -0.68088 0.442019 -0.329652 0.625758 0.294402 0.642717 0 0 0 0 0 86892 0.804901 0.890295 177 14212 585 251.348 18853.4 32866 1.59315e+06
4556.7 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 5345 0.380858 0.908325 54 1990 302 128.272 18853.4 32866 1.59315e+06
4556.7 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 19834 0.48209 0.872073 207 8990 1145 256.603 18853.4 32866 1.59315e+06
4556.7 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 3043 0.527681 0.85572 34 1841 127 36.0448 18853.4 32866 1.59315e+06
4556.7 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 10726 0.498241 0.817083 140 8069 335 137.81 18853.4 32866 1.59315e+06
4556.7 0.136391 -0.812268 0.441952 0.609714 -0.369521 -0.579782 -0.394404 0 0 0 0 0 19931 0.659428 0.877028 152 9115 673 153.286 18853.4 32866 1.59315e+06
4556.7 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 21993 0.62246 0.894184 156 8716 818 204.023 18853.4 32866 1.59315e+06
