cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 5 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
4286.87 0.824054 0.138856 0.442019 -0.704277 -0.0650913 0.706455 -0.026035 0 0 0 0 0 43999 0.707334 0.897997 26 851 657 255.114 17572.7 31120 1.3689e+06
4286.87 0.280563 0.830547 0.103551 0.532372 -0.242193 -0.236644 0.775836 0 0 0 0 0 18453 0.553937 0.893009 58 2238 761 182.1 17572.7 31120 1.3689e+06
4286.87 0.288218 0.839763 0.102341 0.642384 -0.274703 -0.197843 0.68756 0 0 0 0 0 22868 0.556117 0.919805 45 1770 973 203.617 17572.7 31120 1.3689e+06
4286.87 0.80676 0.404629 0.177665 0.366118 0.717264 -0.59057 -0.0521301 0 0 0 0 0 31678 0.70856 0.960129 39 1348 948 161.7 17572.7 31120 1.3689e+06
4286.87 0.813958 0.414215 0.178803 -0.354179 -0.620997 0.691087 0.106393 0 0 0 0 0 33836 0.609965 0.925887 28 563 983 224.49 17572.7 31120 1.3689e+06
4286.87 0.484508 0.68088 0.442019 -0.625758 -0.329652 0.642717 -0.294402 0 0 0 0 0 23065 0.604005 0.88762 79 8537 2968 278.651 17572.7 31120 1.3689e+06
4286.87 -0.388897 0.785673 0.103551 0.584531 -0.0200275 0.0782696 0.807339 0 0 0 0 0 10927 0.557907 0.911489 55 4776 250 127.9 17572.7 31120 1.3689e+06
4286.87 -0.390001 0.797603 0.102341 0.69861 -0.00796278 0.0803345 0.710934 0 0 0 0 0 12811 0.544824 0.917918 44 1921 365 176.379 17572.7 31120 1.3689e+06
4286.87 0.28435 0.856581 0.177665 0.0637637 0.802772 -0.565565 0.17784 0 0 0 0 0 9332 0.585737 0.95092 16 343 718 85.5 17572.7 31120 1.3689e+06
4286.87 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 12115 0.53224 0.93413 20 209 948 161.479 17572.7 31120 1.3689e+06
4286.87 -0.136391 0.812268 0.441952 0.369521 0.609714 -0.394404 0.579782 0 0 0 0 0 83724 0.82772 0.90701 186 30663 310 266.69 17572.7 31120 1.3689e+06
4286.87 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 77277 0.899332 0.86515 204 31819 207 254.206 17572.7 31120 1.3689e+06
4286.87 -0.830547 0.280563 0.103551 0.5477 0.205187 0.381267 0.715932 0 0 0 0 0 721 0.467389 0.907785 2 99 399 105.945 17572.7 31120 1.3689e+06
4286.87 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 4828 0.524051 0.987097 15 369 248 47.1 17572.7 31120 1.3689e+06
4286.87 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 12630 0.533102 0.914616 43 2452 449 168.234 17572.7 31120 1.3689e+06
4286.87 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 82936 0.864783 0.878713 171 27331 213 257.896 17572.7 31120 1.3689e+06
4286.87 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 86994 0.83091 0.883568 141 19374 393 275.759 17572.7 31120 1.3689e+06
4286.87 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 2717 0.485775 0.909215 35 1407 551 96.5345 17572.7 31120 1.3689e+06
4286.87 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 3639 0.591034 0.938259 10 377 114 33.4448 17572.7 31120 1.3689e+06
4286.87 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 18277 0.615315 0.882409 31 1923 317 176.579 17572.7 31120 1.3689e+06
4286.87 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 67371 0.859662 0.880538 70 6758 219 231.169 17572.7 31120 1.3689e+06
4286.87 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 69643 0.831605 0.891254 73 5787 338 243.924 17572.7 31120 1.3689e+06
4286.87 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 14476 0.591273 0.890531 83 5298 245 104.845 17572.7 31120 1.3689e+06
4286.87 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 28486 0.619927 0.871318 257 12458 1282 287.814 17572.7 31120 1.3689e+06
4286.87 -0.80676 -0.404629 0.177665 -0.717264 0.366118 -0.0521301 0.59057 0 0 0 0 0 3921 0.505589 0.901176 4 60 48 46.7 17572.7 31120 1.3689e+06
4286.87 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 23045 0.562557 0.870612 43 1831 272 186.914 17572.7 31120 1.3689e+06
4286.87 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 76146 0.902055 0.913346 112 11375 192 188.534 17572.7 31120 1.3689e+06
4286.87 -0.484508 -0.68088 0.442019 -0.329652 0.625758 0.294402 0.642717 0 0 0 0 0 93782 0.857242 0.897829 158 14530 411 238.069 17572.7 31120 1.3689e+06
4286.87 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 7455 0.474104 0.924108 47 1645 500 123.19 17572.7 31120 1.3689e+06
4286.87 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 22011 0.549588 0.887774 197 8554 1201 244.69 17572.7 31120 1.3689e+06
4286.87 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 3091 0.575971 0.905085 30 1804 113 32.3 17572.7 31120 1.3689e+06
4286.87 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 11174 0.556994 0.875798 122 7347 289 121.414 17572.7 31120 1.3689e+06
4286.87 0.136391 -0.812268 0.441952 0.609714 -0.369521 -0.579782 -0.394404 0 0 0 0 0 20984 0.704067 0.914271 143 8270 752 141.145 17572.7 31120 1.3689e+06
4286.87 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 23009 0.668319 0.923884 141 7587 958 189.934 17572.7 31120 1.3689e+06
