cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 13 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
5524.46 0.813958 0.414215 0.178803 -0.354179 -0.620997 0.691087 0.106393 0 0 0 0 0 24302 0.497665 0.870457 34 282 2007 278.432 32376.8 54936 2.58638e+06
5524.46 0.484508 0.68088 0.442019 -0.625758 -0.329652 0.642717 -0.294402 0 0 0 0 0 16263 0.485658 0.817467 25 575 2730 337.022 32376.8 54936 2.58638e+06
5524.46 -0.390001 0.797603 0.102341 0.69861 -0.00796278 0.0803345 0.710934 0 0 0 0 0 12142 0.436061 0.818793 78 2231 900 301.208 32376.8 54936 2.58638e+06
5524.46 0.28435 0.856581 0.177665 0.0637637 0.802772 -0.565565 0.17784 0 0 0 0 0 14921 0.566585 0.92405 52 962 1339 178.608 32376.8 54936 2.58638e+06
5524.46 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 15691 0.512045 0.890526 34 327 1418 246.858 32376.8 54936 2.58638e+06
5524.46 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 5389 0.391427 0.870989 61 1817 599 317.817 32376.8 54936 2.58638e+06
5524.46 -0.830547 0.280563 0.103551 0.5477 0.205187 0.381267 0.715932 0 0 0 0 0 531 0.333371 0.837808 22 378 120 108.665 32376.8 54936 2.58638e+06
5524.46 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 7534 0.464949 0.894238 56 1302 637 131.586 32376.8 54936 2.58638e+06
5524.46 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 6744 0.407994 0.853788 44 640 658 251.02 32376.8 54936 2.58638e+06
5524.46 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 9398 0.456591 0.863108 54 1864 535 296.729 32376.8 54936 2.58638e+06
5524.46 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 11742 0.478378 0.84075 69 2599 439 301.985 32376.8 54936 2.58638e+06
5524.46 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 400 0.285285 0.809591 5 240 58 107.137 32376.8 54936 2.58638e+06
5524.46 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 15851 0.589232 0.887872 96 644 1046 201.851 32376.8 54936 2.58638e+06
5524.46 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 21392 0.521409 0.835184 79 1596 624 257.424 32376.8 54936 2.58638e+06
5524.46 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 16635 0.552468 0.825674 53 2420 774 265.398 32376.8 54936 2.58638e+06
5524.46 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 21931 0.548199 0.848777 52 1817 813 279.747 32376.8 54936 2.58638e+06
5524.46 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 856 0.295296 0.824332 4 215 122 118.155 32376.8 54936 2.58638e+06
5524.46 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 7247 0.380673 0.843236 98 812 1249 363.802 32376.8 54936 2.58638e+06
5524.46 -0.80676 -0.404629 0.177665 -0.717264 0.366118 -0.0521301 0.59057 0 0 0 0 0 10550 0.450133 0.928557 56 962 924 199.824 32376.8 54936 2.58638e+06
5524.46 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 5051 0.331152 0.885813 50 860 508 267.962 32376.8 54936 2.58638e+06
5524.46 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 2648 0.30272 0.837314 32 1126 310 244.745 32376.8 54936 2.58638e+06
5524.46 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 299 0.261102 0.759568 10 219 19 151.953 32376.8 54936 2.58638e+06
5524.46 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 11646 0.397638 0.851922 113 1295 1342 366.237 32376.8 54936 2.58638e+06
5524.46 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 5056 0.420757 0.90058 60 654 733 192.948 32376.8 54936 2.58638e+06
5524.46 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 4207 0.3796 0.872194 31 372 601 262.779 32376.8 54936 2.58638e+06
5524.46 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 2815 0.302673 0.818469 34 657 316 259.346 32376.8 54936 2.58638e+06
