cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 14 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
5687.8 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 21835 0.546103 0.842854 51 1760 804 281.765 32495.4 55000 2.61884e+06
5687.8 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 856 0.295269 0.824332 4 215 122 118.155 32495.4 55000 2.61884e+06
5687.8 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 7270 0.380523 0.83754 99 832 1250 365.594 32495.4 55000 2.61884e+06
5687.8 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 4409 0.313881 0.876197 45 835 437 269.713 32495.4 55000 2.61884e+06
5687.8 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 2649 0.301898 0.831249 31 1107 320 246.607 32495.4 55000 2.61884e+06
5687.8 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 299 0.261102 0.759568 10 219 19 151.953 32495.4 55000 2.61884e+06
5687.8 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 11702 0.397702 0.851922 115 1348 1343 366.237 32495.4 55000 2.61884e+06
5687.8 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 4785 0.41321 0.89582 65 659 709 191.575 32495.4 55000 2.61884e+06
5687.8 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 3924 0.374006 0.861536 31 431 572 264.124 32495.4 55000 2.61884e+06
5687.8 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 2818 0.30234 0.81384 34 657 316 260.955 32495.4 55000 2.61884e+06
