
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.150854 -0.142186 0.201752 0.48822 0.499639 0.455917 0.551491 0.0441424 0 0 0 0.98476 24644.4 135.734 60 0 25 0 10886.6 19437 186446 112535 252487 0.98476 0 4
1.43275e+09 0.173008 0.11864 0.44202 0.00189174 0.707276 -0.0409789 0.705746 0.0625789 0 0 0 1.04667 30620.4 197.033 60 0 24 0 10886.6 19437 186446 112535 252487 0.98476 0.247656 7
1.43275e+09 0.500103 -0.700978 0.201752 0.259853 0.64844 0.632258 0.335039 -0.020675 0 0 0 2.73057 27461.4 111.34 23 0 168 0 10886.6 19437 186446 112535 252487 2.73057 0 4
1.43275e+09 0.331337 -0.50088 0.44202 -0.268915 0.654162 0.232218 0.667706 -0.0417274 0 0 0 2.79249 22180.1 87.5704 26 0 72 0 10886.6 19437 186446 112535 252487 2.73057 0.247656 7
1.43275e+09 1.14219 -0.849146 0.201752 -0.00807477 0.698522 0.712345 0.067581 -0.0336814 0 0 0 2.94472 26341.7 109.463 2 0 170 0 10886.6 19437 186446 112535 252487 2.94472 0 4
1.43275e+09 0.88136 -0.826992 0.44202 -0.498782 0.501457 0.470062 0.528014 -0.0572044 0 0 0 3.00664 20341.7 87.5704 6 0 134 0 10886.6 19437 186446 112535 252487 2.94472 0.247656 7
1.43275e+09 1.70098 -0.499897 0.201752 -0.274773 0.64226 0.683983 -0.210166 -0.0127018 0 0 0 2.87757 31571.1 116.344 30 0 174 0 10886.6 19437 186446 112535 252487 2.87757 0 4
1.43275e+09 1.50088 -0.668663 0.44202 0.652714 -0.272411 -0.636343 -0.307937 -0.0202006 0 0 0 2.93949 30178.3 109.463 13 0 169 0 10886.6 19437 186446 112535 252487 2.87757 0.247656 7
1.43275e+09 1.84915 0.142186 0.201752 -0.499639 0.48822 0.551491 -0.455917 -0.0337826 0 0 0 2.50594 20893.6 113.842 111 0 141 0 10886.6 19437 186446 112535 252487 2.50594 0 4
1.43275e+09 1.82699 -0.11864 0.44202 0.707276 -0.00189174 -0.705746 -0.0409789 -0.0472922 0 0 0 2.56785 17822.6 76.3114 33 0 118 0 10886.6 19437 186446 112535 252487 2.50594 0.247656 7
1.43275e+09 1.4999 0.700978 0.201752 0.64844 -0.259853 -0.335039 0.632258 0.00396018 0 0 0 1.853 23662.6 165.133 117 0 27 0 10886.6 19437 186446 112535 252487 1.853 0 4
1.43275e+09 1.66866 0.50088 0.44202 -0.654162 -0.268915 0.667706 -0.232218 -0.0434161 0 0 0 1.91491 10913.8 66.3033 77 0 65 0 10886.6 19437 186446 112535 252487 1.853 0.247656 7
