
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.500103 -0.700978 0.201752 0.259853 0.64844 0.632258 0.335039 0.00666617 0 0 0 2.30112 28011.8 119.471 68 0 121 0 12185.8 21129 235320 138041 316081 2.30112 0 4
1.43275e+09 0.331337 -0.50088 0.44202 -0.268915 0.654162 0.232218 0.667706 -0.0130341 0 0 0 2.36303 23645.1 102.582 84 0 61 0 12185.8 21129 235320 138041 316081 2.30112 0.247656 7
1.43275e+09 1.14219 -0.849146 0.201752 -0.00807477 0.698522 0.712345 0.067581 -0.0144855 0 0 0 2.73057 27479.1 115.093 22 0 172 0 12185.8 21129 235320 138041 316081 2.73057 0 4
1.43275e+09 0.88136 -0.826992 0.44202 -0.498782 0.501457 0.470062 0.528014 -0.0412297 0 0 0 2.79249 21293.8 93.2 18 0 136 0 12185.8 21129 235320 138041 316081 2.73057 0.247656 7
1.43275e+09 1.70098 -0.499897 0.201752 -0.274773 0.64226 0.683983 -0.210166 0.00526398 0 0 0 2.94472 35042.8 130.73 38 0 199 0 12185.8 21129 235320 138041 316081 2.94472 0 4
1.43275e+09 1.50088 -0.668663 0.44202 0.652714 -0.272411 -0.636343 -0.307937 -0.0045022 0 0 0 3.00664 32764.5 120.097 22 0 187 119.471 12185.8 21129 235320 138041 316081 2.94472 0.247656 7
1.43275e+09 1.84915 0.142186 0.201752 -0.499639 0.48822 0.551491 -0.455917 -0.0287337 0 0 0 2.87757 25433.3 135.734 130 0 177 0 12185.8 21129 235320 138041 316081 2.87757 0 4
1.43275e+09 1.82699 -0.11864 0.44202 0.707276 -0.00189174 -0.705746 -0.0409789 -0.0472746 0 0 0 2.93949 21418.8 93.2 43 0 145 0 12185.8 21129 235320 138041 316081 2.87757 0.247656 7
1.43275e+09 1.4999 0.700978 0.201752 0.64844 -0.259853 -0.335039 0.632258 -0.0104045 0 0 0 2.50594 25832.1 173.89 126 0 41 0 12185.8 21129 235320 138041 316081 2.50594 0 4
1.43275e+09 1.66866 0.50088 0.44202 -0.654162 -0.268915 0.667706 -0.232218 -0.052266 0 0 0 2.56785 15848.8 88.8214 94 0 105 0 12185.8 21129 235320 138041 316081 2.50594 0.247656 7
