
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.857814 0.849146 0.201752 0.698522 0.00807477 -0.067581 0.712345 0.141142 0 0 0 0.0637289 34272.5 279.6 135 0 14 0 5337.03 9718 81064 52922.3 115612 0 0.254916 3
1.43275e+09 0.299022 0.499897 0.201752 0.64226 0.274773 0.210166 0.683983 0.0188193 0 0 0 1.04849 15055.2 93.8255 67 0 61 0 5337.03 9718 81064 52922.3 115612 0.98476 0.254916 7
1.43275e+09 0.49912 0.668663 0.44202 0.272411 0.652714 -0.307937 0.636343 0.0729424 0 0 0 0.98476 27352.1 174.515 135 0 17 0 5337.03 9718 81064 52922.3 115612 0.98476 0 4
1.43275e+09 0.150854 -0.142186 0.201752 0.48822 0.499639 0.455917 0.551491 -0.00507272 0 0 0 1.91673 18151 76.9369 32 0 102 0 5337.03 9718 81064 52922.3 115612 1.853 0.254916 7
1.43275e+09 0.173008 0.11864 0.44202 0.00189174 0.707276 -0.0409789 0.705746 -0.0284526 0 0 0 1.853 11868.1 62.5503 39 0 56 0 5337.03 9718 81064 52922.3 115612 1.853 0 4
1.43275e+09 0.500103 -0.700978 0.201752 0.259853 0.64844 0.632258 0.335039 -0.0479786 0 0 0 3.00845 18899.4 70.0563 8 0 117 0 5337.03 9718 81064 52922.3 115612 2.94472 0.254916 7
1.43275e+09 0.331337 -0.50088 0.44202 -0.268915 0.654162 0.232218 0.667706 -0.0629415 0 0 0 2.94472 14661.2 52.5423 2 0 90 0 5337.03 9718 81064 52922.3 115612 2.94472 0 4
1.43275e+09 1.14219 -0.849146 0.201752 -0.00807477 0.698522 0.712345 0.067581 -0.0697813 0 0 0 2.9413 12964.8 55.0443 2 0 85 0 5337.03 9718 81064 52922.3 115612 2.87757 0.254916 7
1.43275e+09 0.88136 -0.826992 0.44202 -0.498782 0.501457 0.470062 0.528014 -0.0665492 0 0 0 2.87757 13099.4 54.4188 5 0 79 0 5337.03 9718 81064 52922.3 115612 2.87757 0 4
1.43275e+09 1.70098 -0.499897 0.201752 -0.274773 0.64226 0.683983 -0.210166 -0.0441266 0 0 0 2.56967 15384.4 58.1718 24 0 82 0 5337.03 9718 81064 52922.3 115612 2.50594 0.254916 7
1.43275e+09 1.50088 -0.668663 0.44202 0.652714 -0.272411 -0.636343 -0.307937 -0.0426228 0 0 0 2.50594 15101.6 56.9208 10 0 87 0 5337.03 9718 81064 52922.3 115612 2.50594 0 4
1.43275e+09 1.84915 0.142186 0.201752 -0.499639 0.48822 0.551491 -0.455917 -0.0351581 0 0 0 1.91673 10891.1 63.8013 67 0 56 0 5337.03 9718 81064 52922.3 115612 1.853 0.254916 7
1.43275e+09 1.82699 -0.11864 0.44202 0.707276 -0.00189174 -0.705746 -0.0409789 -0.059794 0 0 0 1.853 4360.27 21.2671 8 0 28 0 5337.03 9718 81064 52922.3 115612 1.853 0 4
1.43275e+09 1.4999 0.700978 0.201752 0.64844 -0.259853 -0.335039 0.632258 0.0435553 0 0 0 1.04849 20938.3 147.619 109 0 21 0 5337.03 9718 81064 52922.3 115612 0.98476 0.254916 7
1.43275e+09 1.66866 0.50088 0.44202 -0.654162 -0.268915 0.667706 -0.232218 -0.0139818 0 0 0 0.98476 6559.44 45.0362 55 0 17 0 5337.03 9718 81064 52922.3 115612 0.98476 0 4
