
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.299022 0.499897 0.201752 0.64226 0.274773 0.210166 0.683983 0.114715 0 0 0 0.0637289 33849.6 234.564 94 0 29 0 9662.43 17337 152185 93514.6 209022 0 0.254916 3
1.43275e+09 0.150854 -0.142186 0.201752 0.48822 0.499639 0.455917 0.551491 0.0339274 0 0 0 1.04849 22723.7 106.961 31 0 76 0 9662.43 17337 152185 93514.6 209022 0.98476 0.254916 7
1.43275e+09 0.173008 0.11864 0.44202 0.00189174 0.707276 -0.0409789 0.705746 0.0297921 0 0 0 0.98476 20676 130.73 18 0 32 0 9662.43 17337 152185 93514.6 209022 0.98476 0 4
1.43275e+09 0.500103 -0.700978 0.201752 0.259853 0.64844 0.632258 0.335039 -0.023084 0 0 0 2.7943 27738.4 109.463 8 0 183 0 9662.43 17337 152185 93514.6 209022 2.73057 0.254916 7
1.43275e+09 0.331337 -0.50088 0.44202 -0.268915 0.654162 0.232218 0.667706 -0.0399274 0 0 0 2.73057 22076.7 83.1919 14 0 102 0 9662.43 17337 152185 93514.6 209022 2.73057 0 4
1.43275e+09 1.14219 -0.849146 0.201752 -0.00807477 0.698522 0.712345 0.067581 -0.0454234 0 0 0 3.00845 23890.3 98.8295 2 0 154 0 9662.43 17337 152185 93514.6 209022 2.94472 0.254916 7
1.43275e+09 0.88136 -0.826992 0.44202 -0.498782 0.501457 0.470062 0.528014 -0.0568392 0 0 0 2.94472 19791.1 84.4429 6 0 128 0 9662.43 17337 152185 93514.6 209022 2.94472 0 4
1.43275e+09 1.70098 -0.499897 0.201752 -0.274773 0.64226 0.683983 -0.210166 -0.0306096 0 0 0 2.9413 27382.1 100.706 31 0 151 0 9662.43 17337 152185 93514.6 209022 2.87757 0.254916 7
1.43275e+09 1.50088 -0.668663 0.44202 0.652714 -0.272411 -0.636343 -0.307937 -0.0322512 0 0 0 2.87757 26120.8 95.702 13 0 148 0 9662.43 17337 152185 93514.6 209022 2.87757 0 4
1.43275e+09 1.84915 0.142186 0.201752 -0.499639 0.48822 0.551491 -0.455917 -0.0462029 0 0 0 2.56967 18210.4 100.08 102 0 120 0 9662.43 17337 152185 93514.6 209022 2.50594 0.254916 7
1.43275e+09 1.82699 -0.11864 0.44202 0.707276 -0.00189174 -0.705746 -0.0409789 -0.0600677 0 0 0 2.50594 13448.1 59.4228 24 0 89 0 9662.43 17337 152185 93514.6 209022 2.50594 0 4
1.43275e+09 1.4999 0.700978 0.201752 0.64844 -0.259853 -0.335039 0.632258 0.00107675 0 0 0 1.91673 23788.1 165.758 118 0 26 0 9662.43 17337 152185 93514.6 209022 1.853 0.254916 7
1.43275e+09 1.66866 0.50088 0.44202 -0.654162 -0.268915 0.667706 -0.232218 -0.0451056 0 0 0 1.853 9708 61.2993 69 0 57 0 9662.43 17337 152185 93514.6 209022 1.853 0 4
