
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.4329e+09 0.176839 -0.252333 0.201752 0.454326 0.530646 0.491177 0.520334 0.085881 0 0 0 0.0637289 16016.8 142.615 0 0 22 142.615 5468.81 9529 132295 83167.5 179764 0 0.254916 3
1.4329e+09 0.596363 -0.760489 0.201752 0.216673 0.664116 0.652911 0.292761 0.0267594 0 0 0 1.04849 5583.88 29.3986 0 0 40 29.3986 5468.81 9529 132295 83167.5 179764 0.98476 0.254916 7
1.4329e+09 0.40281 -0.584256 0.44202 -0.311327 0.635074 0.275599 0.651001 0.0528181 0 0 0 0.98476 9217.53 60.6738 0 0 66 60.0483 5468.81 9529 132295 83167.5 179764 0.98476 0 4
1.4329e+09 1.25233 -0.823161 0.201752 -0.0539662 0.696481 0.715246 0.0206176 0.0713969 0 0 0 1.91673 19322 67.5543 0 0 116 66.9288 5468.81 9529 132295 83167.5 179764 1.853 0.254916 7
1.4329e+09 0.990854 -0.835408 0.44202 0.530661 -0.467592 -0.503748 -0.495979 0.0534582 0 0 0 1.853 12516.2 54.4188 0 0 85 53.7933 5468.81 9529 132295 83167.5 179764 1.853 0 4
1.4329e+09 1.76049 -0.403637 0.201752 -0.31639 0.622812 0.668691 -0.254665 0.0454942 0 0 0 2.56967 14264.5 48.1637 0 0 77 48.1637 5468.81 9529 132295 83167.5 179764 2.50594 0.254916 7
1.4329e+09 1.58426 -0.59719 0.44202 0.669206 -0.228923 -0.655205 -0.265449 0.0439618 0 0 0 2.50594 13866.4 46.9127 0 0 74 46.9127 5468.81 9529 132295 83167.5 179764 2.50594 0 4
1.4329e+09 1.82316 0.252333 0.201752 0.530646 -0.454326 -0.520334 0.491177 0.0383549 0 0 0 2.9413 10833.6 43.7852 0 0 67 43.7852 5468.81 9529 132295 83167.5 179764 2.87757 0.254916 7
1.4329e+09 1.83541 -0.00914585 0.44202 -0.705871 -0.0445966 0.706914 -0.00549343 0.0336981 0 0 0 2.87757 9471.97 38.7812 0 0 61 38.7812 5468.81 9529 132295 83167.5 179764 2.87757 0 4
1.4329e+09 1.40364 0.760489 0.201752 0.664116 -0.216673 -0.292761 0.652911 0.0774373 0 0 0 3.00845 17022.1 74.4349 0 0 133 73.8094 5468.81 9529 132295 83167.5 179764 2.94472 0.254916 7
1.4329e+09 1.59719 0.584256 0.44202 -0.635074 -0.311327 0.651001 -0.275599 0.0118193 0 0 0 2.94472 5565.02 19.3906 0 0 29 19.3906 5468.81 9529 132295 83167.5 179764 2.94472 0 4
1.4329e+09 0.747667 0.823161 0.201752 0.696481 0.0539662 -0.0206176 0.715246 0.124571 0 0 0 2.7943 15813.3 134.483 0 0 174 133.858 5468.81 9529 132295 83167.5 179764 2.73057 0.254916 7
1.4329e+09 1.00915 0.835408 0.44202 0.467592 0.530661 -0.495979 0.503748 0.00917657 0 0 0 2.73057 2100.04 17.5141 0 0 23 17.5141 5468.81 9529 132295 83167.5 179764 2.73057 0 4
1.4329e+09 0.239511 0.403637 0.201752 0.622812 0.31639 0.254665 0.668691 0.114581 0 0 0 2.36485 21062.8 192.655 0 0 46 192.655 5468.81 9529 132295 83167.5 179764 2.30112 0.254916 7
1.4329e+09 0.415744 0.59719 0.44202 0.228923 0.669206 -0.265449 0.655205 0.110592 0 0 0 2.30112 14788.4 148.244 0 0 106 148.244 5468.81 9529 132295 83167.5 179764 2.30112 0 4
