
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.4329e+09 0.178303 -0.25706 0.201752 0.4528 0.53195 0.49267 0.51892 0.0711805 0 0 0 0.224146 24074.1 160.129 0 0 5 160.129 5001.4 8934 33533 26456.8 54987 0.0189599 0.820743 7
1.4329e+09 0.164553 0.00434401 0.44202 -0.046625 0.70574 0.00752499 0.706895 0.126098 0 0 0 0.288622 37680.9 281.476 0 0 11 281.476 5001.4 8934 33533 26456.8 54987 0.0189599 1.07865 7
1.4329e+09 0.600741 -0.762796 0.201752 0.214764 0.664736 0.65375 0.290883 0.0453813 0 0 0 1.18057 11423.4 65.6778 0 0 51 65.6778 5001.4 8934 33533 26456.8 54987 0.975387 0.820743 7
1.4329e+09 0.406178 -0.587679 0.44202 -0.313151 0.634176 0.277469 0.650206 0.0456428 0 0 0 1.24505 14986.4 88.1959 0 0 27 88.1959 5001.4 8934 33533 26456.8 54987 0.975387 1.07865 7
1.4329e+09 1.25706 -0.821697 0.201752 -0.0559676 0.696323 0.715302 0.018562 0.0656615 0 0 0 2.04576 17497.7 66.9288 0 0 107 66.9288 5001.4 8934 33533 26456.8 54987 1.84057 0.820743 7
1.4329e+09 0.995656 -0.835447 0.44202 0.532002 -0.466065 -0.505171 -0.494529 0.0398639 0 0 0 2.11023 9671.03 46.2872 0 0 65 46.2872 5001.4 8934 33533 26456.8 54987 1.84057 1.07865 7
1.4329e+09 1.7628 -0.399259 0.201752 -0.318179 0.621901 0.667957 -0.256585 0.0587887 0 0 0 2.69584 16760.1 60.6738 0 0 101 60.6738 5001.4 8934 33533 26456.8 54987 2.49065 0.820743 7
1.4329e+09 1.58768 -0.593822 0.44202 0.669861 -0.226999 -0.655965 -0.263565 0.0522017 0 0 0 2.76032 14878.8 55.0443 0 0 91 55.0443 5001.4 8934 33533 26456.8 54987 2.49065 1.07865 7
1.4329e+09 1.8217 0.25706 0.201752 0.53195 -0.4528 -0.51892 0.49267 0.0551533 0 0 0 3.06525 13811.3 59.4228 0 0 96 59.4228 5001.4 8934 33533 26456.8 54987 2.86007 0.820743 7
1.4329e+09 1.83545 -0.00434401 0.44202 -0.70574 -0.046625 0.706895 -0.00752499 0.0536598 0 0 0 3.12973 13328.6 60.0483 0 0 92 60.0483 5001.4 8934 33533 26456.8 54987 2.86007 1.07865 7
1.4329e+09 1.39926 0.762796 0.201752 0.664736 -0.214764 -0.290883 0.65375 0.0439832 0 0 0 3.13115 12395.7 51.2912 0 0 77 51.2912 5001.4 8934 33533 26456.8 54987 2.92597 0.820743 7
1.4329e+09 1.59382 0.587679 0.44202 -0.634176 -0.313151 0.650206 -0.277469 0.0388723 0 0 0 3.19563 10173.8 40.0322 0 0 77 40.0322 5001.4 8934 33533 26456.8 54987 2.92597 1.07865 7
1.4329e+09 0.74294 0.821697 0.201752 0.696323 0.0559676 -0.018562 0.715302 0.0452838 0 0 0 2.91691 11453.5 77.5624 0 0 50 77.5624 5001.4 8934 33533 26456.8 54987 2.71172 0.820743 7
1.4329e+09 1.00434 0.835447 0.44202 0.466065 0.532002 -0.494529 0.505171 0.0011724 0 0 0 2.98138 1512.17 10.008 0 0 13 10.008 5001.4 8934 33533 26456.8 54987 2.71172 1.07865 7
1.4329e+09 0.237204 0.399259 0.201752 0.621901 0.318179 0.256585 0.667957 0.0812105 0 0 0 2.48854 25985.2 185.149 0 0 19 185.149 5001.4 8934 33533 26456.8 54987 2.28335 0.820743 7
1.4329e+09 0.412321 0.593822 0.44202 0.226999 0.669861 -0.263565 0.655965 0.075846 0 0 0 2.55302 21127.6 162.631 0 0 31 162.631 5001.4 8934 33533 26456.8 54987 2.28335 1.07865 7
