
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43291e+09 0.176703 -0.251889 0.201752 0.454469 0.530524 0.491036 0.520466 0.0415263 0 0 0 0 36393 342.96 29 0.0101344 7 8.70476e-62 2217.3 4047 19386 14567.6 29836 0 0 0
1.43291e+09 0.164597 0.00959605 0.44202 -0.0444064 0.705883 0.00530295 0.706915 0.384744 0 0 0 0.061914 28627.1 361.586 93 345.321 10 2.50232 2217.3 4047 19386 14567.6 29836 0 0.247656 3
1.43291e+09 0.595954 -0.760271 0.201752 0.216852 0.664058 0.652832 0.292937 0.0385914 0 0 0 0.98476 5108.55 55.0511 0 40.0372 12 15.0139 2217.3 4047 19386 14567.6 29836 0.98476 0 4
1.43291e+09 0.402495 -0.583934 0.44202 -0.311156 0.635157 0.275424 0.651075 0.152887 0 0 0 1.04667 22832.4 208.944 46 123.865 13 8.75813 2217.3 4047 19386 14567.6 29836 0.98476 0.247656 7
1.43291e+09 1.25189 -0.823297 0.201752 -0.0537785 0.696495 0.71524 0.0208103 0.039955 0 0 0 1.853 11463.4 70.065 19 8.75813 56 35.0325 2217.3 4047 19386 14567.6 29836 1.853 0 4
1.43291e+09 0.990404 -0.835403 0.44202 0.530535 -0.467735 -0.503614 -0.496115 0.0400915 0 0 0 1.91491 9085.96 60.0558 17 21.2697 33 20.0186 2217.3 4047 19386 14567.6 29836 1.853 0.247656 7
1.43291e+09 1.76027 -0.404046 0.201752 -0.316222 0.622898 0.66876 -0.254484 0.0270906 0 0 0 2.50594 12156.9 68.8139 6 2.50232 56 60.0558 2217.3 4047 19386 14567.6 29836 2.50594 0 4
1.43291e+09 1.58393 -0.597505 0.44202 0.669145 -0.229104 -0.655134 -0.265625 0.020637 0 0 0 2.56785 10933.5 55.0511 6 2.50232 44 45.0418 2217.3 4047 19386 14567.6 29836 2.50594 0.247656 7
1.43291e+09 1.8233 0.251889 0.201752 0.530524 -0.454469 -0.520466 0.491036 0.0221963 0 0 0 2.87757 11976.4 68.8139 1 2.50232 53 65.0604 2217.3 4047 19386 14567.6 29836 2.87757 0 4
1.43291e+09 1.8354 -0.00959605 0.44202 -0.705883 -0.0444064 0.706915 -0.00530295 0.0149642 0 0 0 2.93949 9622.78 56.3023 0 0 45 56.3023 2217.3 4047 19386 14567.6 29836 2.87757 0.247656 7
1.43291e+09 1.40405 0.760271 0.201752 0.664058 -0.216852 -0.292937 0.652832 0.0210766 0 0 0 2.94472 12560.7 68.8139 0 1.25116 55 67.5627 2217.3 4047 19386 14567.6 29836 2.94472 0 4
1.43291e+09 1.5975 0.583934 0.44202 -0.635157 -0.311156 0.651075 -0.275424 0.02609 0 0 0 3.00664 15824.3 77.572 1 2.50232 61 75.0697 2217.3 4047 19386 14567.6 29836 2.94472 0.247656 7
1.43291e+09 0.748111 0.823297 0.201752 0.696495 0.0537785 -0.0208103 0.71524 0.0162648 0 0 0 2.73057 6803.13 58.8046 0 0 47 57.5534 2217.3 4047 19386 14567.6 29836 2.73057 0 4
1.43291e+09 1.0096 0.835403 0.44202 0.467735 0.530535 -0.496115 0.503614 -0.00742829 0 0 0 2.79249 418.927 2.50232 0 0 2 2.50232 2217.3 4047 19386 14567.6 29836 2.73057 0.247656 7
1.43291e+09 0.239729 0.404046 0.201752 0.622898 0.316222 0.254484 0.66876 0.0684976 0 0 0 2.30112 14642.4 157.646 37 41.2883 9 5.00465 2217.3 4047 19386 14567.6 29836 2.30112 0 4
1.43291e+09 0.416066 0.597505 0.44202 0.229104 0.669145 -0.265625 0.655134 -0.0071845 0 0 0 2.36303 0 0 0 0 0 0 2217.3 4047 19386 14567.6 29836 2.30112 0.247656 7
