
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.4329e+09 0.600741 -0.762796 0.201752 0.214764 0.664736 0.65375 0.290883 0.047892 0 0 0 0.98476 17279.1 109.463 0 0.625503 53 76.3114 7575.05 12817 163778 92766.7 213324 0.98476 0 4
1.4329e+09 0.406178 -0.587679 0.44202 -0.313151 0.634176 0.277469 0.650206 0.0642053 0 0 0 1.04667 29540.4 176.392 0 3.12752 59 103.834 7575.05 12817 163778 92766.7 213324 0.98476 0.247656 7
1.4329e+09 1.25706 -0.821697 0.201752 -0.0559676 0.696323 0.715302 0.018562 0.0809753 0 0 0 1.853 22183.7 88.8214 0 0 147 85.6939 7575.05 12817 163778 92766.7 213324 1.853 0 4
1.4329e+09 0.995656 -0.835447 0.44202 0.532002 -0.466065 -0.505171 -0.494529 0.0485093 0 0 0 1.91491 12130.3 59.4228 0 0.625503 92 52.5423 7575.05 12817 163778 92766.7 213324 1.853 0.247656 7
1.4329e+09 1.7628 -0.399259 0.201752 -0.318179 0.621901 0.667957 -0.256585 0.077894 0 0 0 2.50594 23314.3 86.9449 0 0 144 85.6939 7575.05 12817 163778 92766.7 213324 2.50594 0 4
1.4329e+09 1.58768 -0.593822 0.44202 0.669861 -0.226999 -0.655965 -0.263565 0.0657667 0 0 0 2.56785 21128.9 76.9369 0 0 121 76.3114 7575.05 12817 163778 92766.7 213324 2.50594 0.247656 7
1.4329e+09 1.8217 0.25706 0.201752 0.53195 -0.4528 -0.51892 0.49267 0.0760108 0 0 0 2.87757 21497.9 91.3234 0 0 136 91.3234 7575.05 12817 163778 92766.7 213324 2.87757 0 4
1.4329e+09 1.83545 -0.00434401 0.44202 -0.70574 -0.046625 0.706895 -0.00752499 0.068655 0 0 0 2.93949 19221.6 83.1919 0 0 125 83.1919 7575.05 12817 163778 92766.7 213324 2.87757 0.247656 7
1.4329e+09 1.39926 0.762796 0.201752 0.664736 -0.214764 -0.290883 0.65375 0.0730181 0 0 0 2.94472 21188.8 86.9449 0 0 133 86.9449 7575.05 12817 163778 92766.7 213324 2.94472 0 4
1.4329e+09 1.59382 0.587679 0.44202 -0.634176 -0.313151 0.650206 -0.277469 0.0588815 0 0 0 3.00664 18169.1 67.5543 0 0 116 66.9288 7575.05 12817 163778 92766.7 213324 2.94472 0.247656 7
1.4329e+09 0.74294 0.821697 0.201752 0.696323 0.0559676 -0.018562 0.715302 0.0772078 0 0 0 2.73057 17389.7 117.595 0 1.87651 114 109.463 7575.05 12817 163778 92766.7 213324 2.73057 0 4
1.4329e+09 1.00434 0.835447 0.44202 0.466065 0.532002 -0.494529 0.505171 0.00993349 0 0 0 2.79249 4412.42 23.1436 0 0 26 23.1436 7575.05 12817 163778 92766.7 213324 2.73057 0.247656 7
1.4329e+09 0.237204 0.399259 0.201752 0.621901 0.318179 0.256585 0.667957 0.0864797 0 0 0 2.30112 35016.5 267.09 0 20.6416 24 167.635 7575.05 12817 163778 92766.7 213324 2.30112 0 4
1.4329e+09 0.412321 0.593822 0.44202 0.226999 0.669861 -0.263565 0.655965 0.0645708 0 0 0 2.36303 21791.4 169.511 0 5.00402 39 133.858 7575.05 12817 163778 92766.7 213324 2.30112 0.247656 7
