
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.4329e+09 0.176703 -0.251889 0.201752 0.454469 0.530524 0.491036 0.520466 0.0721675 0 0 0 0.0637289 14984.7 131.356 0 0 13 130.73 4994.32 8717 103833 66003.2 147450 0 0.254916 3
1.4329e+09 0.595954 -0.760271 0.201752 0.216852 0.664058 0.652832 0.292937 0.0222886 0 0 0 1.04849 3588.04 21.2671 0 0 32 21.2671 4994.32 8717 103833 66003.2 147450 0.98476 0.254916 7
1.4329e+09 0.402495 -0.583934 0.44202 -0.311156 0.635157 0.275424 0.651075 0.0474903 0 0 0 0.98476 7509.36 50.6657 0 0 54 50.6657 4994.32 8717 103833 66003.2 147450 0.98476 0 4
1.4329e+09 1.25189 -0.823297 0.201752 -0.0537785 0.696495 0.71524 0.0208103 0.0769905 0 0 0 1.91673 17517.5 61.9248 0 0 112 61.2993 4994.32 8717 103833 66003.2 147450 1.853 0.254916 7
1.4329e+09 0.990404 -0.835403 0.44202 0.530535 -0.467735 -0.503614 -0.496115 0.0542815 0 0 0 1.853 11403.8 48.1637 0 0 77 48.1637 4994.32 8717 103833 66003.2 147450 1.853 0 4
1.4329e+09 1.76027 -0.404046 0.201752 -0.316222 0.622898 0.66876 -0.254484 0.0528381 0 0 0 2.56967 14361.6 47.5382 0 0 79 47.5382 4994.32 8717 103833 66003.2 147450 2.50594 0.254916 7
1.4329e+09 1.58393 -0.597505 0.44202 0.669145 -0.229104 -0.655134 -0.265625 0.0444515 0 0 0 2.50594 12266.9 40.6577 0 0 68 40.6577 4994.32 8717 103833 66003.2 147450 2.50594 0 4
1.4329e+09 1.8233 0.251889 0.201752 0.530524 -0.454469 -0.520466 0.491036 0.0517808 0 0 0 2.9413 12179.4 48.7892 0 0 78 48.7892 4994.32 8717 103833 66003.2 147450 2.87757 0.254916 7
1.4329e+09 1.8354 -0.00959605 0.44202 -0.705883 -0.0444064 0.706915 -0.00530295 0.0414 0 0 0 2.87757 10201.6 40.6577 0 0 64 40.6577 4994.32 8717 103833 66003.2 147450 2.87757 0 4
1.4329e+09 1.40405 0.760271 0.201752 0.664058 -0.216852 -0.292937 0.652832 0.0713612 0 0 0 3.00845 16271.7 65.0523 0 0 103 65.0523 4994.32 8717 103833 66003.2 147450 2.94472 0.254916 7
1.4329e+09 1.5975 0.583934 0.44202 -0.635157 -0.311156 0.651075 -0.275424 0.00929975 0 0 0 2.94472 4247.71 15.0121 0 0 23 15.0121 4994.32 8717 103833 66003.2 147450 2.94472 0 4
1.4329e+09 0.748111 0.823297 0.201752 0.696495 0.0537785 -0.0208103 0.71524 0.113501 0 0 0 2.7943 15769.1 108.212 0 0 147 107.587 4994.32 8717 103833 66003.2 147450 2.73057 0.254916 7
1.4329e+09 1.0096 0.835403 0.44202 0.467735 0.530535 -0.496115 0.503614 -0.00410003 0 0 0 2.73057 596.973 3.75302 0 0 5 3.75302 4994.32 8717 103833 66003.2 147450 2.73057 0 4
1.4329e+09 0.239729 0.404046 0.201752 0.622898 0.316222 0.254484 0.66876 0.125281 0 0 0 2.36485 22091.5 225.181 0 0 40 225.181 4994.32 8717 103833 66003.2 147450 2.30112 0.254916 7
1.4329e+09 0.416066 0.597505 0.44202 0.229104 0.669145 -0.265625 0.655134 0.120968 0 0 0 2.30112 11064.5 144.491 0 0 120 144.491 4994.32 8717 103833 66003.2 147450 2.30112 0 4
