
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43291e+09 0.176703 -0.251889 0.201752 0.454469 0.530524 0.491036 0.520466 0.0570477 0 0 0 1.96002 18500.5 135.109 0 0 9 135.109 5149.4 9180 34730 27348.3 55328 1.75483 0.820743 7
1.43291e+09 0.164597 0.00959605 0.44202 -0.0444064 0.705883 0.00530295 0.706915 0.133836 0 0 0 2.0245 37857.6 307.747 0 0 15 307.747 5149.4 9180 34730 27348.3 55328 1.75483 1.07865 7
1.43291e+09 0.595954 -0.760271 0.201752 0.216852 0.664058 0.652832 0.292937 0.0490552 0 0 0 2.50585 11776.2 63.1758 0 0 78 63.1758 5149.4 9180 34730 27348.3 55328 2.30066 0.820743 7
1.43291e+09 0.402495 -0.583934 0.44202 -0.311156 0.635157 0.275424 0.651075 0.0496421 0 0 0 2.57032 14705.6 91.9489 0 0 45 91.9489 5149.4 9180 34730 27348.3 55328 2.30066 1.07865 7
1.43291e+09 1.25189 -0.823297 0.201752 -0.0537785 0.696495 0.71524 0.0208103 0.0676387 0 0 0 2.93544 20311.1 73.8094 0 0 119 73.8094 5149.4 9180 34730 27348.3 55328 2.73025 0.820743 7
1.43291e+09 0.990404 -0.835403 0.44202 0.530535 -0.467735 -0.503614 -0.496115 0.0465285 0 0 0 2.99992 12474.9 57.5463 0 0 81 57.5463 5149.4 9180 34730 27348.3 55328 2.73025 1.07865 7
1.43291e+09 1.76027 -0.404046 0.201752 -0.316222 0.622898 0.66876 -0.254484 0.0550083 0 0 0 3.14955 17364.9 60.0483 0 0 102 60.0483 5149.4 9180 34730 27348.3 55328 2.94437 0.820743 7
1.43291e+09 1.58393 -0.597505 0.44202 0.669145 -0.229104 -0.655134 -0.265625 0.0477591 0 0 0 3.21403 14954.5 53.7933 0 0 90 53.7933 5149.4 9180 34730 27348.3 55328 2.94437 1.07865 7
1.43291e+09 1.8233 0.251889 0.201752 0.530524 -0.454469 -0.520466 0.491036 0.0435679 0 0 0 3.08219 12423.4 51.9168 0 0 80 51.9168 5149.4 9180 34730 27348.3 55328 2.87701 0.820743 7
1.43291e+09 1.8354 -0.00959605 0.44202 -0.705883 -0.0444064 0.706915 -0.00530295 0.0462402 0 0 0 3.14667 12388.6 54.4188 0 0 85 54.4188 5149.4 9180 34730 27348.3 55328 2.87701 1.07865 7
1.43291e+09 1.40405 0.760271 0.201752 0.664058 -0.216852 -0.292937 0.652832 0.0413734 0 0 0 2.71021 12024.4 48.7892 0 0 75 48.7892 5149.4 9180 34730 27348.3 55328 2.50503 0.820743 7
1.43291e+09 1.5975 0.583934 0.44202 -0.635157 -0.311156 0.651075 -0.275424 0.0237984 0 0 0 2.77469 7807.06 29.3986 0 0 50 29.3986 5149.4 9180 34730 27348.3 55328 2.50503 1.07865 7
1.43291e+09 0.748111 0.823297 0.201752 0.696495 0.0537785 -0.0208103 0.71524 0.0636188 0 0 0 2.05684 14789.9 97.5785 0 0 74 97.5785 5149.4 9180 34730 27348.3 55328 1.85165 0.820743 7
1.43291e+09 1.0096 0.835403 0.44202 0.467735 0.530535 -0.496115 0.503614 -0.00229208 0 0 0 2.12132 527.129 3.75302 0 0 4 3.75302 5149.4 9180 34730 27348.3 55328 1.85165 1.07865 7
1.43291e+09 0.239729 0.404046 0.201752 0.622898 0.316222 0.254484 0.66876 0.0941819 0 0 0 1.18815 25680.9 203.288 0 0 25 203.288 5149.4 9180 34730 27348.3 55328 0.982961 0.820743 7
1.43291e+09 0.416066 0.597505 0.44202 0.229104 0.669145 -0.265625 0.655134 0.0829964 0 0 0 1.25262 20422.4 163.256 0 0 43 163.256 5149.4 9180 34730 27348.3 55328 0.982961 1.07865 7
