
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3194.09 0.882766 -0.094847 0.102341 -0.330711 0.615427 0.583536 -0.413965 14208.3 0 0 0 0.32489 45873 0.930792 0.9776 9 1160 88 127.8 8818.1 16263 493852 0.162605 0.64914 7
3194.09 0.58438 -0.701856 0.178803 -0.664201 -0.264417 0.473769 0.51426 12184 0 0 0 0.26519 39934 0.933794 0.97931 6 245 138 88.8 8818.1 16263 493852 0.162605 0.41034 7
3194.09 0.691277 0.557143 0.102341 0.54105 -0.442023 -0.380699 0.605763 3341.87 0 0 0 1.29815 44144 0.932004 0.953171 48 3746 167 107.3 8818.1 16263 493852 1.13587 0.64914 7
3194.09 0.909506 -0.0830681 0.178803 -0.512454 -0.498468 0.634504 0.293811 -14381.8 0 0 0 1.23845 21755 0.935713 0.985586 2 234 49 56.3 8818.1 16263 493852 1.13587 0.41034 7
3194.09 0.094847 0.882766 0.102341 0.66902 -0.201325 -0.119905 0.705339 14361.7 0 0 0 2.1373 35446 0.861451 0.898008 187 16960 478 138.3 8818.1 16263 493852 1.97501 0.64914 7
3194.09 0.701856 0.58438 0.178803 -0.28269 -0.656632 0.698642 0.0286318 -26859.8 0 0 0 2.0776 21223 0.916427 0.955556 20 627 80 56.4 8818.1 16263 493852 1.97501 0.41034 7
3194.09 -0.557143 0.691277 0.102341 0.695138 0.0700232 0.159144 0.697534 31161.3 0 0 0 2.74797 64218 0.9862 0.879216 234 54428 46 142.9 8818.1 16263 493852 2.58569 0.64914 7
3194.09 0.0830681 0.909506 0.178803 0.00988942 0.71483 -0.656418 0.240906 -20702.4 0 0 0 2.68827 16201 0.854293 0.864516 111 8472 383 70.4 8818.1 16263 493852 2.58569 0.41034 7
3194.09 -0.882766 0.094847 0.102341 0.615427 0.330711 0.413965 0.583536 2591.67 0 0 0 3.07061 40180 0.845616 0.894517 209 15306 637 211.7 8818.1 16263 493852 2.90832 0.64914 7
3194.09 -0.58438 0.701856 0.178803 -0.264417 0.664201 -0.51426 0.473769 18757.2 0 0 0 3.01091 60003 0.996274 0.861883 205 54816 34 126.9 8818.1 16263 493852 2.90832 0.41034 7
3194.09 -0.691277 -0.557143 0.102341 0.442023 0.54105 0.605763 0.380699 -29010.7 0 0 0 2.57969 12917 0.713419 0.928144 70 4183 806 89.5 8818.1 16263 493852 2.4174 0.64914 7
3194.09 -0.909506 0.0830681 0.178803 -0.498468 0.512454 -0.293811 0.634504 -1574.8 0 0 0 2.51999 30303 0.903781 0.875145 154 16919 422 97.3 8818.1 16263 493852 2.4174 0.41034 7
3194.09 -0.094847 -0.882766 0.102341 0.201325 0.66902 0.705339 0.119905 -21812 0 0 0 1.88655 27378 0.868468 0.982514 14 1406 390 93.1 8818.1 16263 493852 1.72426 0.64914 7
3194.09 -0.701856 -0.58438 0.178803 -0.656632 0.28269 -0.0286318 0.698642 -19169.9 0 0 0 1.82685 12054 0.715399 0.95625 51 2593 680 100.2 8818.1 16263 493852 1.72426 0.41034 7
3194.09 0.557143 -0.691277 0.102341 -0.0700232 0.695138 0.697534 -0.159144 1520.34 0 0 0 0.992298 49934 0.901103 0.988477 2 2 148 122.9 8818.1 16263 493852 0.830013 0.64914 7
3194.09 -0.0830681 -0.909506 0.178803 -0.71483 0.00988942 0.240906 0.656418 -3803.77 0 0 0 0.932598 29558 0.874567 0.971717 10 462 358 101.8 8818.1 16263 493852 0.830013 0.41034 7
