
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43291e+09 0.176703 -0.251889 0.201752 0.454469 0.530524 0.491036 0.520466 0.10229 0 0 0 0.21316 17258 197.684 71 173.911 15 10.0093 3549.4 6234 50479 34979 71531 0.00797391 0.820743 7
1.43291e+09 0.164597 0.00959607 0.44202 -0.0444064 0.705883 0.00530294 0.706915 0.319433 0 0 0 0.277636 37638.9 524.237 299 480.446 28 2.50232 3549.4 6234 50479 34979 71531 0.00797391 1.07865 7
1.43291e+09 0.595954 -0.760271 0.201752 0.216852 0.664058 0.652832 0.292937 0.0177562 0 0 0 1.1827 11423.7 87.5813 4 8.75813 67 76.3209 3549.4 6234 50479 34979 71531 0.977519 0.820743 7
1.43291e+09 0.402495 -0.583934 0.44202 -0.311156 0.635157 0.275424 0.651075 0.0475528 0 0 0 1.24718 14442.3 137.628 45 55.0511 60 28.7767 3549.4 6234 50479 34979 71531 0.977519 1.07865 7
1.43291e+09 1.25189 -0.823297 0.201752 -0.0537785 0.696495 0.71524 0.0208103 0.0177752 0 0 0 2.05029 20894.4 108.851 3 2.50232 87 103.846 3549.4 6234 50479 34979 71531 1.8451 0.820743 7
1.43291e+09 0.990404 -0.835403 0.44202 0.530535 -0.467735 -0.503614 -0.496115 0.0176307 0 0 0 2.11477 12568.2 81.3255 8 17.5163 57 61.3069 3549.4 6234 50479 34979 71531 1.8451 1.07865 7
1.43291e+09 1.76027 -0.404046 0.201752 -0.316222 0.622898 0.66876 -0.254484 0.0087377 0 0 0 2.70324 15467.1 76.3209 1 1.25116 64 73.8185 3549.4 6234 50479 34979 71531 2.49806 0.820743 7
1.43291e+09 1.58393 -0.597505 0.44202 0.669145 -0.229104 -0.655134 -0.265625 0.00834745 0 0 0 2.76772 14680.2 75.0697 1 2.50232 61 70.065 3549.4 6234 50479 34979 71531 2.49806 1.07865 7
1.43291e+09 1.8233 0.251889 0.201752 0.530524 -0.454469 -0.520466 0.491036 0.0080205 0 0 0 3.07556 12636.6 76.3209 1 3.75348 59 72.5674 3549.4 6234 50479 34979 71531 2.87037 0.820743 7
1.43291e+09 1.8354 -0.00959607 0.44202 -0.705883 -0.0444064 0.706915 -0.00530294 0.0105056 0 0 0 3.14004 13229.3 81.3255 5 5.00465 64 72.5674 3549.4 6234 50479 34979 71531 2.87037 1.07865 7
1.43291e+09 1.40405 0.760271 0.201752 0.664058 -0.216852 -0.292937 0.652832 0.00978515 0 0 0 3.14395 14557.9 86.3301 0 5.00465 68 80.0743 3549.4 6234 50479 34979 71531 2.93877 0.820743 7
1.43291e+09 1.5975 0.583934 0.44202 -0.635157 -0.311156 0.651075 -0.275424 -0.00196385 0 0 0 3.20843 5788.43 31.279 1 1.25116 24 30.0279 3549.4 6234 50479 34979 71531 2.93877 1.07865 7
1.43291e+09 0.748111 0.823297 0.201752 0.696495 0.0537785 -0.0208103 0.71524 0.0544052 0 0 0 2.93142 16527.3 163.902 45 68.8139 79 66.3116 3549.4 6234 50479 34979 71531 2.72623 0.820743 7
1.43291e+09 1.0096 0.835403 0.44202 0.467735 0.530535 -0.496115 0.503614 -0.00777371 0 0 0 2.99589 185.571 1.25116 0 1.25116 0 0 3549.4 6234 50479 34979 71531 2.72623 1.07865 7
1.43291e+09 0.239729 0.404046 0.201752 0.622898 0.316222 0.254484 0.66876 0.193769 0 0 0 2.50371 26805.3 365.339 191 286.516 39 16.2651 3549.4 6234 50479 34979 71531 2.29852 0.820743 7
1.43291e+09 0.416066 0.597505 0.44202 0.229104 0.669145 -0.265625 0.655134 0.0937297 0 0 0 2.56818 17470.5 225.209 78 147.637 47 28.7767 3549.4 6234 50479 34979 71531 2.29852 1.07865 7
