
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2699.05 0.885669 0.0621455 0.102341 -0.383836 0.583772 0.544644 -0.463943 -36018.9 0 0 0 0.970145 29127 0.932465 0.958621 4 188 83 90.6 6536.8 11702 468942 0.80786 0.64914 7
2699.05 0.698881 -0.587935 0.178803 0.638218 0.322114 -0.517387 -0.470352 -34595.3 0 0 0 0.910446 24301 0.864059 0.941722 6 33 392 79.9 6536.8 11702 468942 0.80786 0.41034 7
2699.05 0.582319 0.670206 0.102341 0.578018 -0.392448 -0.325642 0.637054 -2116.54 0 0 0 0.349191 26922 0.954634 0.94386 21 1871 78 60.2 6536.8 11702 468942 0.186906 0.64914 7
2699.05 0.909916 0.0784507 0.178803 -0.466368 -0.54183 0.657999 0.236553 -1579.55 0 0 0 0.289491 31737 0.934001 0.957333 1 1 130 78.2 6536.8 11702 468942 0.186906 0.41034 7
2699.05 -0.0621455 0.885669 0.102341 0.684202 -0.141376 -0.0570639 0.713179 -55384.5 0 0 0 1.32155 11481 0.963734 0.888 27 3504 44 27.8 6536.8 11702 468942 1.15927 0.64914 7
2699.05 0.587935 0.698881 0.178803 -0.223519 -0.679057 0.698437 -0.0332592 -49114.5 0 0 0 1.26185 28826 0.945023 0.965217 11 1239 81 59.5 6536.8 11702 468942 1.15927 0.41034 7
2699.05 -0.670206 0.582319 0.102341 0.686223 0.131218 0.220202 0.680729 -78191.8 0 0 0 2.15693 24328 0.897941 0.83876 89 10618 402 74.9 6536.8 11702 468942 1.99465 0.64914 7
2699.05 -0.0784507 0.909916 0.178803 -0.0533596 0.712904 -0.632544 0.298008 -89739.2 0 0 0 2.09723 10819 0.949349 0.785185 51 2974 88 32.8 6536.8 11702 468942 1.99465 0.41034 7
2699.05 -0.885669 -0.0621455 0.102341 0.583772 0.383836 0.463943 0.544644 -77190 0 0 0 2.76153 49861 0.96404 0.843697 168 36710 75 137.6 6536.8 11702 468942 2.59924 0.64914 7
2699.05 -0.698881 0.587935 0.178803 -0.322114 0.638218 -0.470352 0.517387 -93151.2 0 0 0 2.70183 24767 0.849081 0.788571 144 16167 560 84.8 6536.8 11702 468942 2.59924 0.41034 7
2699.05 -0.582319 -0.670206 0.102341 0.392448 0.578018 0.637054 0.325642 -93047.4 0 0 0 2.99675 42657 0.827097 0.860957 183 15637 779 226.1 6536.8 11702 468942 2.83447 0.64914 7
2699.05 -0.909916 -0.0784507 0.178803 -0.54183 0.466368 -0.236553 0.657999 -104351 0 0 0 2.93705 30169 0.999168 0.793443 122 30169 0 73.6 6536.8 11702 468942 2.83447 0.41034 7
2699.05 0.0621455 -0.885669 0.102341 0.141376 0.684202 0.713179 0.0570639 -121177 0 0 0 2.56914 1874 0.697753 0.748571 32 653 113 21.9 6536.8 11702 468942 2.40685 0.64914 7
2699.05 -0.587935 -0.698881 0.178803 -0.679057 0.223519 0.0332592 0.698437 -104647 0 0 0 2.50944 17507 0.85595 0.8496 62 7112 365 71.9 6536.8 11702 468942 2.40685 0.41034 7
2699.05 0.670206 -0.582319 0.102341 -0.131218 0.686223 0.680729 -0.220202 -80428.7 0 0 0 1.86921 26885 0.882221 0.938028 11 390 279 75.4 6536.8 11702 468942 1.70693 0.64914 7
2699.05 0.0784507 -0.909916 0.178803 -0.712904 -0.0533596 0.298008 0.632544 -84693.9 0 0 0 1.80951 4641 0.678863 0.91405 19 627 244 65.7 6536.8 11702 468942 1.70693 0.41034 7
