
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2368.17 0.152466 0.874658 0.102341 0.662064 -0.223139 -0.142953 0.701031 -78659.8 0 0 0 1.36587 17265 0.674883 0.815282 244 11105 1108 178.3 12166.7 22034 883662 1.09697 1.07561 7
2368.17 0.738626 0.537153 0.178803 -0.304055 -0.647016 0.697329 0.0515096 -77285.6 0 0 0 1.09697 29205 0.989123 0.774074 85 18645 64 66.2 12166.7 22034 883662 1.09697 0 4
2368.17 -0.510667 0.726286 0.102341 0.697059 0.0472072 0.136202 0.702374 -134418 0 0 0 1.58526 37362 0.788228 0.957447 45 814 1316 171.5 12166.7 22034 883662 1.31636 1.07561 7
2368.17 0.142463 0.902112 0.178803 0.0333078 0.714122 -0.663959 0.219267 -122384 0 0 0 1.31636 4053 0.57796 0.920588 37 1154 379 73.4 12166.7 22034 883662 1.31636 0 4
2368.17 -0.874658 0.152466 0.102341 0.625933 0.310367 0.394621 0.596787 -167509 0 0 0 1.80465 29885 0.748993 0.941211 5 12 690 205.934 12166.7 22034 883662 1.53575 1.07561 7
2368.17 -0.537153 0.738626 0.178803 -0.24251 0.672509 -0.529509 0.456663 -137997 0 0 0 1.53575 23977 0.745894 0.938889 29 937 830 114.6 12166.7 22034 883662 1.53575 0 4
2368.17 -0.726286 -0.510667 0.102341 0.459514 0.526276 0.592963 0.400344 -9921.02 0 0 0 0.268902 39486 0.880801 0.933874 5 874 112 108.745 12166.7 22034 883662 0 1.07561 3
2368.17 -0.152466 -0.874658 0.102341 0.223139 0.662064 0.701031 0.142953 -34531.1 0 0 0 0.488295 26222 0.873842 0.932308 17 2048 120 69.4 12166.7 22034 883662 0.219393 1.07561 7
2368.17 -0.738626 -0.537153 0.178803 -0.647016 0.304055 -0.0515096 0.697329 11197.3 0 0 0 0.219393 74096 0.869822 0.948606 17 491 457 203.445 12166.7 22034 883662 0.219393 0 4
2368.17 0.510667 -0.726286 0.102341 -0.0472072 0.697059 0.702374 -0.136202 -24126.2 0 0 0 0.707688 38528 0.783572 0.86609 145 11157 696 153.645 12166.7 22034 883662 0.438786 1.07561 7
2368.17 -0.142463 -0.902112 0.178803 -0.714122 0.0333078 0.219267 0.663959 -29832.8 0 0 0 0.438786 22297 0.910514 0.91505 24 1635 125 58.0448 12166.7 22034 883662 0.438786 0 4
2368.17 0.874658 -0.152466 0.102341 -0.310367 0.625933 0.596787 -0.394621 20492.8 0 0 0 0.927082 90231 0.977561 0.791127 316 69543 223 215.179 12166.7 22034 883662 0.658179 1.07561 7
2368.17 0.537153 -0.738626 0.178803 -0.672509 -0.24251 0.456663 0.529509 -21439.3 0 0 0 0.658179 29360 0.790426 0.786826 154 9173 646 101.3 12166.7 22034 883662 0.658179 0 4
2368.17 0.726286 0.510667 0.102341 0.526276 -0.459514 -0.400344 0.592963 23401.5 0 0 0 1.14647 104270 0.95474 0.821292 410 71705 559 310.59 12166.7 22034 883662 0.877572 1.07561 7
2368.17 0.902112 -0.142463 0.178803 -0.528513 -0.481408 0.624536 0.314445 -30479.6 0 0 0 0.877572 44074 0.971172 0.812763 164 34240 114 131.19 12166.7 22034 883662 0.877572 0 4
