
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2115.15 0.714765 0.526671 0.102341 0.531346 -0.453642 -0.393735 0.597372 35640.9 0 0 0 0.671252 29838 0.819104 0.824893 142 10091 570 136.9 6889.2 12242 519701 0.508967 0.64914 7
2115.15 0.905053 -0.122394 0.178803 -0.523134 -0.487248 0.627989 0.30749 -1612.32 0 0 0 0.611552 3602 0.892172 0.808696 15 312 41 13.7 6889.2 12242 519701 0.508967 0.41034 7
2115.15 0.133003 0.877828 0.102341 0.664501 -0.215773 -0.135159 0.702576 57258 0 0 0 0.892257 53137 0.973904 0.802532 183 41629 37 141.9 6889.2 12242 519701 0.729972 0.64914 7
2115.15 0.726515 0.553424 0.178803 -0.296851 -0.650353 0.697858 0.0437626 7460.63 0 0 0 0.832557 6702 0.75566 0.832258 63 2527 185 36.2 6889.2 12242 519701 0.729972 0.41034 7
2115.15 -0.526671 0.714765 0.102341 0.696492 0.0549452 0.143993 0.700818 34126.7 0 0 0 1.11229 29115 0.799666 0.866272 158 10018 763 191.6 6889.2 12242 519701 0.950004 0.64914 7
2115.15 0.122394 0.905053 0.178803 0.0253754 0.714448 -0.661484 0.226627 21148.9 0 0 0 1.05259 24768 0.991104 0.883333 90 18838 19 67 6889.2 12242 519701 0.950004 0.41034 7
2115.15 -0.877828 0.133003 0.102341 0.622448 0.317299 0.401224 0.592368 -1496.5 0 0 0 1.33007 4875 0.74695 0.827586 48 1271 212 34 6889.2 12242 519701 1.16778 0.64914 7
2115.15 -0.553424 0.726515 0.178803 -0.249964 0.669774 -0.524405 0.462515 6639.7 0 0 0 1.27037 15491 0.85805 0.879167 60 5735 391 53.8 6889.2 12242 519701 1.16778 0.41034 7
2115.15 -0.714765 -0.526671 0.102341 0.453642 0.531346 0.597372 0.393735 9783.42 0 0 0 0.537338 25679 0.887288 0.944186 23 1426 287 68.1 6889.2 12242 519701 0.375053 0.64914 7
2115.15 -0.905053 0.122394 0.178803 -0.487248 0.523134 -0.30749 0.627989 1798.82 0 0 0 0.477638 6551 0.739659 0.921649 19 774 223 52.3 6889.2 12242 519701 0.375053 0.41034 7
2115.15 -0.133003 -0.877828 0.102341 0.215773 0.664501 0.702576 0.135159 9088.87 0 0 0 0.316333 30031 0.902254 0.938095 1 199 150 89.2 6889.2 12242 519701 0.154048 0.64914 7
2115.15 -0.726515 -0.553424 0.178803 -0.650353 0.296851 -0.0437626 0.697858 11510.9 0 0 0 0.256633 26722 0.905793 0.948485 16 942 263 69.4 6889.2 12242 519701 0.154048 0.41034 7
2115.15 0.526671 -0.714765 0.102341 -0.0549452 0.696492 0.700818 -0.143993 11633 0 0 0 0.229242 30567 0.911584 0.959124 7 1493 106 71.3 6889.2 12242 519701 0.0669572 0.64914 7
2115.15 -0.122394 -0.905053 0.178803 -0.714448 0.0253754 0.226627 0.661484 9799.98 0 0 0 0.169542 27051 0.943839 0.958519 3 375 89 70.3 6889.2 12242 519701 0.0669572 0.41034 7
2115.15 0.877828 -0.133003 0.102341 -0.317299 0.622448 0.592368 -0.401224 14538.1 0 0 0 0.450247 22824 0.908298 0.889655 47 2555 141 64.4 6889.2 12242 519701 0.287962 0.64914 7
2115.15 0.553424 -0.726515 0.178803 -0.669774 -0.249964 0.462515 0.524405 7184.93 0 0 0 0.390547 24552 0.947715 0.965591 6 348 74 48.1 6889.2 12242 519701 0.287962 0.41034 7
