
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3095.93 0.857216 -0.231198 0.102341 -0.281621 0.639382 0.614092 -0.367112 -10199.6 0 0 0 2.50594 42601 0.847896 0.952124 73 3805 486 135.7 12495.4 23044 807811 2.50594 0 4
3095.93 0.467919 -0.784317 0.178803 -0.682828 -0.211719 0.432145 0.549701 -15164.7 0 0 0 2.87684 51879 0.950483 0.951456 50 14950 104 108 12495.4 23044 807811 2.50594 1.48361 7
3095.93 0.769625 0.442662 0.102341 0.504864 -0.48294 -0.42686 0.57417 8119.4 0 0 0 1.853 54419 0.876252 0.932288 85 4264 484 170.3 12495.4 23044 807811 1.853 0 4
3095.93 0.885465 -0.223728 0.178803 -0.54983 -0.45691 0.609611 0.342483 -31724.5 0 0 0 2.2239 12576 0.839653 0.97561 5 257 178 42 12495.4 23044 807811 1.853 1.48361 7
3095.93 0.231198 0.857216 0.102341 0.651247 -0.252976 -0.174642 0.693816 17518.1 0 0 0 0.98476 50296 0.819212 0.954054 68 2703 897 232.2 12495.4 23044 807811 0.98476 0 4
3095.93 0.784317 0.467919 0.178803 -0.333125 -0.632541 0.69427 0.0831248 -8347.25 0 0 0 1.35566 13519 0.848105 0.894737 45 1457 111 42 12495.4 23044 807811 0.98476 1.48361 7
3095.93 0.223728 0.885465 0.178803 0.0657043 0.711873 -0.673232 0.188888 4029.27 0 0 0 0.370902 15091 0.789254 0.96 21 491 315 83.2 12495.4 23044 807811 0 1.48361 3
3095.93 -0.857216 0.231198 0.102341 0.639382 0.281621 0.367112 0.614092 25586.3 0 0 0 0.98476 28013 0.71514 0.902872 149 6610 621 210.1 12495.4 23044 807811 0.98476 0 4
3095.93 -0.467919 0.784317 0.178803 -0.211719 0.682828 -0.549701 0.432145 -136.854 0 0 0 1.35566 31414 0.774906 0.970794 48 3719 1087 162.1 12495.4 23044 807811 0.98476 1.48361 7
3095.93 -0.769625 -0.442662 0.102341 0.48294 0.504864 0.57417 0.42686 -24511.1 0 0 0 2.73057 10274 0.565725 0.918072 83 5995 341 89.8 12495.4 23044 807811 2.73057 0 4
3095.93 -0.885465 0.223728 0.178803 -0.45691 0.54983 -0.342483 0.609611 -25976.3 0 0 0 3.10147 19778 0.721321 0.913364 90 4188 534 117.9 12495.4 23044 807811 2.73057 1.48361 7
3095.93 -0.231198 -0.857216 0.102341 0.252976 0.651247 0.693816 0.174642 -16259.5 0 0 0 2.94472 42323 0.87715 0.970435 71 13358 407 118.4 12495.4 23044 807811 2.94472 0 4
3095.93 -0.784317 -0.467919 0.178803 -0.632541 0.333125 -0.0831248 0.69427 -13572.5 0 0 0 3.31563 14709 0.553315 0.922659 174 10548 505 178.3 12495.4 23044 807811 2.94472 1.48361 7
3095.93 0.442662 -0.769625 0.102341 -0.0155025 0.698483 0.707835 -0.104164 3017.47 0 0 0 2.87757 70189 0.93206 0.951948 95 24303 223 161.4 12495.4 23044 807811 2.87757 0 4
3095.93 -0.223728 -0.885465 0.178803 -0.711873 0.0657043 0.188888 0.673232 -18789.5 0 0 0 3.24847 41709 0.852683 0.954688 85 13755 521 133.8 12495.4 23044 807811 2.87757 1.48361 7
