
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2748.22 0.885704 0.0616407 0.102341 -0.383669 0.583881 0.544776 -0.463788 -7958.47 0 0 0 0.975003 28349 0.929902 0.953216 1 10 70 89.5 6381 11392 478870 0.812718 0.64914 7
2748.22 0.698546 -0.588333 0.178803 0.638309 0.321933 -0.517253 -0.470499 -8332.27 0 0 0 0.915303 23425 0.864606 0.986207 3 19 375 73.5 6381 11392 478870 0.812718 0.41034 7
2748.22 0.582701 0.669874 0.102341 0.577906 -0.392612 -0.325823 0.636961 7539.31 0 0 0 0.343365 25911 0.954628 0.95 18 2211 72 58.8 6381 11392 478870 0.18108 0.64914 7
2748.22 0.909961 0.0779322 0.178803 -0.466523 -0.541697 0.657932 0.23674 6897.11 0 0 0 0.283665 30324 0.935637 0.961111 2 204 122 74.8 6381 11392 478870 0.18108 0.41034 7
2748.22 -0.0616407 0.885704 0.102341 0.684162 -0.141571 -0.0572671 0.713163 -13443.4 0 0 0 1.31555 12654 0.967177 0.883636 34 5030 40 30.7 6381 11392 478870 1.15326 0.64914 7
2748.22 0.588333 0.698546 0.178803 -0.223712 -0.678994 0.698446 -0.0330602 -10485 0 0 0 1.25585 29351 0.946703 0.952137 13 1458 102 61.3 6381 11392 478870 1.15326 0.41034 7
2748.22 -0.669874 0.582701 0.102341 0.68626 0.131022 0.220008 0.680792 -13249.9 0 0 0 2.15152 24222 0.897424 0.83876 90 10458 417 74.9 6381 11392 478870 1.98923 0.64914 7
2748.22 -0.0779322 0.909961 0.178803 -0.0531565 0.712919 -0.632629 0.297828 -26664.3 0 0 0 2.09182 11257 0.952305 0.807143 50 3346 92 33.4 6381 11392 478870 1.98923 0.41034 7
2748.22 -0.885704 -0.0616407 0.102341 0.583881 0.383669 0.463788 0.544776 5656.23 0 0 0 2.7574 49306 0.96374 0.823932 169 36409 87 137.6 6381 11392 478870 2.59511 0.64914 7
2748.22 -0.698546 0.588333 0.178803 -0.321933 0.638309 -0.470499 0.517253 -12087.8 0 0 0 2.6977 25078 0.847154 0.776224 143 16175 567 87.5 6381 11392 478870 2.59511 0.41034 7
2748.22 -0.582701 -0.669874 0.102341 0.392612 0.577906 0.636961 0.325823 -3770.32 0 0 0 2.99612 42556 0.825396 0.870324 180 15648 822 226.5 6381 11392 478870 2.83383 0.64914 7
2748.22 -0.909961 -0.0779322 0.178803 -0.541697 0.466523 -0.23674 0.657932 -16618.3 0 0 0 2.93642 30406 0.999044 0.77561 120 29738 0 75.3 6381 11392 478870 2.83383 0.41034 7
2748.22 0.0616407 -0.885704 0.102341 0.141571 0.684162 0.713163 0.0572671 -44532.8 0 0 0 2.57051 1815 0.699498 0.721212 30 757 114 21.1 6381 11392 478870 2.40822 0.64914 7
2748.22 -0.588333 -0.698546 0.178803 -0.678994 0.223712 0.0330602 0.698446 -29039.8 0 0 0 2.51081 17221 0.849734 0.848819 64 7440 292 73.1 6381 11392 478870 2.40822 0.41034 7
2748.22 0.669874 -0.582701 0.102341 -0.131022 0.68626 0.680792 -0.220008 -24757.1 0 0 0 1.87252 27174 0.882596 0.935664 9 118 289 76.1 6381 11392 478870 1.71023 0.64914 7
2748.22 0.0779322 -0.909961 0.178803 -0.712919 -0.0531565 0.297828 0.632629 -30938.3 0 0 0 1.81282 4490 0.674174 0.918699 17 610 281 66.5 6381 11392 478870 1.71023 0.41034 7
