
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2513.57 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.783663 0 0 0 0.783663 12869 0.4218 0.669718 175 8894 399 147.661 23858.8 39854 2.1737e+06 0.658179 0.501936 8
2513.57 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.782163 0 0 0 0.782163 41214 0.57362 0.805214 272 11633 1306 376.955 23858.8 39854 2.1737e+06 0.658179 0.495936 7
2513.57 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.853496 0 0 0 0.853496 11729 0.576006 0.892547 48 1126 1159 119.051 23858.8 39854 2.1737e+06 0.658179 0.781266 8
2513.57 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.851996 0 0 0 0.851996 15254 0.494266 0.873721 100 3117 1323 186.962 23858.8 39854 2.1737e+06 0.658179 0.775266 7
2513.57 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.659679 0 0 0 0.659679 7923 0.463129 0.790633 131 4576 713 138.473 23858.8 39854 2.1737e+06 0.658179 0.006 5
2513.57 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.658179 0 0 0 0.658179 16894 0.50612 0.762811 175 7010 753 198.569 23858.8 39854 2.1737e+06 0.658179 0 4
2513.57 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -1.00306 0 0 0 1.00306 54483 0.796649 0.493426 290 37848 349 221.466 23858.8 39854 2.1737e+06 0.877572 0.501936 8
2513.57 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -1.00156 0 0 0 1.00156 84604 0.810915 0.652366 406 40465 1012 342.299 23858.8 39854 2.1737e+06 0.877572 0.495936 7
2513.57 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -1.07289 0 0 0 1.07289 18390 0.512654 0.891451 142 2058 1934 268.823 23858.8 39854 2.1737e+06 0.877572 0.781266 8
2513.57 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -1.07139 0 0 0 1.07139 10458 0.409974 0.833832 154 5169 1131 226.237 23858.8 39854 2.1737e+06 0.877572 0.775266 7
2513.57 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.879072 0 0 0 0.879072 24204 0.536754 0.647079 253 15692 637 223.232 23858.8 39854 2.1737e+06 0.877572 0.006 5
2513.57 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.877572 0 0 0 0.877572 54287 0.659435 0.637819 377 31289 1120 292.188 23858.8 39854 2.1737e+06 0.877572 0 4
2513.57 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -1.22245 0 0 0 1.22245 25511 0.57704 0.523836 233 12823 386 173.449 23858.8 39854 2.1737e+06 1.09697 0.501936 8
2513.57 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -1.22095 0 0 0 1.22095 54386 0.691321 0.760363 298 16231 910 362.594 23858.8 39854 2.1737e+06 1.09697 0.495936 7
2513.57 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -1.29228 0 0 0 1.29228 45046 0.689155 0.872193 143 2538 1377 313.53 23858.8 39854 2.1737e+06 1.09697 0.781266 8
2513.57 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -1.29078 0 0 0 1.29078 43843 0.660789 0.752976 207 15455 1016 281.827 23858.8 39854 2.1737e+06 1.09697 0.775266 7
2513.57 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -1.09847 0 0 0 1.09847 61559 0.726275 0.646228 307 29818 1314 301.214 23858.8 39854 2.1737e+06 1.09697 0.006 5
2513.57 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -1.09697 0 0 0 1.09697 57267 0.701409 0.571465 398 32832 1234 338.563 23858.8 39854 2.1737e+06 1.09697 0 4
2513.57 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.44184 0 0 0 1.44184 2214 0.373941 0.7511 52 1828 115 85.5497 23858.8 39854 2.1737e+06 1.31636 0.501936 8
2513.57 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.44034 0 0 0 1.44034 13935 0.506924 0.84398 161 4492 1060 231.782 23858.8 39854 2.1737e+06 1.31636 0.495936 7
2513.57 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.51168 0 0 0 1.51168 45905 0.792323 0.882705 120 5747 1163 192.733 23858.8 39854 2.1737e+06 1.31636 0.781266 8
2513.57 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.51018 0 0 0 1.51018 49726 0.709076 0.781097 171 11461 1117 216.355 23858.8 39854 2.1737e+06 1.31636 0.775266 7
2513.57 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -1.31786 0 0 0 1.31786 21887 0.424639 0.78806 161 7257 610 220.573 23858.8 39854 2.1737e+06 1.31636 0.006 5
2513.57 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -1.31636 0 0 0 1.31636 14589 0.381612 0.750931 178 7503 373 213.591 23858.8 39854 2.1737e+06 1.31636 0 4
2513.57 -0.784615 -0.391029 0.103551 0.426945 0.399744 0.626919 0.514679 -0.344877 0 0 0 0.344877 15997 0.583591 0.686346 6 108 492 104.435 23858.8 39854 2.1737e+06 0.219393 0.501936 8
2513.57 -0.796541 -0.392165 0.102341 0.498959 0.489039 0.560116 0.445141 -0.343377 0 0 0 0.343377 45262 0.705846 0.856676 44 1313 1498 233.81 23858.8 39854 2.1737e+06 0.219393 0.495936 7
2513.57 -0.85735 0.282023 0.177665 -0.523389 0.612024 -0.27345 0.526038 -0.41471 0 0 0 0.41471 8257 0.457685 0.898492 66 805 1203 380.02 23858.8 39854 2.1737e+06 0.219393 0.781266 8
