
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.4329e+09 0.176686 -0.251834 0.201752 0.454487 0.530509 0.491019 0.520483 0.0180179 0 0 0 1.94845 6495.46 38.7812 0 0 19 38.7812 5148.4 8916 80814 55262.4 114599 1.74326 0.820743 7
1.4329e+09 0.164597 0.00965152 0.44202 -0.044383 0.705885 0.00527948 0.706915 0.131104 0 0 0 2.01292 27036.6 297.114 0 0 40 297.114 5148.4 8916 80814 55262.4 114599 1.74326 1.07865 7
1.4329e+09 0.595903 -0.760245 0.201752 0.216874 0.664051 0.652823 0.292959 0.0135395 0 0 0 1.16163 5903.81 23.7691 0 0 18 23.7691 5148.4 8916 80814 55262.4 114599 0.956446 0.820743 7
1.4329e+09 0.402456 -0.583894 0.44202 -0.311135 0.635168 0.275402 0.651084 0.0156915 0 0 0 1.22611 7998.61 35.6537 0 0 11 35.6537 5148.4 8916 80814 55262.4 114599 0.956446 1.07865 7
1.4329e+09 1.25183 -0.823314 0.201752 -0.0537554 0.696497 0.71524 0.020834 0.0430431 0 0 0 2.03004 14668.1 47.5382 0 0 77 47.5382 5148.4 8916 80814 55262.4 114599 1.82485 0.820743 7
1.4329e+09 0.990348 -0.835403 0.44202 0.530519 -0.467752 -0.503598 -0.496131 0.0249506 0 0 0 2.09452 9033.95 35.6537 0 0 42 35.6537 5148.4 8916 80814 55262.4 114599 1.82485 1.07865 7
1.4329e+09 1.76024 -0.404097 0.201752 -0.316201 0.622908 0.668768 -0.254462 0.0334719 0 0 0 2.68437 12692.9 40.0322 0 0 64 40.0322 5148.4 8916 80814 55262.4 114599 2.47918 0.820743 7
1.4329e+09 1.58389 -0.597544 0.44202 0.669137 -0.229126 -0.655125 -0.265647 0.0232206 0 0 0 2.74885 9128.8 30.0241 0 0 48 30.0241 5148.4 8916 80814 55262.4 114599 2.47918 1.07865 7
1.4329e+09 1.82331 0.251834 0.201752 0.530509 -0.454487 -0.520483 0.491019 0.0437002 0 0 0 3.0584 12094.1 51.2912 0 0 82 51.2912 5148.4 8916 80814 55262.4 114599 2.85322 0.820743 7
1.4329e+09 1.8354 -0.00965152 0.44202 -0.705885 -0.044383 0.706915 -0.00527948 0.0180741 0 0 0 3.12288 6582.72 26.2711 0 0 41 26.2711 5148.4 8916 80814 55262.4 114599 2.85322 1.07865 7
1.4329e+09 1.4041 0.760245 0.201752 0.664051 -0.216874 -0.292959 0.652823 0.0996838 0 0 0 3.1286 20152.8 106.336 0 0 173 106.336 5148.4 8916 80814 55262.4 114599 2.92341 0.820743 7
1.4329e+09 1.59754 0.583894 0.44202 -0.635168 -0.311135 0.651084 -0.275402 -0.00748429 0 0 0 3.19307 181.338 0.625503 0 0 1 0.625503 5148.4 8916 80814 55262.4 114599 2.92341 1.07865 7
1.4329e+09 0.748166 0.823314 0.201752 0.696497 0.0537554 -0.020834 0.71524 0.183328 0 0 0 2.91767 17666.4 195.157 0 0 301 195.157 5148.4 8916 80814 55262.4 114599 2.71248 0.820743 7
1.4329e+09 1.00965 0.835403 0.44202 0.467752 0.530519 -0.496131 0.503598 0.00242063 0 0 0 2.98214 1132.01 10.008 0 0 16 10.008 5148.4 8916 80814 55262.4 114599 2.71248 1.07865 7
1.4329e+09 0.239755 0.404097 0.201752 0.622908 0.316201 0.254462 0.668768 0.086458 0 0 0 2.49113 16255.7 168.26 0 0 65 168.26 5148.4 8916 80814 55262.4 114599 2.28594 0.820743 7
1.4329e+09 0.416106 0.597544 0.44202 0.229126 0.669137 -0.265647 0.655125 0.17078 0 0 0 2.5556 37507.8 384.684 0 0 54 384.684 5148.4 8916 80814 55262.4 114599 2.28594 1.07865 7
