
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2813.52 0.884941 0.0717704 0.102341 -0.387003 0.581677 0.542114 -0.466897 2571.76 0 0 0 0.958584 28800 0.929806 0.947126 3 188 88 91.6 6480.9 11565 472223 0.796299 0.64914 7
2813.52 0.705231 -0.580302 0.178803 0.636457 0.325579 -0.519936 -0.467532 1800.76 0 0 0 0.898884 24962 0.8688 0.952318 4 24 387 79.1 6480.9 11565 472223 0.796299 0.41034 7
2813.52 0.574999 0.676497 0.102341 0.580142 -0.3893 -0.322174 0.638815 10998.3 0 0 0 0.360585 26879 0.955507 0.954386 17 2263 84 59.6 6480.9 11565 472223 0.1983 0.64914 7
2813.52 0.909009 0.0883383 0.178803 -0.463416 -0.544357 0.659276 0.232972 10800.9 0 0 0 0.300885 31733 0.933617 0.952 5 583 138 78.6 6480.9 11565 472223 0.1983 0.41034 7
2813.52 -0.0717704 0.884941 0.102341 0.68496 -0.137655 -0.0531863 0.713479 -1000.59 0 0 0 1.3315 12338 0.967587 0.866667 32 4896 39 30.6 6480.9 11565 472223 1.16921 0.64914 7
2813.52 0.580302 0.705231 0.178803 -0.219824 -0.680262 0.698246 -0.0370553 1807 0 0 0 1.2718 29482 0.947535 0.962393 12 1661 99 60.7 6480.9 11565 472223 1.16921 0.41034 7
2813.52 -0.676497 0.574999 0.102341 0.685499 0.134946 0.223899 0.679522 9722.17 0 0 0 2.16432 26089 0.907896 0.866667 93 11649 357 76.5 6480.9 11565 472223 2.00204 0.64914 7
2813.52 -0.0883383 0.909009 0.178803 -0.0572341 0.712604 -0.630915 0.301442 -5583.43 0 0 0 2.10462 11416 0.95065 0.796491 51 3482 91 34.3 6480.9 11565 472223 2.00204 0.41034 7
2813.52 -0.884941 -0.0717704 0.102341 0.581677 0.387003 0.466897 0.542114 37608.4 0 0 0 2.76566 50815 0.964349 0.806557 186 38695 101 145.6 6480.9 11565 472223 2.60338 0.64914 7
2813.52 -0.705231 0.580302 0.178803 -0.325579 0.636457 -0.467532 0.519936 16542.4 0 0 0 2.70596 26522 0.857158 0.768276 148 16966 552 89.3 6480.9 11565 472223 2.60338 0.41034 7
2813.52 -0.574999 -0.676497 0.102341 0.3893 0.580142 0.638815 0.322174 26006.1 0 0 0 2.99187 41245 0.826018 0.852468 182 15134 849 220.9 6480.9 11565 472223 2.82958 0.64914 7
2813.52 -0.909009 -0.0883383 0.178803 -0.544357 0.463416 -0.232972 0.659276 14130.9 0 0 0 2.93217 31169 0.999067 0.7696 124 30925 0 76.9 6480.9 11565 472223 2.82958 0.41034 7
2813.52 0.0717704 -0.884941 0.102341 0.137655 0.68496 0.713479 0.0531863 -17904.7 0 0 0 2.56111 1913 0.707297 0.69697 34 706 120 21.5 6480.9 11565 472223 2.39882 0.64914 7
2813.52 -0.580302 -0.705231 0.178803 -0.680262 0.219824 0.0370553 0.698246 -3382.47 0 0 0 2.50141 18133 0.855567 0.853435 65 6892 378 75.1 6480.9 11565 472223 2.39882 0.41034 7
2813.52 0.676497 -0.574999 0.102341 -0.134946 0.685499 0.679522 -0.223899 -6323.62 0 0 0 1.85884 27033 0.884531 0.923944 7 258 296 76.4 6480.9 11565 472223 1.69656 0.64914 7
2813.52 0.0883383 -0.909009 0.178803 -0.712604 -0.0572341 0.301442 0.630915 -11994 0 0 0 1.79914 4697 0.681704 0.924138 20 593 255 62.4 6480.9 11565 472223 1.69656 0.41034 7
