
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
3200.02 0.784615 0.391029 0.103551 0.399744 -0.426945 -0.514679 0.626919 -0.220893 0 0 0 0.220893 11828 0.362101 0.753931 110 6032 418 234.261 35719.6 57640 2.60785e+06 0.219393 0.006 5
3200.02 0.796541 0.392165 0.102341 0.489039 -0.498959 -0.445141 0.560116 -0.219393 0 0 0 0.219393 41114 0.502833 0.817192 208 7911 1194 475.489 35719.6 57640 2.60785e+06 0.219393 0 4
3200.02 0.85735 -0.282023 0.177665 0.612024 0.523389 -0.526038 -0.27345 -0.591795 0 0 0 0.591795 12831 0.458536 0.853117 197 1437 1917 322.274 35719.6 57640 2.60785e+06 0.219393 1.48961 8
3200.02 0.869214 -0.280303 0.178803 -0.564268 -0.438954 0.598258 0.36195 -0.590295 0 0 0 0.590295 3978 0.339241 0.832566 82 1098 717 246.912 35719.6 57640 2.60785e+06 0.219393 1.48361 7
3200.02 0.811895 0.138595 0.441952 0.692193 0.170782 -0.688676 0.132017 -0.402636 0 0 0 0.402636 1882 0.351243 0.825295 58 934 381 187.365 35719.6 57640 2.60785e+06 0.219393 0.732972 8
3200.02 0.823674 0.141092 0.442019 -0.704188 -0.0660472 0.706419 -0.0269939 -0.401136 0 0 0 0.401136 8626 0.399216 0.83953 54 1360 478 324.931 35719.6 57640 2.60785e+06 0.219393 0.726972 7
3200.02 0.278308 0.831305 0.103551 0.5327 -0.241471 -0.23559 0.776157 -0.440286 0 0 0 0.440286 28295 0.523589 0.517845 337 22910 989 254.931 35719.6 57640 2.60785e+06 0.438786 0.006 5
3200.02 0.285937 0.840543 0.102341 0.642757 -0.273831 -0.19691 0.687828 -0.438786 0 0 0 0.438786 39033 0.519241 0.708179 439 19971 2993 417.904 35719.6 57640 2.60785e+06 0.438786 0 4
3200.02 0.805659 0.406817 0.177665 0.365144 0.71776 -0.590641 -0.0513285 -0.811188 0 0 0 0.811188 18811 0.471153 0.893259 164 2294 2145 315.421 35719.6 57640 2.60785e+06 0.438786 1.48961 8
3200.02 0.812831 0.416423 0.178803 -0.353336 -0.621477 0.691231 0.105455 -0.809688 0 0 0 0.809688 5433 0.354709 0.863159 70 859 1089 259.768 35719.6 57640 2.60785e+06 0.438786 1.48361 7
3200.02 0.476095 0.672098 0.441952 -0.574148 -0.422672 0.585733 -0.385512 -0.622029 0 0 0 0.622029 13968 0.409106 0.822697 122 5472 450 220.156 35719.6 57640 2.60785e+06 0.438786 0.732972 8
3200.02 0.482658 0.682193 0.442019 -0.62531 -0.330501 0.642316 -0.295274 -0.620529 0 0 0 0.620529 42581 0.50705 0.715169 355 24209 1081 360.395 35719.6 57640 2.60785e+06 0.438786 0.726972 7
3200.02 -0.391029 0.784615 0.103551 0.584558 -0.0192341 0.0793654 0.807232 -0.659679 0 0 0 0.659679 10996 0.409756 0.571688 88 4833 484 179.253 35719.6 57640 2.60785e+06 0.658179 0.006 5
3200.02 -0.392165 0.796541 0.102341 0.69862 -0.00701452 0.0812994 0.710824 -0.658179 0 0 0 0.658179 29067 0.47428 0.756773 195 9809 1409 431.4 35719.6 57640 2.60785e+06 0.658179 0 4
3200.02 0.282023 0.85735 0.177665 0.062674 0.802858 -0.565323 0.178607 -1.03058 0 0 0 1.03058 11770 0.406552 0.876117 127 860 1879 364.138 35719.6 57640 2.60785e+06 0.658179 1.48961 8
3200.02 0.280303 0.869214 0.178803 0.0886107 0.709385 -0.67897 0.167095 -1.02908 0 0 0 1.02908 12611 0.387619 0.791897 194 8296 1042 289.341 35719.6 57640 2.60785e+06 0.658179 1.48361 7
3200.02 -0.138595 0.811895 0.441952 0.368694 0.610215 -0.393617 0.580317 -0.841422 0 0 0 0.841422 41645 0.510754 0.687821 380 23213 1295 367.41 35719.6 57640 2.60785e+06 0.658179 0.732972 8
3200.02 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -0.839922 0 0 0 0.839922 42245 0.530482 0.625966 432 25125 1162 380.607 35719.6 57640 2.60785e+06 0.658179 0.726972 7
3200.02 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -0.879072 0 0 0 0.879072 268 0.29208 0.501076 4 130 68 128.907 35719.6 57640 2.60785e+06 0.877572 0.006 5
3200.02 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -0.877572 0 0 0 0.877572 7447 0.387601 0.706437 80 1416 1096 377.72 35719.6 57640 2.60785e+06 0.877572 0 4
3200.02 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.24997 0 0 0 1.24997 18833 0.466274 0.867571 134 3500 2687 326.706 35719.6 57640 2.60785e+06 0.877572 1.48961 8
3200.02 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.24847 0 0 0 1.24847 20301 0.412808 0.773355 224 12301 1398 318.928 35719.6 57640 2.60785e+06 0.877572 1.48361 7
3200.02 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -1.06082 0 0 0 1.06082 13097 0.338151 0.708441 203 10003 541 346.784 35719.6 57640 2.60785e+06 0.877572 0.732972 8
3200.02 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -1.05932 0 0 0 1.05932 9609 0.320059 0.660625 159 7785 287 332.835 35719.6 57640 2.60785e+06 0.877572 0.726972 7
3200.02 0.406817 -0.805659 0.177665 0.765728 0.249337 -0.381351 -0.453941 -0.372402 0 0 0 0.372402 19385 0.499901 0.799051 125 980 1919 220.975 35719.6 57640 2.60785e+06 0 1.48961 4
3200.02 0.416423 -0.812831 0.178803 -0.689297 -0.189604 0.414206 0.563342 -0.370902 0 0 0 0.370902 15053 0.401793 0.736019 65 768 1621 288.188 35719.6 57640 2.60785e+06 0 1.48361 3
3200.02 0.672098 -0.476095 0.441952 0.704858 -0.107109 -0.686774 -0.141577 -0.183243 0 0 0 0.183243 2142 0.37067 0.734821 30 387 131 204.326 35719.6 57640 2.60785e+06 0 0.732972 4
3200.02 0.682193 -0.482658 0.442019 0.67586 -0.208461 -0.662977 -0.245396 -0.181743 0 0 0 0.181743 5349 0.39397 0.75308 16 402 286 317.341 35719.6 57640 2.60785e+06 0 0.726972 3
