
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2647.78 0.88779 -0.0100041 0.102341 -0.359788 0.598892 0.563053 -0.441421 -84349.2 0 0 0 1.25366 37798 0.756781 0.9014 4 123 827 236.748 12566.6 22092 1.03602e+06 0.98476 1.07561 7
2647.78 0.648812 -0.642763 0.178803 0.650784 0.295905 -0.49784 -0.490994 -61065.6 0 0 0 0.98476 37003 0.77524 0.923737 14 570 2194 175.969 12566.6 22092 1.03602e+06 0.98476 0 4
2647.78 0.634837 0.620689 0.102341 0.561587 -0.415619 -0.351269 0.62329 -1263.57 0 0 0 0.268902 46900 0.910703 0.903627 7 443 113 127.179 12566.6 22092 1.03602e+06 0 1.07561 3
2647.78 0.0100041 0.88779 0.102341 0.677889 -0.169072 -0.086007 0.71027 -78568 0 0 0 1.25366 23651 0.932484 0.873992 58 3323 129 66.4345 12566.6 22092 1.03602e+06 0.98476 1.07561 7
2647.78 0.642763 0.648812 0.178803 -0.250937 -0.66941 0.699212 -0.00484073 -48853.4 0 0 0 0.98476 58723 0.890971 0.923339 31 1191 516 153.424 12566.6 22092 1.03602e+06 0.98476 0 4
2647.78 -0.620689 0.634837 0.102341 0.690989 0.103215 0.192348 0.689117 -107854 0 0 0 2.1219 45460 0.859595 0.758323 200 18569 829 158.314 12566.6 22092 1.03602e+06 1.853 1.07561 7
2647.78 -0.00427768 0.913282 0.178803 -0.0243364 0.714484 -0.644135 0.272049 -116135 0 0 0 1.853 27987 0.928061 0.793897 101 3550 265 83.8241 12566.6 22092 1.03602e+06 1.853 0 4
2647.78 -0.88779 0.0100041 0.102341 0.598892 0.359788 0.441421 0.563053 -118176 0 0 0 2.77484 77231 0.938529 0.767197 311 53593 253 237.931 12566.6 22092 1.03602e+06 2.50594 1.07561 7
2647.78 -0.648812 0.642763 0.178803 -0.295905 0.650784 -0.490994 0.49784 -130264 0 0 0 2.50594 42541 0.828925 0.716619 245 20972 1219 163.631 12566.6 22092 1.03602e+06 2.50594 0 4
2647.78 -0.634837 -0.620689 0.102341 0.415619 0.561587 0.62329 0.351269 -161424 0 0 0 3.14647 53365 0.740371 0.820665 325 19742 1203 334.931 12566.6 22092 1.03602e+06 2.87757 1.07561 7
2647.78 -0.913282 -0.00427768 0.178803 -0.522425 0.488008 -0.263104 0.64784 -153648 0 0 0 2.87757 53764 0.995277 0.718034 226 49259 20 150.631 12566.6 22092 1.03602e+06 2.87757 0 4
2647.78 -0.0100041 -0.88779 0.102341 0.169072 0.677889 0.71027 0.086007 -178587 0 0 0 2.77484 17652 0.715275 0.817486 179 2699 1292 150.179 12566.6 22092 1.03602e+06 2.50594 1.07561 7
2647.78 -0.642763 -0.648812 0.178803 -0.66941 0.250937 0.00484073 0.699212 -164606 0 0 0 2.50594 25730 0.77371 0.78516 117 10883 396 116.017 12566.6 22092 1.03602e+06 2.50594 0 4
2647.78 0.620689 -0.634837 0.102341 -0.103215 0.690989 0.689117 -0.192348 -143924 0 0 0 2.1219 47246 0.779643 0.923399 34 649 2077 211.014 12566.6 22092 1.03602e+06 1.853 1.07561 7
2647.78 0.00427768 -0.913282 0.178803 -0.714484 -0.0243364 0.272049 0.644135 -139215 0 0 0 1.853 5670 0.604415 0.924975 33 786 489 92.9897 12566.6 22092 1.03602e+06 1.853 0 4
