
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2883.66 0.358346 0.812318 0.102341 0.630156 -0.3017 -0.226825 0.678551 -9662.36 0 0 0 2.33046 12953 0.827576 0.838202 96 4567 275 51.7 7161.8 13070 436833 2.16818 0.64914 7
2883.66 0.846132 0.343747 0.178803 -0.380197 -0.605417 0.685953 0.135606 -10449.1 0 0 0 2.27076 18679 0.861082 0.887407 69 11704 417 75.1 7161.8 13070 436833 2.16818 0.41034 7
2883.66 -0.321007 0.827784 0.102341 0.697644 -0.0375837 0.0501115 0.713701 -10471.8 0 0 0 1.54467 23821 0.928836 0.97594 15 849 122 68.1 7161.8 13070 436833 1.38238 0.64914 7
2883.66 0.35524 0.841372 0.178803 0.119573 0.704828 -0.685632 0.137219 -13267.7 0 0 0 1.48497 9105 0.794006 0.933333 25 1824 191 48 7161.8 13070 436833 1.38238 0.41034 7
2883.66 -0.812318 0.358346 0.102341 0.658922 0.232254 0.319419 0.640197 867.455 0 0 0 0.596343 24031 0.914528 0.987302 1 1 80 63.8 7161.8 13070 436833 0.434058 0.64914 7
2883.66 -0.343747 0.846132 0.178803 -0.159255 0.696934 -0.58093 0.389154 4910.35 0 0 0 0.536643 27777 0.928145 0.981955 9 246 151 67.7 7161.8 13070 436833 0.434058 0.41034 7
2883.66 -0.827784 -0.321007 0.102341 0.519884 0.466733 0.540097 0.469229 -1426.94 0 0 0 0.728116 21977 0.941495 0.960784 3 520 48 53 7161.8 13070 436833 0.565831 0.64914 7
2883.66 -0.841372 0.35524 0.178803 -0.413838 0.582939 -0.387787 0.581844 4720.96 0 0 0 0.668416 36868 0.91976 0.979798 0 0 65 101 7161.8 13070 436833 0.565831 0.41034 7
2883.66 -0.358346 -0.812318 0.102341 0.3017 0.630156 0.678551 0.226825 -22567.5 0 0 0 2.72909 17339 0.883686 0.884337 53 4166 148 46.3 7161.8 13070 436833 2.5668 0.64914 7
2883.66 -0.846132 -0.343747 0.178803 -0.605417 0.380197 -0.135606 0.685953 -22541 0 0 0 2.66939 38950 0.916041 0.976087 9 599 85 94.2 7161.8 13070 436833 2.5668 0.41034 7
2883.66 0.321007 -0.827784 0.102341 0.0375837 0.697644 0.713701 -0.0501115 1322.62 0 0 0 3.04708 33339 0.855977 0.785882 152 16466 589 103.2 7161.8 13070 436833 2.88479 0.64914 7
2883.66 -0.35524 -0.841372 0.178803 -0.704828 0.119573 0.137219 0.685632 -35639.1 0 0 0 2.98738 9888 0.845623 0.913846 25 1082 93 35.3 7161.8 13070 436833 2.88479 0.41034 7
2883.66 0.812318 -0.358346 0.102341 -0.232254 0.658922 0.640197 -0.319419 40029.3 0 0 0 3.10741 71436 0.987583 0.842105 228 62330 50 154 7161.8 13070 436833 2.94512 0.64914 7
2883.66 0.343747 -0.846132 0.178803 -0.696934 -0.159255 0.389154 0.58093 -23653 0 0 0 3.04771 13292 0.838526 0.837037 77 6729 306 47.1 7161.8 13070 436833 2.94512 0.41034 7
2883.66 0.827784 0.321007 0.102341 0.466733 -0.519884 -0.469229 0.540097 13705.3 0 0 0 2.8675 34589 0.810588 0.909497 190 24411 639 195.2 7161.8 13070 436833 2.70521 0.64914 7
2883.66 0.841372 -0.35524 0.178803 0.582939 0.413838 -0.581844 -0.387787 -11191.2 0 0 0 2.8078 23014 0.998945 0.869767 86 22601 5 48.6 7161.8 13070 436833 2.70521 0.41034 7
