
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43291e+09 0.176703 -0.251889 0.201752 0.454469 0.530524 0.491036 0.520466 0.186274 0 0 0 0.0637289 31279.3 386.609 48 360.335 7 6.25581 6221.85 10992 93834 58311.6 125996 0 0.254916 3
1.43291e+09 0.595954 -0.760271 0.201752 0.216852 0.664058 0.652832 0.292937 0.0261115 0 0 0 1.04849 13488.1 107.6 8 13.7628 78 82.5767 6221.85 10992 93834 58311.6 125996 0.98476 0.254916 7
1.43291e+09 0.402495 -0.583934 0.44202 -0.311156 0.635157 0.275424 0.651075 0.0683864 0 0 0 0.98476 21530.4 203.939 20 116.358 43 28.7767 6221.85 10992 93834 58311.6 125996 0.98476 0 4
1.43291e+09 1.25189 -0.823297 0.201752 -0.0537785 0.696495 0.71524 0.0208103 0.0308737 0 0 0 1.91673 27926.9 150.139 5 7.50697 121 133.874 6221.85 10992 93834 58311.6 125996 1.853 0.254916 7
1.43291e+09 0.990404 -0.835403 0.44202 0.530535 -0.467735 -0.503614 -0.496115 0.0246104 0 0 0 1.853 17195.2 111.353 6 16.2651 77 88.8325 6221.85 10992 93834 58311.6 125996 1.853 0 4
1.43291e+09 1.76027 -0.404046 0.201752 -0.316222 0.622898 0.66876 -0.254484 0.0209449 0 0 0 2.56967 23255.2 117.609 1 7.50697 97 107.6 6221.85 10992 93834 58311.6 125996 2.50594 0.254916 7
1.43291e+09 1.58393 -0.597505 0.44202 0.669145 -0.229104 -0.655134 -0.265625 0.0170403 0 0 0 2.50594 20797.7 105.098 3 1.25116 89 97.5906 6221.85 10992 93834 58311.6 125996 2.50594 0 4
1.43291e+09 1.8233 0.251889 0.201752 0.530524 -0.454469 -0.520466 0.491036 0.0161956 0 0 0 2.9413 17910.3 108.851 1 3.75348 85 103.846 6221.85 10992 93834 58311.6 125996 2.87757 0.254916 7
1.43291e+09 1.8354 -0.00959607 0.44202 -0.705883 -0.0444064 0.706915 -0.00530294 0.0181633 0 0 0 2.87757 18934.1 115.107 2 3.75348 91 108.851 6221.85 10992 93834 58311.6 125996 2.87757 0 4
1.43291e+09 1.40405 0.760271 0.201752 0.664058 -0.216852 -0.292937 0.652832 0.0225992 0 0 0 3.00845 23080.2 136.377 2 3.75348 112 127.618 6221.85 10992 93834 58311.6 125996 2.94472 0.254916 7
1.43291e+09 1.5975 0.583934 0.44202 -0.635157 -0.311156 0.651075 -0.275424 0.00461285 0 0 0 2.94472 11361.8 60.0558 2 0 46 57.5534 6221.85 10992 93834 58311.6 125996 2.94472 0 4
1.43291e+09 0.748111 0.823297 0.201752 0.696495 0.0537785 -0.0208103 0.71524 0.073535 0 0 0 2.7943 21930 220.204 36 83.8278 112 121.363 6221.85 10992 93834 58311.6 125996 2.73057 0.254916 7
1.43291e+09 1.0096 0.835403 0.44202 0.467735 0.530535 -0.496115 0.503614 -0.00744753 0 0 0 2.73057 698.12 5.00465 0 0 3 3.75348 6221.85 10992 93834 58311.6 125996 2.73057 0 4
1.43291e+09 0.239729 0.404046 0.201752 0.622898 0.316222 0.254484 0.66876 0.277442 0 0 0 2.36485 36747.9 521.734 212 406.627 36 18.7674 6221.85 10992 93834 58311.6 125996 2.30112 0.254916 7
1.43291e+09 0.416066 0.597505 0.44202 0.229104 0.669145 -0.265625 0.655134 0.120659 0 0 0 2.30112 20821.3 272.753 75 186.423 45 35.0325 6221.85 10992 93834 58311.6 125996 2.30112 0 4
