
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43291e+09 0.176703 -0.251889 0.201752 0.454469 0.530524 0.491036 0.520466 0.278824 0 0 0 2.30112 39521.2 494.209 36 472.939 7 5.00465 7619.12 13331 117724 69347.4 156817 2.30112 0 4
1.43291e+09 0.595954 -0.760271 0.201752 0.216852 0.664058 0.652832 0.292937 0.0272524 0 0 0 2.73057 13429.1 107.6 8 15.0139 76 80.0743 7619.12 13331 117724 69347.4 156817 2.73057 0 4
1.43291e+09 0.402495 -0.583934 0.44202 -0.311156 0.635157 0.275424 0.651075 0.0920727 0 0 0 2.79249 24933.6 233.967 24 131.372 52 36.2837 7619.12 13331 117724 69347.4 156817 2.73057 0.247656 7
1.43291e+09 1.25189 -0.823297 0.201752 -0.0537785 0.696495 0.71524 0.0208103 0.0414987 0 0 0 2.94472 31750.7 171.409 6 6.25581 140 155.144 7619.12 13331 117724 69347.4 156817 2.94472 0 4
1.43291e+09 0.990404 -0.835403 0.44202 0.530535 -0.467735 -0.503614 -0.496115 0.0331269 0 0 0 3.00664 19551.4 125.116 9 17.5163 92 96.3394 7619.12 13331 117724 69347.4 156817 2.94472 0.247656 7
1.43291e+09 1.76027 -0.404046 0.201752 -0.316222 0.622898 0.66876 -0.254484 0.0319024 0 0 0 2.87757 27614 140.13 1 6.25581 117 131.372 7619.12 13331 117724 69347.4 156817 2.87757 0 4
1.43291e+09 1.58393 -0.597505 0.44202 0.669145 -0.229104 -0.655134 -0.265625 0.0274204 0 0 0 2.93949 24312.8 121.363 5 3.75348 107 107.6 7619.12 13331 117724 69347.4 156817 2.87757 0.247656 7
1.43291e+09 1.8233 0.251889 0.201752 0.530524 -0.454469 -0.520466 0.491036 0.0299456 0 0 0 2.50594 21993.8 132.623 1 6.25581 102 125.116 7619.12 13331 117724 69347.4 156817 2.50594 0 4
1.43291e+09 1.8354 -0.00959607 0.44202 -0.705883 -0.0444064 0.706915 -0.00530294 0.03121 0 0 0 2.56785 23420.8 138.879 1 5.00465 109 132.623 7619.12 13331 117724 69347.4 156817 2.50594 0.247656 7
1.43291e+09 1.40405 0.760271 0.201752 0.664058 -0.216852 -0.292937 0.652832 0.039621 0 0 0 1.853 26687.8 156.395 4 3.75348 131 145.135 7619.12 13331 117724 69347.4 156817 1.853 0 4
1.43291e+09 1.5975 0.583934 0.44202 -0.635157 -0.311156 0.651075 -0.275424 0.0139816 0 0 0 1.91491 14047.4 72.5674 2 0 57 70.065 7619.12 13331 117724 69347.4 156817 1.853 0.247656 7
1.43291e+09 0.748111 0.823297 0.201752 0.696495 0.0537785 -0.0208103 0.71524 0.103253 0 0 0 0.98476 24386.6 243.976 34 85.079 131 140.13 7619.12 13331 117724 69347.4 156817 0.98476 0 4
1.43291e+09 1.0096 0.835403 0.44202 0.467735 0.530535 -0.496115 0.503614 -0.00237939 0 0 0 1.04667 698.12 5.00465 0 0 3 3.75348 7619.12 13331 117724 69347.4 156817 0.98476 0.247656 7
1.43291e+09 0.416066 0.597505 0.44202 0.229104 0.669145 -0.265625 0.655134 0.15227 0 0 0 0.061914 20725.4 272.753 67 185.172 46 33.7814 7619.12 13331 117724 69347.4 156817 0 0.247656 3
