cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 1
AverageEndPointUncertainty weight: 500
UnknownObjectSideFrontier weight: 5
UnknownObjectVolumeFrontier weight: 5
ClassicFrontier weight: 1
EndNodeOccupancySum weight: 1
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0

Retrieved for step: 4 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds base_distance_cost arm_distance_cost energy_cost
5863.25 0.81647 0.191112 0.18225 0.413509 0.583983 -0.568267 -0.406258 17168.7 0 0 0 3.00943 85345 0.841337 0.903907 114 2947 1081 329.924 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 0.527421 7
5863.25 0.90989 -0.0787481 0.178803 -0.511269 -0.499684 0.6352 0.292304 12310.4 0 0 0 3.24847 38440 0.764923 0.876897 101 2002 1154 202.159 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 1.48361 7
5863.25 0.71483 0.484717 0.403763 0.636385 -0.289265 -0.514386 0.496736 2422.59 0 0 0 2.98156 48115 0.747966 0.925013 13 251 398 241.334 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 0.415948 7
5863.25 0.803949 0.227281 0.44202 -0.692277 -0.144898 0.698891 -0.106344 6884.56 0 0 0 3.12505 42368 0.708312 0.907072 39 811 1912 268.314 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 0.989926 7
5863.25 0.0906539 0.883206 0.102341 0.669496 -0.199736 -0.11823 0.705622 12544.7 0 0 0 2.94472 44197 0.78639 0.916704 58 2157 802 208.534 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0 4
5863.25 0.442195 0.712468 0.18225 0.158552 0.697774 -0.680479 -0.157867 13580.3 0 0 0 3.07658 52889 0.732815 0.91227 62 1941 2787 321.424 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0.527421 7
5863.25 0.699073 0.587706 0.178803 -0.28113 -0.657302 0.698708 0.0269729 13209.5 0 0 0 3.31563 33253 0.760003 0.921657 40 2252 1138 149.89 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 1.48361 7
5863.25 0.162714 0.848208 0.403763 0.69864 -0.0237116 -0.285138 0.655771 30278.1 0 0 0 3.04871 44619 0.779583 0.859304 153 5560 1038 244.679 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0.415948 7
5863.25 0.407766 0.72919 0.44202 -0.584131 -0.398791 0.604995 -0.365703 22433.1 0 0 0 3.19221 27921 0.646417 0.90533 102 3867 1842 292.824 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0.989926 7
5863.25 -0.560419 0.688623 0.102341 0.694969 0.0716736 0.1608 0.697154 15754.4 0 0 0 2.73057 48646 0.771777 0.88764 58 2758 1009 220.803 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0 4
5863.25 -0.191112 0.81647 0.18225 -0.120543 0.705334 -0.689094 0.114558 16221.2 0 0 0 2.86243 42596 0.717111 0.915949 79 2747 1349 283.479 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0.527421 7
5863.25 0.0787481 0.90989 0.178803 0.0081921 0.714851 -0.655844 0.242464 6158.41 0 0 0 3.10147 24024 0.709169 0.900823 31 917 820 147.29 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 1.48361 7
5863.25 -0.484717 0.71483 0.403763 0.654533 0.245451 -0.0124809 0.714971 39619.2 0 0 0 2.83456 60552 0.78355 0.885364 170 7477 715 225.714 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0.415948 7
5863.25 -0.227281 0.803949 0.44202 0.387056 0.591972 -0.418994 0.569387 39874.6 0 0 0 2.97805 76603 0.807994 0.879449 213 7453 811 293.024 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0.989926 7
5863.25 -0.883206 0.0906539 0.102341 0.61464 0.332171 0.415349 0.582551 4265.61 0 0 0 2.30112 50338 0.797905 0.845657 14 549 799 227.983 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30112 0 4
5863.25 -0.712468 0.442195 0.18225 -0.381287 0.605514 -0.5928 0.369542 12307.5 0 0 0 2.43297 18552 0.515449 0.875682 69 1941 1474 345.166 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30112 0.527421 7
5863.26 -0.587706 0.699073 0.178803 -0.265993 0.663572 -0.513134 0.474988 14303.7 0 0 0 2.67202 19763 0.647782 0.933638 59 2516 772 189.279 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30112 1.48361 7
5863.26 -0.848208 0.162714 0.403763 0.51078 0.477247 0.262077 0.665323 9591.99 0 0 0 2.40511 36878 0.732246 0.87444 38 1571 907 202.038 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30112 0.415948 7
5863.26 -0.72919 0.407766 0.44202 0.131055 0.695031 -0.169205 0.686387 28045 0 0 0 2.5486 25036 0.637282 0.858543 138 5060 1346 279.086 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30112 0.989926 7
5863.26 -0.688623 -0.560419 0.102341 0.440737 0.542098 0.606665 0.37926 21542 0 0 0 0 63844 0.764069 0.897597 98 3402 3265 327.414 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5863.26 -0.81647 -0.191112 0.18225 -0.583983 0.413509 -0.406258 0.568267 4178.47 0 0 0 0.131855 73183 0.763569 0.878907 21 458 1003 340.252 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.527421 3
5863.26 -0.90989 0.0787481 0.178803 -0.499684 0.511269 -0.292304 0.6352 5726.82 0 0 0 0.370902 33008 0.74234 0.853312 19 813 929 210.417 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.48361 3
5863.26 -0.71483 -0.484717 0.403763 0.289265 0.636385 0.496736 0.514386 12734.5 0 0 0 0.103987 48290 0.752036 0.894671 45 2215 798 188.459 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.415948 3
5863.26 -0.0906539 -0.883206 0.102341 0.199736 0.669496 0.705622 0.11823 31791.5 0 0 0 0.98476 26068 0.577294 0.897839 169 5749 1439 313.014 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0 4
5863.26 -0.442195 -0.712468 0.18225 -0.697774 0.158552 -0.157867 0.680479 21465.6 0 0 0 1.11662 46188 0.66342 0.902645 102 3637 2036 282.569 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.527421 7
5863.26 -0.699073 -0.587706 0.178803 -0.657302 0.28113 -0.0269729 0.698708 10740.6 0 0 0 1.35566 29518 0.670676 0.88933 29 1620 1862 188.259 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 1.48361 7
5863.26 -0.162714 -0.848208 0.403763 0.0237116 0.69864 0.655771 0.285138 22514.8 0 0 0 1.08875 13543 0.5711 0.877552 93 4052 1181 169.49 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.415948 7
5863.26 -0.407766 -0.72919 0.44202 -0.398791 0.584131 0.365703 0.604995 25416.5 0 0 0 1.23224 31587 0.656751 0.887468 98 4549 1509 228.069 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.989926 7
5863.26 0.560419 -0.688623 0.102341 -0.0716736 0.694969 0.697154 -0.1608 36387.2 0 0 0 1.853 43860 0.641969 0.857088 197 6556 1905 288.014 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 0 4
5863.26 -0.0787481 -0.90989 0.178803 -0.714851 0.0081921 0.242464 0.655844 23115.4 0 0 0 2.2239 14776 0.556745 0.898498 106 4240 756 179.545 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 1.48361 7
5863.26 0.484717 -0.71483 0.403763 -0.245451 0.654533 0.714971 0.0124809 25419.8 0 0 0 1.95699 26515 0.590866 0.869067 124 4712 613 191.693 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 0.415948 7
5863.26 0.227281 -0.803949 0.44202 0.591972 -0.387056 -0.569387 -0.418994 27174.2 0 0 0 2.10048 9053 0.539653 0.850801 151 4974 913 210.303 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 0.989926 7
5863.26 0.883206 -0.0906539 0.102341 -0.332171 0.61464 0.582551 -0.415349 26544.2 0 0 0 2.50594 57404 0.822213 0.910995 104 4912 777 230.869 19675.5 34776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50594 0 4
