cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 1
AverageEndPointUncertainty weight: 500
UnknownObjectSideFrontier weight: 5
UnknownObjectVolumeFrontier weight: 5
ClassicFrontier weight: 1
EndNodeOccupancySum weight: 1
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0

Retrieved for step: 5 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds base_distance_cost arm_distance_cost energy_cost
5993.58 0.81647 0.191112 0.18225 0.413509 0.583983 -0.568267 -0.406258 17043.7 0 0 0 1.96185 85657 0.775064 0.909512 128 2709 2015 388.214 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 0.435384 7
5993.58 0.90989 -0.0787481 0.178803 -0.511269 -0.499684 0.6352 0.292304 9290.07 0 0 0 2.05752 35429 0.685693 0.892251 108 1243 1844 244.259 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 0.818075 7
5993.58 0.71483 0.484717 0.403763 0.636385 -0.289265 -0.514386 0.496736 2083.66 0 0 0 2.00665 47453 0.705761 0.930759 9 206 302 240.579 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 0.614611 7
5993.58 0.803949 0.227281 0.44202 -0.692277 -0.144898 0.698891 -0.106344 6702.76 0 0 0 1.853 37771 0.64544 0.911408 33 771 1951 275.414 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.853 0 4
5993.58 0.0906539 0.883206 0.102341 0.669496 -0.199736 -0.11823 0.705622 6954.34 0 0 0 1.1293 43734 0.739597 0.954111 30 1100 609 217.545 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.578175 7
5993.58 0.442195 0.712468 0.18225 0.158552 0.697774 -0.680479 -0.157867 11895.2 0 0 0 1.09361 62619 0.698826 0.942519 55 1461 3461 382.279 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.435384 7
5993.58 0.699073 0.587706 0.178803 -0.28113 -0.657302 0.698708 0.0269729 13059.6 0 0 0 1.18928 47559 0.756105 0.925452 54 2074 1753 203.09 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.818075 7
5993.58 0.162714 0.848208 0.403763 0.69864 -0.0237116 -0.285138 0.655771 4810.13 0 0 0 1.13841 36072 0.693567 0.946667 24 672 627 229.1 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.614611 7
5993.58 0.407766 0.72919 0.44202 -0.584131 -0.398791 0.604995 -0.365703 6348.9 0 0 0 0.98476 21381 0.585422 0.934105 30 776 1564 287.259 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0 4
5993.58 -0.560419 0.688623 0.102341 0.694969 0.0716736 0.1608 0.697154 10174.3 0 0 0 0.144544 50714 0.743517 0.916704 24 1688 919 236.159 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.578175 3
5993.58 -0.191112 0.81647 0.18225 -0.120543 0.705334 -0.689094 0.114558 5155.4 0 0 0 0.108846 50843 0.677445 0.94939 33 492 1712 343.024 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.435384 3
5993.58 0.0787481 0.90989 0.178803 0.0081921 0.714851 -0.655844 0.242464 4791.12 0 0 0 0.204519 30514 0.686125 0.949479 38 554 1175 180.69 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.818075 3
5993.58 -0.484717 0.71483 0.403763 0.654533 0.245451 -0.0124809 0.714971 3494.94 0 0 0 0.153653 42596 0.670571 0.949195 12 438 549 220.669 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.614611 3
5993.58 -0.883206 0.0906539 0.102341 0.61464 0.332171 0.415349 0.582551 17333 0 0 0 1.1293 56600 0.778868 0.857785 28 3177 619 259.283 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.578175 7
5993.58 -0.712468 0.442195 0.18225 -0.381287 0.605514 -0.5928 0.369542 3832.82 0 0 0 1.09361 17070 0.482329 0.896531 15 337 1250 374.076 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.435384 7
5993.58 -0.587706 0.699073 0.178803 -0.265993 0.663572 -0.513134 0.474988 8805.37 0 0 0 1.18928 20203 0.616632 0.944071 27 1434 816 211.714 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.818075 7
5993.58 -0.848208 0.162714 0.403763 0.51078 0.477247 0.262077 0.665323 3988.03 0 0 0 1.13841 34398 0.687632 0.883695 18 495 779 201.493 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0.614611 7
5993.58 -0.72919 0.407766 0.44202 0.131055 0.695031 -0.169205 0.686387 5886.26 0 0 0 0.98476 17795 0.559063 0.902918 24 837 844 285.241 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98476 0 4
5993.58 -0.688623 -0.560419 0.102341 0.440737 0.542098 0.606665 0.37926 17474.3 0 0 0 2.87512 63518 0.701648 0.910517 87 2662 2880 393.303 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0.578175 7
5993.58 -0.81647 -0.191112 0.18225 -0.583983 0.413509 -0.406258 0.568267 4135.2 0 0 0 2.83942 78266 0.734256 0.889034 22 468 870 369.952 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0.435384 7
5993.58 -0.90989 0.0787481 0.178803 -0.499684 0.511269 -0.292304 0.6352 5101.17 0 0 0 2.93509 33125 0.713354 0.860484 15 714 807 218.217 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0.818075 7
5993.58 -0.71483 -0.484717 0.403763 0.289265 0.636385 0.496736 0.514386 12709.4 0 0 0 2.88423 46661 0.684806 0.897962 52 2240 603 196.714 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73057 0.614611 7
5993.58 -0.0906539 -0.883206 0.102341 0.199736 0.669496 0.705622 0.11823 31449 0 0 0 3.08927 27641 0.578352 0.910287 182 5630 1608 325.279 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0.578175 7
5993.58 -0.442195 -0.712468 0.18225 -0.697774 0.158552 -0.157867 0.680479 23162.9 0 0 0 3.05357 27567 0.531468 0.908892 111 3849 2579 328.969 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0.435384 7
5993.58 -0.699073 -0.587706 0.178803 -0.657302 0.28113 -0.0269729 0.698708 11642.8 0 0 0 3.14924 34492 0.639738 0.898051 40 1744 2045 228.103 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0.818075 7
5993.58 -0.162714 -0.848208 0.403763 0.0237116 0.69864 0.655771 0.285138 20910.8 0 0 0 3.09838 11072 0.475549 0.894635 99 3819 700 172.99 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0.614611 7
5993.58 -0.407766 -0.72919 0.44202 -0.398791 0.584131 0.365703 0.604995 25095.2 0 0 0 2.94472 13238 0.454492 0.897636 107 4547 1134 241.969 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94472 0 4
5993.58 0.560419 -0.688623 0.102341 -0.0716736 0.694969 0.697154 -0.1608 45766.8 0 0 0 3.02212 52559 0.651102 0.86554 254 8251 2459 349.414 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 0.578175 7
5993.58 -0.0787481 -0.90989 0.178803 -0.714851 0.0081921 0.242464 0.655844 24160.4 0 0 0 3.08209 18095 0.543311 0.916719 106 4421 852 214.49 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 0.818075 7
5993.58 0.484717 -0.71483 0.403763 -0.245451 0.654533 0.714971 0.0124809 26360 0 0 0 3.03123 27077 0.590588 0.886617 126 4894 624 192.059 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 0.614611 7
5993.58 0.227281 -0.803949 0.44202 0.591972 -0.387056 -0.569387 -0.418994 28898.9 0 0 0 2.87757 9484 0.527442 0.880371 158 5285 1012 231.203 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.87757 0 4
5993.58 0.883206 -0.0906539 0.102341 -0.332171 0.61464 0.582551 -0.415349 30256.2 0 0 0 2.65048 52391 0.739478 0.909711 150 5400 1772 278.569 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50594 0.578175 7
5993.58 0.712468 -0.442195 0.18225 -0.605514 -0.381287 0.369542 0.5928 36560.3 0 0 0 2.61478 17529 0.510638 0.893743 232 6511 2034 363.959 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50594 0.435384 7
5993.59 0.587706 -0.699073 0.178803 -0.663572 -0.265993 0.474988 0.513134 25470.5 0 0 0 2.71046 10840 0.528513 0.86996 188 4558 1066 239.003 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50594 0.818075 7
5993.59 0.848208 -0.162714 0.403763 -0.477247 0.51078 0.665323 -0.262077 13182.2 0 0 0 2.65959 25114 0.561126 0.88819 62 2340 513 214.579 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50594 0.614611 7
5993.59 0.72919 -0.407766 0.44202 0.695031 -0.131055 -0.686387 -0.169205 22275.3 0 0 0 2.50594 18107 0.466527 0.882556 127 4037 766 247.514 25742.6 46176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.50594 0 4
