
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.42791e+09 0.176709 -0.251908 0.201752 0.454464 0.530529 0.491042 0.520461 1.34663 0 0 0 1.99657 76303 0.905071 0.900611 46 3042 1000 269.9 19316.2 34452 661310 1.79138 0.820743 7
1.42791e+09 0.164596 0.00957736 0.44202 -0.0444143 0.705883 0.00531086 0.706915 0.624881 0 0 0 2.06104 45281 0.753778 0.934964 6 31 1609 370.1 19316.2 34452 661310 1.79138 1.07865 7
1.42791e+09 0.595971 -0.76028 0.201752 0.216845 0.66406 0.652836 0.29293 1.43974 0 0 0 2.5319 64169 0.941237 0.894154 131 14058 713 179.7 19316.2 34452 661310 2.32671 0.820743 7
1.42791e+09 0.402508 -0.583947 0.44202 -0.311163 0.635154 0.275431 0.651072 1.47934 0 0 0 2.59638 82920 0.933935 0.910737 115 7229 1248 258.7 19316.2 34452 661310 2.32671 1.07865 7
1.42791e+09 1.25191 -0.823291 0.201752 -0.0537863 0.696495 0.715241 0.0208023 1.81374 0 0 0 2.96963 72234 0.982033 0.839405 216 43493 311 156.1 19316.2 34452 661310 2.76444 0.820743 7
1.42791e+09 0.990423 -0.835404 0.44202 0.53054 -0.467729 -0.50362 -0.496109 1.2309 0 0 0 3.03411 57802 0.963525 0.8875 146 18498 601 142.4 19316.2 34452 661310 2.76444 1.07865 7
1.42791e+09 1.76028 -0.404029 0.201752 -0.316229 0.622894 0.668757 -0.254492 2.64119 0 0 0 3.18607 110802 0.986174 0.805236 334 75523 429 228.2 19316.2 34452 661310 2.98088 0.820743 7
1.42791e+09 1.58395 -0.597492 0.44202 0.669147 -0.229096 -0.655137 -0.265618 1.95871 0 0 0 3.25055 82131 0.991464 0.83741 254 59254 232 161.6 19316.2 34452 661310 2.98088 1.07865 7
1.42791e+09 1.82329 0.251908 0.201752 0.530529 -0.454464 -0.520461 0.491042 3.17529 0 0 0 3.11462 114343 0.988776 0.807469 431 82050 413 287.4 19316.2 34452 661310 2.90944 0.820743 7
1.42791e+09 1.8354 -0.00957736 0.44202 -0.705883 -0.0444143 0.706915 -0.00531086 1.88684 0 0 0 3.1791 69466 0.998028 0.842029 251 59952 28 159.8 19316.2 34452 661310 2.90944 1.07865 7
1.42791e+09 1.40403 0.76028 0.201752 0.66406 -0.216845 -0.29293 0.652836 3.73446 0 0 0 2.73272 90797 0.952464 0.777994 536 47800 2352 377.6 19316.2 34452 661310 2.52754 0.820743 7
1.42791e+09 1.59749 0.583947 0.44202 -0.635154 -0.311163 0.651072 -0.275431 1.96444 0 0 0 2.7972 70522 0.986887 0.847692 222 49075 229 149.8 19316.2 34452 661310 2.52754 1.07865 7
1.42791e+09 0.748092 0.823291 0.201752 0.696495 0.0537863 -0.0208023 0.715241 1.2884 0 0 0 2.06516 24430 0.758787 0.881115 147 3696 4169 180.7 19316.2 34452 661310 1.85997 0.820743 7
1.42791e+09 1.00958 0.835404 0.44202 0.467729 0.53054 -0.496109 0.50362 2.24452 0 0 0 2.12963 33696 0.916042 0.779695 282 9108 2204 240.4 19316.2 34452 661310 1.85997 1.07865 7
1.42791e+09 0.23972 0.404029 0.201752 0.622894 0.316229 0.254492 0.668757 1.47479 0 0 0 1.18043 55441 0.825315 0.903896 19 684 1247 253.2 19316.2 34452 661310 0.975241 0.820743 7
1.42791e+09 0.416053 0.597492 0.44202 0.229096 0.669147 -0.265618 0.655137 1.15746 0 0 0 1.2449 36888 0.753369 0.933131 34 293 3752 351 19316.2 34452 661310 0.975241 1.07865 7
