
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.42791e+09 0.176704 -0.251892 0.201752 0.454469 0.530525 0.491037 0.520466 1.03661 0 0 0 1.96982 59848 0.897903 0.837197 32 1449 1032 215.7 11404.1 19623 310304 1.76464 0.820743 7
1.42791e+09 0.164597 0.00959304 0.44202 -0.0444077 0.705883 0.00530423 0.706915 0.673051 0 0 0 2.0343 41800 0.760305 0.857793 19 89 1631 326.1 11404.1 19623 310304 1.76464 1.07865 7
1.42791e+09 0.595956 -0.760273 0.201752 0.216851 0.664058 0.652833 0.292936 1.31758 0 0 0 2.51489 53732 0.949543 0.872797 127 14055 555 147.1 11404.1 19623 310304 2.30971 0.820743 7
1.42791e+09 0.402497 -0.583936 0.44202 -0.311157 0.635157 0.275425 0.651075 1.3444 0 0 0 2.57937 68062 0.923832 0.841758 118 5954 1136 210.8 11404.1 19623 310304 2.30971 1.07865 7
1.42791e+09 1.25189 -0.823296 0.201752 -0.0537798 0.696495 0.715241 0.020809 1.49381 0 0 0 2.94146 55292 0.980061 0.810526 183 35964 185 124.3 11404.1 19623 310304 2.73627 0.820743 7
1.42791e+09 0.990407 -0.835403 0.44202 0.530536 -0.467734 -0.503615 -0.496114 0.982825 0 0 0 3.00593 38088 0.972187 0.816949 128 17397 201 104.7 11404.1 19623 310304 2.73627 1.07865 7
1.42791e+09 1.76027 -0.404044 0.201752 -0.316223 0.622897 0.668759 -0.254486 2.05758 0 0 0 3.15116 78334 0.997725 0.799273 264 65614 66 165.1 11404.1 19623 310304 2.94597 0.820743 7
1.42791e+09 1.58394 -0.597503 0.44202 0.669145 -0.229102 -0.655134 -0.265624 1.8113 0 0 0 3.21563 74176 0.996248 0.776563 232 56485 67 156.6 11404.1 19623 310304 2.94597 1.07865 7
1.42791e+09 1.8233 0.251892 0.201752 0.530525 -0.454469 -0.520466 0.491037 2.40217 0 0 0 3.07868 84459 0.99724 0.796407 313 72745 40 201 11404.1 19623 310304 2.87349 0.820743 7
1.42791e+09 1.8354 -0.00959304 0.44202 -0.705883 -0.0444077 0.706915 -0.00530423 1.92011 0 0 0 3.14315 67822 0.998639 0.789781 256 60997 13 165.8 11404.1 19623 310304 2.87349 1.07865 7
1.42791e+09 1.40404 0.760273 0.201752 0.664058 -0.216851 -0.292936 0.652833 3.47952 0 0 0 2.70164 103880 0.994267 0.772494 410 87271 84 263.3 11404.1 19623 310304 2.49646 0.820743 7
1.42791e+09 1.5975 0.583936 0.44202 -0.635157 -0.311157 0.651075 -0.275425 1.88114 0 0 0 2.76612 69418 0.996171 0.858462 201 50424 36 148.4 11404.1 19623 310304 2.49646 1.07865 7
1.42791e+09 0.748108 0.823296 0.201752 0.696495 0.0537798 -0.020809 0.715241 2.8575 0 0 0 2.04406 51753 0.975443 0.773727 306 28561 384 228.7 11404.1 19623 310304 1.83887 0.820743 7
1.42791e+09 1.00959 0.835403 0.44202 0.467734 0.530536 -0.496114 0.503615 1.61635 0 0 0 2.10853 37330 0.984334 0.830366 154 26950 71 111.7 11404.1 19623 310304 1.83887 1.07865 7
1.42791e+09 0.239727 0.404044 0.201752 0.622897 0.316223 0.254486 0.668759 1.6988 0 0 0 1.17263 56062 0.833772 0.84252 37 281 1805 294 11404.1 19623 310304 0.967445 0.820743 7
1.42791e+09 0.416064 0.597503 0.44202 0.229102 0.669145 -0.265624 0.655134 2.06325 0 0 0 1.23711 54788 0.835474 0.823581 81 859 4453 404.1 11404.1 19623 310304 0.967445 1.07865 7
