
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43232e+09 0.176789 -0.252169 0.201752 0.454379 0.530601 0.491125 0.520383 -1454.17 0 0 0 2.73057 167.361 0.625503 712 0.625503 110 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.73057 0 4
1.43232e+09 0.164593 0.00931258 0.44202 -0.0445262 0.705876 0.00542289 0.706914 -1487.15 0 0 0 2.79249 0 0 556 0 54 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.73057 0.247656 7
1.43232e+09 0.596212 -0.760408 0.201752 0.21674 0.664095 0.652882 0.292826 -1568.23 0 0 0 2.94472 0 0 552 0 411 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.94472 0 4
1.43232e+09 0.402693 -0.584137 0.44202 -0.311264 0.635105 0.275534 0.651028 -1601.2 0 0 0 3.00664 0 0 546 0 255 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.94472 0.247656 7
1.43232e+09 1.25217 -0.823211 0.201752 -0.0538967 0.696486 0.715244 0.0206889 -1532.46 0 0 0 2.87757 125.322 0.625503 494 0.625503 496 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.87757 0 4
1.43232e+09 0.990687 -0.835407 0.44202 0.530614 -0.467645 -0.503698 -0.496029 -1565.44 0 0 0 2.93949 0 0 426 0 422 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.87757 0.247656 7
1.43232e+09 1.76041 -0.403788 0.201752 -0.316328 0.622844 0.668717 -0.254598 -1334.54 0 0 0 2.50594 111.393 0.625503 299 0.625503 523 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.50594 0 4
1.43232e+09 1.58414 -0.597307 0.44202 0.669183 -0.22899 -0.655179 -0.265514 -1367.51 0 0 0 2.56785 62.8817 0.625503 262 0.625503 428 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 2.50594 0.247656 7
1.43232e+09 1.82321 0.252169 0.201752 0.530601 -0.454379 -0.520383 0.491125 -986.793 0 0 0 1.853 0 0 507 0 395 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 1.853 0 4
1.43232e+09 1.83541 -0.00931258 0.44202 -0.705876 -0.0445262 0.706914 -0.00542289 -1019.77 0 0 0 1.91491 0 0 341 0 338 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 1.853 0.247656 7
1.43232e+09 1.40379 0.760408 0.201752 0.664095 -0.21674 -0.292826 0.652882 -524.383 0 0 0 0.98476 67.3787 0.635123 797 0.635123 234 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 0.98476 0 4
1.43232e+09 1.59731 0.584137 0.44202 -0.635105 -0.311264 0.651028 -0.275534 -557.358 0 0 0 1.04667 0 0 486 0 201 28192.1 49603 1.47269e+06 850571 1.87889e+06 0 0.98476 0.247656 7
