
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.42792e+09 1.40484 0.759849 0.201752 0.663945 -0.217199 -0.293277 0.652679 16.1704 0 0 0 0.257934 86733 0.924897 0.946568 128 11351 540 283.9 21764.3 39075 566270 0.0527487 0.820743 7
1.42792e+09 1.59811 0.58331 0.44202 -0.63532 -0.310825 0.651219 -0.275084 5.40925 0 0 0 0.322411 49235 0.77163 0.942342 32 330 1251 293.5 21764.3 39075 566270 0.0527487 1.07865 7
1.42792e+09 0.74897 0.823559 0.201752 0.696523 0.0534153 -0.0211833 0.71523 3.92264 0 0 0 1.23373 91908 0.961978 0.952034 156 23146 310 244.7 21764.3 39075 566270 1.02855 0.820743 7
1.42792e+09 1.01047 0.835393 0.44202 0.468011 0.530291 -0.496377 0.503355 3.49167 0 0 0 1.29821 84190 0.935071 0.948104 155 16589 575 263.5 21764.3 39075 566270 1.02855 1.07865 7
1.42792e+09 0.240151 0.404839 0.201752 0.623063 0.315897 0.254136 0.668892 2.71669 0 0 0 2.10963 85055 0.969748 0.865633 225 34730 210 219.5 21764.3 39075 566270 1.90444 0.820743 7
1.42792e+09 0.41669 0.598114 0.44202 0.229453 0.669025 -0.265967 0.654995 2.33235 0 0 0 2.1741 87666 0.966679 0.902338 177 27976 245 211.3 21764.3 39075 566270 1.90444 1.07865 7
1.42792e+09 0.176441 -0.25103 0.201752 0.454746 0.530287 0.490765 0.520723 3.91803 0 0 0 2.76325 130054 0.992899 0.80038 457 94880 231 316.1 21764.3 39075 566270 2.55807 0.820743 7
1.42792e+09 0.164607 0.0104675 0.44202 -0.0440382 0.705906 0.00493424 0.706918 2.3298 0 0 0 2.82773 80902 0.987506 0.805341 280 52300 227 201.3 21764.3 39075 566270 2.55807 1.07865 7
1.42792e+09 0.595161 -0.759849 0.201752 0.217199 0.663945 0.652679 0.293277 4.61845 0 0 0 3.12298 171963 0.99176 0.807738 615 122823 480 400.6 21764.3 39075 566270 2.91779 0.820743 7
1.42792e+09 0.401886 -0.58331 0.44202 -0.310825 0.63532 0.275084 0.651219 2.89288 0 0 0 3.18745 112346 0.996727 0.830457 373 93876 80 230.4 21764.3 39075 566270 2.91779 1.07865 7
1.42792e+09 1.25103 -0.823559 0.201752 -0.0534153 0.696523 0.71523 0.0211833 4.4125 0 0 0 2.7383 107723 0.976461 0.798617 627 63760 1342 434.3 21764.3 39075 566270 2.53311 0.820743 7
1.42792e+09 0.989532 -0.835393 0.44202 0.530291 -0.468011 -0.503355 -0.496377 2.38427 0 0 0 2.80277 74567 0.9921 0.851534 292 60058 217 187.2 21764.3 39075 566270 2.53311 1.07865 7
1.42792e+09 1.75985 -0.404839 0.201752 -0.315897 0.623063 0.668892 -0.254136 2.01271 0 0 0 2.06797 36086 0.813796 0.938795 234 5994 2411 440.4 21764.3 39075 566270 1.86278 0.820743 7
1.42792e+09 1.58331 -0.598114 0.44202 0.669025 -0.229453 -0.654995 -0.265967 3.7453 0 0 0 2.13245 77766 0.948612 0.811307 410 33467 1451 336.4 21764.3 39075 566270 1.86278 1.07865 7
1.42792e+09 1.82356 0.25103 0.201752 0.530287 -0.454746 -0.520723 0.490765 1.84729 0 0 0 1.18096 69256 0.836966 0.962852 25 107 1248 312.7 21764.3 39075 566270 0.975779 0.820743 7
1.42792e+09 1.83539 -0.0104675 0.44202 -0.705906 -0.0440382 0.706918 -0.00493424 1.16003 0 0 0 1.24544 26016 0.716895 0.923137 56 324 4052 274.6 21764.3 39075 566270 0.975779 1.07865 7
