
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43232e+09 0.164597 0.00959304 0.44202 -0.0444077 0.705883 0.00530423 0.706915 -28.2363 0 0 0 0.061914 0 0 324 0 25 0 50376.9 89843 2.26285e+06 1.17896e+06 2.80997e+06 0 0.247656 3
1.43232e+09 0.595956 -0.760273 0.201752 0.216851 0.664058 0.652833 0.292936 -448.983 0 0 0 0.98476 86.3363 0.625503 602 0.625503 77 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 0.98476 0 4
1.43232e+09 0.402497 -0.583936 0.44202 -0.311157 0.635157 0.275425 0.651075 -477.342 0 0 0 1.04667 0 0 500 0 63 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 0.98476 0.247656 7
1.43232e+09 1.25189 -0.823296 0.201752 -0.0537798 0.696495 0.715241 0.020809 -845.072 0 0 0 1.853 0 0 972 0 317 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 1.853 0 4
1.43232e+09 0.990407 -0.835403 0.44202 0.530536 -0.467734 -0.503615 -0.496114 -873.308 0 0 0 1.91491 0 0 636 0 111 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 1.853 0.247656 7
1.43232e+09 1.76027 -0.404044 0.201752 -0.316223 0.622897 0.668759 -0.254486 -1142.78 0 0 0 2.50594 49.1736 0.625503 913 0.625503 512 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.50594 0 4
1.43232e+09 1.58394 -0.597503 0.44202 0.669145 -0.229102 -0.655134 -0.265624 -1170.98 0 0 0 2.56785 69.774 0.625503 898 0.625503 722 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.50594 0.247656 7
1.43232e+09 1.8233 0.251892 0.201752 0.530525 -0.454469 -0.520466 0.491037 -1312.28 0 0 0 2.87757 34.3306 0.625503 439 0.625503 621 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.87757 0 4
1.43232e+09 1.8354 -0.00959304 0.44202 -0.705883 -0.0444077 0.706915 -0.00530423 -1340.57 0 0 0 2.93949 0 0 435 0 420 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.87757 0.247656 7
1.43232e+09 1.40404 0.760273 0.201752 0.664058 -0.216851 -0.292936 0.652833 -1342.79 0 0 0 2.94472 118.706 0.625503 321 0.625503 704 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.94472 0 4
1.43232e+09 1.5975 0.583936 0.44202 -0.635157 -0.311157 0.651075 -0.275425 -1371.04 0 0 0 3.00664 108.843 0.625503 217 0.625503 851 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.94472 0.247656 7
1.43232e+09 0.748108 0.823296 0.201752 0.696495 0.0537798 -0.020809 0.715241 -1245.29 0 0 0 2.73057 0 0 486 0 172 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.73057 0 4
1.43232e+09 1.00959 0.835403 0.44202 0.467734 0.530536 -0.496114 0.503615 -1273.46 0 0 0 2.79249 49.616 0.625503 851 0.625503 197 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.73057 0.247656 7
1.43232e+09 0.239727 0.404044 0.201752 0.622897 0.316223 0.254486 0.668759 -1049.27 0 0 0 2.30112 119.334 0.625503 211 0.625503 27 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.30112 0 4
1.43232e+09 0.416064 0.597503 0.44202 0.229102 0.669145 -0.265624 0.655134 -1077.58 0 0 0 2.36303 64.0744 0.625503 535 0.625503 107 0 50568.7 90192 2.36569e+06 1.21654e+06 2.92855e+06 2.30112 0.247656 7
