
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43232e+09 0.176789 -0.252169 0.201752 0.454379 0.530601 0.491125 0.520383 -1080.05 0 0 0 2.36485 176.088 0.625503 698 0.625503 90 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.30112 0.254916 7
1.43232e+09 0.164593 0.00931258 0.44202 -0.0445262 0.705876 0.00542289 0.706914 -1050.94 0 0 0 2.30112 0 0 556 0 39 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.30112 0 4
1.43232e+09 0.596212 -0.760408 0.201752 0.21674 0.664095 0.652882 0.292826 -1276.2 0 0 0 2.7943 0 0 498 0 372 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.73057 0.254916 7
1.43232e+09 0.402693 -0.584137 0.44202 -0.311264 0.635105 0.275534 0.651028 -1247.09 0 0 0 2.73057 0 0 492 0 136 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.73057 0 4
1.43232e+09 1.25217 -0.823211 0.201752 -0.0538967 0.696486 0.715244 0.0206889 -1374.01 0 0 0 3.00845 125.322 0.625503 424 0.625503 422 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.94472 0.254916 7
1.43232e+09 0.990687 -0.835407 0.44202 0.530614 -0.467645 -0.503698 -0.496029 -1344.9 0 0 0 2.94472 0 0 387 0 379 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.94472 0 4
1.43232e+09 1.76041 -0.403788 0.201752 -0.316328 0.622844 0.668717 -0.254598 -1343.34 0 0 0 2.9413 111.393 0.625503 250 0.625503 475 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.87757 0.254916 7
1.43232e+09 1.58414 -0.597307 0.44202 0.669183 -0.22899 -0.655179 -0.265514 -1314.23 0 0 0 2.87757 62.8817 0.625503 239 0.625503 410 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.87757 0 4
1.43232e+09 1.82321 0.252169 0.201752 0.530601 -0.454379 -0.520383 0.491125 -1173.6 0 0 0 2.56967 0 0 316 0 446 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.50594 0.254916 7
1.43232e+09 1.83541 -0.00931258 0.44202 -0.705876 -0.0445262 0.706914 -0.00542289 -1144.49 0 0 0 2.50594 0 0 130 0 370 25065 43802 1.25085e+06 742504 1.61478e+06 0 2.50594 0 4
1.43232e+09 1.40379 0.760408 0.201752 0.664095 -0.21674 -0.292826 0.652882 -875.374 0 0 0 1.91673 67.3787 0.635123 669 0.635123 317 25065 43802 1.25085e+06 742504 1.61478e+06 0 1.853 0.254916 7
1.43232e+09 1.59731 0.584137 0.44202 -0.635105 -0.311264 0.651028 -0.275534 -846.267 0 0 0 1.853 0 0 373 0 278 25065 43802 1.25085e+06 742504 1.61478e+06 0 1.853 0 4
1.43232e+09 0.747831 0.823211 0.201752 0.696486 0.0538967 -0.0206889 0.715244 -478.815 0 0 0 1.04849 0 0 614 0 114 25065 43802 1.25085e+06 742504 1.61478e+06 0 0.98476 0.254916 7
1.43232e+09 1.00931 0.835407 0.44202 0.467645 0.530614 -0.496029 0.503698 -449.707 0 0 0 0.98476 0 0 511 0 169 25065 43802 1.25085e+06 742504 1.61478e+06 0 0.98476 0 4
