
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43265e+09 0.176702 -0.251886 0.201752 0.45447 0.530523 0.491035 0.520467 -0.0593364 0 0 0 1.95313 0 0 207 0 27 0 14736.2 27054 252510 172504 371017 1.74794 0.820743 7
1.43265e+09 0.164597 0.00959906 0.44202 -0.0444051 0.705883 0.00530168 0.706915 -0.0612952 0 0 0 2.0176 0 0 384 0 36 0 14736.2 27054 252510 172504 371017 1.74794 1.07865 7
1.43265e+09 0.595951 -0.76027 0.201752 0.216854 0.664058 0.652832 0.292938 -0.0358118 0 0 0 1.17879 0 0 184 0 81 0 14736.2 27054 252510 172504 371017 0.973603 0.820743 7
1.43265e+09 0.402493 -0.583932 0.44202 -0.311155 0.635158 0.275423 0.651076 -0.0377706 0 0 0 1.24327 0 0 184 0 56 0 14736.2 27054 252510 172504 371017 0.973603 1.07865 7
1.43265e+09 1.25189 -0.823298 0.201752 -0.0537773 0.696496 0.71524 0.0208116 -0.0622861 0 0 0 2.05022 0 0 186 0 137 0 14736.2 27054 252510 172504 371017 1.84503 0.820743 7
1.43265e+09 0.990401 -0.835403 0.44202 0.530534 -0.467736 -0.503613 -0.496116 -0.0642449 0 0 0 2.1147 0 0 174 0 102 0 14736.2 27054 252510 172504 371017 1.84503 1.07865 7
1.43265e+09 1.76027 -0.404049 0.201752 -0.316221 0.622898 0.66876 -0.254483 -0.0821431 0 0 0 2.70384 0 0 71 0 144 0 14736.2 27054 252510 172504 371017 2.49865 0.820743 7
1.43265e+09 1.58393 -0.597507 0.44202 0.669144 -0.229105 -0.655133 -0.265627 0.364468 0 0 0 2.76831 103.018 0.625503 143 0 224 0 14736.2 27054 252510 172504 371017 2.49865 1.07865 7
1.43265e+09 1.8233 0.251886 0.201752 0.530523 -0.45447 -0.520467 0.491035 -0.0933734 0 0 0 3.0735 0 0 45 0 199 0 14736.2 27054 252510 172504 371017 2.86831 0.820743 7
1.43265e+09 1.8354 -0.00959906 0.44202 -0.705883 -0.0444051 0.706915 -0.00530168 -0.0953322 0 0 0 3.13797 0 0 29 0 117 0 14736.2 27054 252510 172504 371017 2.86831 1.07865 7
1.43265e+09 1.40405 0.76027 0.201752 0.664058 -0.216854 -0.292938 0.652832 -0.0952817 0 0 0 3.13631 0 0 209 0 285 0 14736.2 27054 252510 172504 371017 2.93112 0.820743 7
1.43265e+09 1.59751 0.583932 0.44202 -0.635158 -0.311155 0.651076 -0.275423 -0.0972405 0 0 0 3.20079 0 0 21 0 95 0 14736.2 27054 252510 172504 371017 2.93112 1.07865 7
1.43265e+09 0.748114 0.823298 0.201752 0.696496 0.0537773 -0.0208116 0.71524 -0.0885924 0 0 0 2.91612 0 0 284 0 140 0 14736.2 27054 252510 172504 371017 2.71094 0.820743 7
1.43265e+09 1.0096 0.835403 0.44202 0.467736 0.530534 -0.496116 0.503613 0.311635 0 0 0 2.9806 92.2357 0.625503 192 0 62 0 14736.2 27054 252510 172504 371017 2.71094 1.07865 7
1.43265e+09 0.23973 0.404049 0.201752 0.622898 0.316221 0.254483 0.66876 -0.0753399 0 0 0 2.4799 0 0 302 0 23 0 14736.2 27054 252510 172504 371017 2.27472 0.820743 7
1.43265e+09 0.416068 0.597507 0.44202 0.229105 0.669144 -0.265627 0.655133 0.0719451 0 0 0 2.54438 33.4402 0.625503 517 0 109 0 14736.2 27054 252510 172504 371017 2.27472 1.07865 7
