
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.176701 -0.251883 0.201752 0.454472 0.530522 0.491034 0.520468 -0.00709764 0 0 0 0.213675 0 0 61 0 16 0 3777.7 6367 35460 25830.1 52415 0.00848938 0.820743 7
1.43275e+09 0.164597 0.0096027 0.44202 -0.0444036 0.705883 0.00530014 0.706915 -0.00923935 0 0 0 0.278152 0 0 229 0 14 0 3777.7 6367 35460 25830.1 52415 0.00848938 1.07865 7
1.43275e+09 0.595948 -0.760268 0.201752 0.216855 0.664057 0.652831 0.292939 0.917029 0 0 0 2.49784 106.696 0.625503 4 0 93 0.625503 3777.7 6367 35460 25830.1 52415 2.29265 0.820743 7
1.43275e+09 0.402491 -0.583929 0.44202 -0.311153 0.635159 0.275421 0.651076 -0.0851123 0 0 0 2.56231 0 0 23 0 112 0 3777.7 6367 35460 25830.1 52415 2.29265 1.07865 7
1.43275e+09 1.25188 -0.823299 0.201752 -0.0537758 0.696496 0.71524 0.0208131 -0.0972399 0 0 0 2.92742 0 0 3 0 127 0 3777.7 6367 35460 25830.1 52415 2.72223 0.820743 7
1.43275e+09 0.990397 -0.835403 0.44202 0.530533 -0.467737 -0.503612 -0.496117 -0.0993816 0 0 0 2.99189 0 0 5 0 100 0 3777.7 6367 35460 25830.1 52415 2.72223 1.07865 7
1.43275e+09 1.76027 -0.404052 0.201752 -0.31622 0.622899 0.668761 -0.254482 -0.104375 0 0 0 3.14223 0 0 1 0 85 0 3777.7 6367 35460 25830.1 52415 2.93705 0.820743 7
1.43275e+09 1.58393 -0.597509 0.44202 0.669144 -0.229106 -0.655133 -0.265628 -0.106517 0 0 0 3.20671 0 0 0 0 75 0 3777.7 6367 35460 25830.1 52415 2.93705 1.07865 7
1.43275e+09 1.8233 0.251883 0.201752 0.530522 -0.454472 -0.520468 0.491034 -0.102182 0 0 0 3.07619 0 0 0 0 57 0 3777.7 6367 35460 25830.1 52415 2.871 0.820743 7
1.43275e+09 1.8354 -0.0096027 0.44202 -0.705883 -0.0444036 0.706915 -0.00530014 -0.104323 0 0 0 3.14066 0 0 0 0 58 0 3777.7 6367 35460 25830.1 52415 2.871 1.07865 7
1.43275e+09 1.40405 0.760268 0.201752 0.664057 -0.216855 -0.292939 0.652831 -0.0898826 0 0 0 2.70593 0 0 0 0 39 0 3777.7 6367 35460 25830.1 52415 2.50074 0.820743 7
1.43275e+09 1.59751 0.583929 0.44202 -0.635159 -0.311153 0.651076 -0.275421 -0.0920243 0 0 0 2.7704 0 0 0 0 48 0 3777.7 6367 35460 25830.1 52415 2.50074 1.07865 7
1.43275e+09 0.748117 0.823299 0.201752 0.696496 0.0537758 -0.0208131 0.71524 -0.0682416 0 0 0 2.05442 0 0 72 0 29 0 3777.7 6367 35460 25830.1 52415 1.84924 0.820743 7
1.43275e+09 1.0096 0.835403 0.44202 0.467737 0.530533 -0.496117 0.503612 -0.0703834 0 0 0 2.1189 0 0 0 0 0 0 3777.7 6367 35460 25830.1 52415 1.84924 1.07865 7
1.43275e+09 0.239732 0.404052 0.201752 0.622899 0.31622 0.254482 0.668761 -0.0394438 0 0 0 1.18746 0 0 173 0 18 0 3777.7 6367 35460 25830.1 52415 0.982274 0.820743 7
1.43275e+09 0.416071 0.597509 0.44202 0.229106 0.669144 -0.265628 0.655133 -0.0415855 0 0 0 1.25194 0 0 126 0 24 0 3777.7 6367 35460 25830.1 52415 0.982274 1.07865 7
