
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.176701 -0.251883 0.201752 0.454472 0.530522 0.491034 0.520468 -nan 0 0 0 2.30112 0 0 116 0 59 0 5441.69 9219 82199 56171.9 117693 2.30112 0 4
1.43275e+09 0.164597 0.0096027 0.44202 -0.0444036 0.705883 0.00530014 0.706915 -nan 0 0 0 2.36303 0 0 243 0 49 0 5441.69 9219 82199 56171.9 117693 2.30112 0.247656 7
1.43275e+09 0.402491 -0.583929 0.44202 -0.311153 0.635159 0.275421 0.651076 -nan 0 0 0 0.061914 0 0 196 0 87 0 5441.69 9219 82199 56171.9 117693 0 0.247656 3
1.43275e+09 1.25188 -0.823299 0.201752 -0.0537758 0.696496 0.71524 0.0208131 -nan 0 0 0 0.98476 0 0 109 0 118 0 5441.69 9219 82199 56171.9 117693 0.98476 0 4
1.43275e+09 0.990397 -0.835403 0.44202 0.530533 -0.467737 -0.503612 -0.496117 -nan 0 0 0 1.04667 0 0 111 0 95 0 5441.69 9219 82199 56171.9 117693 0.98476 0.247656 7
1.43275e+09 1.76027 -0.404052 0.201752 -0.31622 0.622899 0.668761 -0.254482 -nan 0 0 0 1.853 0 0 34 0 93 0 5441.69 9219 82199 56171.9 117693 1.853 0 4
1.43275e+09 1.58393 -0.597509 0.44202 0.669144 -0.229106 -0.655133 -0.265628 -nan 0 0 0 1.91491 0 0 38 0 86 0 5441.69 9219 82199 56171.9 117693 1.853 0.247656 7
1.43275e+09 1.8233 0.251883 0.201752 0.530522 -0.454472 -0.520468 0.491034 -nan 0 0 0 2.50594 0 0 5 0 77 0 5441.69 9219 82199 56171.9 117693 2.50594 0 4
1.43275e+09 1.8354 -0.0096027 0.44202 -0.705883 -0.0444036 0.706915 -0.00530014 -nan 0 0 0 2.56785 0 0 7 0 72 0 5441.69 9219 82199 56171.9 117693 2.50594 0.247656 7
1.43275e+09 1.40405 0.760268 0.201752 0.664057 -0.216855 -0.292939 0.652831 -nan 0 0 0 2.87757 0 0 2 0 74 0 5441.69 9219 82199 56171.9 117693 2.87757 0 4
1.43275e+09 1.59751 0.583929 0.44202 -0.635159 -0.311153 0.651076 -0.275421 -nan 0 0 0 2.93949 0 0 1 0 78 0 5441.69 9219 82199 56171.9 117693 2.87757 0.247656 7
1.43275e+09 0.748117 0.823299 0.201752 0.696496 0.0537758 -0.0208131 0.71524 -nan 0 0 0 2.94472 0 0 73 0 79 0 5441.69 9219 82199 56171.9 117693 2.94472 0 4
1.43275e+09 1.0096 0.835403 0.44202 0.467737 0.530533 -0.496117 0.503612 -nan 0 0 0 3.00664 0 0 0 0 25 0 5441.69 9219 82199 56171.9 117693 2.94472 0.247656 7
1.43275e+09 0.239732 0.404052 0.201752 0.622899 0.31622 0.254482 0.668761 -nan 0 0 0 2.73057 0 0 173 0 93 0 5441.69 9219 82199 56171.9 117693 2.73057 0 4
1.43275e+09 0.416071 0.597509 0.44202 0.229106 0.669144 -0.265628 0.655133 -nan 0 0 0 2.79249 0 0 126 0 26 0 5441.69 9219 82199 56171.9 117693 2.73057 0.247656 7
