
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43233e+09 0.303282 0.505816 0.201752 0.643418 0.27205 0.207267 0.684867 -0.0699409 0 0 0 2.56967 28.9366 0.625503 734 0.625503 151 0 46453.6 82871 2.43632e+06 1.36868e+06 3.10355e+06 2.50594 0.254916 7
1.43233e+09 0.504802 0.672881 0.44202 0.275172 0.651554 -0.310629 0.635033 -0.125979 0 0 0 2.50594 0 0 750 0 340 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 2.50594 0 4
1.43233e+09 0.14968 -0.134988 0.201752 0.490331 0.497567 0.453577 0.553417 -0.147866 0 0 0 2.9413 0 0 917 0 310 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 2.87757 0.254916 7
1.43233e+09 0.174043 0.125641 0.44202 0.00488714 0.707262 -0.0439674 0.705566 -0.144662 0 0 0 2.87757 0 0 778 0 339 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 2.87757 0 4
1.43233e+09 0.494184 -0.696718 0.201752 0.262597 0.647334 0.630834 0.337714 0.049743 0 0 0 2.56967 92.4507 0.625503 456 0.625503 380 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 2.50594 0.254916 7
1.43233e+09 0.327119 -0.495198 0.44202 -0.266142 0.655295 0.229388 0.668684 0.00687712 0 0 0 2.50594 67.0203 0.871026 715 0.871026 279 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 2.50594 0 4
1.43233e+09 1.13499 -0.85032 0.201752 -0.00511636 0.69855 0.712052 0.0705973 0.0545001 0 0 0 1.91673 77.5557 0.625503 591 0.625503 526 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 1.853 0.254916 7
1.43233e+09 0.874359 -0.825957 0.44202 -0.496654 0.503565 0.467821 0.53 -0.0931544 0 0 0 1.853 0 0 303 0 605 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 1.853 0 4
1.43233e+09 1.69672 -0.505816 0.201752 -0.27205 0.643418 0.684867 -0.207267 0.181007 0 0 0 1.04849 121.527 0.625503 701 0.625503 574 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 0.98476 0.254916 7
1.43233e+09 1.4952 -0.672881 0.44202 0.651554 -0.275172 -0.635033 -0.310629 -0.0495061 0 0 0 0.98476 0 0 559 0 282 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 0.98476 0 4
1.43233e+09 1.85032 0.134988 0.201752 -0.497567 0.490331 0.553417 -0.453577 0.108272 0 0 0 0.0637289 56.6559 0.625503 383 0.625503 896 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 0 0.254916 3
1.43233e+09 1.50582 0.696718 0.201752 0.647334 -0.262597 -0.337714 0.630834 -0.0527099 0 0 0 1.04849 0 0 551 0 92 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 0.98476 0.254916 7
1.43233e+09 1.67288 0.495198 0.44202 -0.655295 -0.266142 0.668684 -0.229388 0.0834192 0 0 0 0.98476 67.9005 0.660127 751 0.660127 173 0 45976.8 81598 2.48603e+06 1.38863e+06 3.16151e+06 0.98476 0 4
