
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43233e+09 0.303282 0.505816 0.201752 0.643418 0.27205 0.207267 0.684867 0.00761682 0 0 0 1.04849 28.9366 0.625503 703 0.625503 110 0 43334.9 77361 2.08006e+06 1.18429e+06 2.66147e+06 0.98476 0.254916 7
1.43233e+09 0.504802 0.672881 0.44202 0.275172 0.651554 -0.310629 0.635033 -0.0415312 0 0 0 0.98476 0 0 399 0 29 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 0.98476 0 4
1.43233e+09 0.14968 -0.134988 0.201752 0.490331 0.497567 0.453577 0.553417 -0.0808359 0 0 0 1.91673 0 0 871 0 332 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 1.853 0.254916 7
1.43233e+09 0.174043 0.125641 0.44202 0.00488714 0.707262 -0.0439674 0.705566 -0.0781482 0 0 0 1.853 0 0 633 0 177 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 1.853 0 4
1.43233e+09 0.494184 -0.696718 0.201752 0.262597 0.647334 0.630834 0.337714 -0.126878 0 0 0 3.00845 0 0 437 0 426 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 2.94472 0.254916 7
1.43233e+09 0.327119 -0.495198 0.44202 -0.266142 0.655295 0.229388 0.668684 0.0907029 0 0 0 2.94472 126.85 0.871026 669 0.871026 318 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 2.94472 0 4
1.43233e+09 1.13499 -0.85032 0.201752 -0.00511636 0.69855 0.712052 0.0705973 0.00795226 0 0 0 2.9413 77.5557 0.625503 543 0.625503 616 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 2.87757 0.254916 7
1.43233e+09 0.874359 -0.825957 0.44202 -0.496654 0.503565 0.467821 0.53 -0.121358 0 0 0 2.87757 0 0 283 0 601 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 2.87757 0 4
1.43233e+09 1.69672 -0.505816 0.201752 -0.27205 0.643418 0.684867 -0.207267 0.0961253 0 0 0 2.56967 121.527 0.625503 693 0.625503 615 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 2.50594 0.254916 7
1.43233e+09 1.4952 -0.672881 0.44202 0.651554 -0.275172 -0.635033 -0.310629 -0.105685 0 0 0 2.50594 0 0 548 0 319 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 2.50594 0 4
1.43233e+09 1.85032 0.134988 0.201752 -0.497567 0.490331 0.553417 -0.453577 0.0167031 0 0 0 1.91673 56.6559 0.625503 366 0.625503 897 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 1.853 0.254916 7
1.43233e+09 1.82596 -0.125641 0.44202 0.707262 -0.00488714 -0.705566 -0.0439674 0.10478 0 0 0 1.853 108.445 0.625503 435 0.625503 453 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 1.853 0 4
1.43233e+09 1.50582 0.696718 0.201752 0.647334 -0.262597 -0.337714 0.630834 -0.0442189 0 0 0 1.04849 0 0 450 0 78 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 0.98476 0.254916 7
1.43233e+09 1.67288 0.495198 0.44202 -0.655295 -0.266142 0.668684 -0.229388 0.0747762 0 0 0 0.98476 67.9005 0.660127 759 0.660127 174 0 41938.9 74306 2.20393e+06 1.24391e+06 2.81266e+06 0.98476 0 4
