
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43275e+09 0.176701 -0.251883 0.201752 0.454472 0.530522 0.491034 0.520468 0.0311721 0 0 0 0.98476 23230.3 192.655 83 0 26 0 7518.16 13261 82453 55302.8 115857 0.98476 0 4
1.43275e+09 0.164597 0.0096027 0.44202 -0.0444036 0.705883 0.00530014 0.706915 0.084856 0 0 0 1.04667 41762.2 365.919 156 0 17 0 7518.16 13261 82453 55302.8 115857 0.98476 0.247656 7
1.43275e+09 0.595948 -0.760268 0.201752 0.216855 0.664057 0.652831 0.292939 -0.0521758 0 0 0 2.73057 18661.6 99.455 0 0 158 2.50201 7518.16 13261 82453 55302.8 115857 2.73057 0 4
1.43275e+09 0.402491 -0.583929 0.44202 -0.311153 0.635159 0.275421 0.651076 -0.0571812 0 0 0 2.79249 17583.9 95.702 7 0 210 59.4228 7518.16 13261 82453 55302.8 115857 2.73057 0.247656 7
1.43275e+09 1.25188 -0.823299 0.201752 -0.0537758 0.696496 0.71524 0.0208131 -0.00281735 0 0 0 2.94472 38043.1 140.738 1 0 222 0 7518.16 13261 82453 55302.8 115857 2.94472 0 4
1.43275e+09 0.990397 -0.835403 0.44202 0.530533 -0.467737 -0.503612 -0.496117 -0.038936 0 0 0 3.00664 26776.8 113.842 0 0 183 0 7518.16 13261 82453 55302.8 115857 2.94472 0.247656 7
1.43275e+09 1.76027 -0.404052 0.201752 -0.31622 0.622899 0.668761 -0.254482 -0.0348817 0 0 0 2.87757 26460.1 93.2 2 0 149 0 7518.16 13261 82453 55302.8 115857 2.87757 0 4
1.43275e+09 1.58393 -0.597509 0.44202 0.669144 -0.229106 -0.655133 -0.265628 -0.0386274 0 0 0 2.93949 26033.8 89.4469 0 0 141 0 7518.16 13261 82453 55302.8 115857 2.87757 0.247656 7
1.43275e+09 1.8233 0.251883 0.201752 0.530522 -0.454472 -0.520468 0.491034 -0.0584106 0 0 0 2.50594 13664.2 56.9208 1 0 90 0 7518.16 13261 82453 55302.8 115857 2.50594 0 4
1.43275e+09 1.8354 -0.0096027 0.44202 -0.705883 -0.0444036 0.706915 -0.00530014 -0.048605 0 0 0 2.56785 17752.3 74.4349 1 0 120 0 7518.16 13261 82453 55302.8 115857 2.50594 0.247656 7
1.43275e+09 1.40405 0.760268 0.201752 0.664057 -0.216855 -0.292939 0.652831 -0.0410626 0 0 0 1.853 10807.6 48.1637 14 0 43 0 7518.16 13261 82453 55302.8 115857 1.853 0 4
1.43275e+09 1.59751 0.583929 0.44202 -0.635159 -0.311153 0.651076 -0.275421 -0.0507791 0 0 0 1.91491 8400.92 30.6496 1 0 69 0 7518.16 13261 82453 55302.8 115857 1.853 0.247656 7
1.43275e+09 0.748117 0.823299 0.201752 0.696496 0.0537758 -0.0208131 0.71524 0.0320259 0 0 0 0.98476 23566.2 168.26 30 0 6 0 7518.16 13261 82453 55302.8 115857 0.98476 0 4
1.43275e+09 1.0096 0.835403 0.44202 0.467737 0.530533 -0.496117 0.503612 -0.0313809 0 0 0 1.04667 3367.41 19.3906 5 0 5 0 7518.16 13261 82453 55302.8 115857 0.98476 0.247656 7
1.43275e+09 0.416071 0.597509 0.44202 0.229106 0.669144 -0.265628 0.655133 0.106804 0 0 0 0.061914 36266 237.691 282 0 7 0 7518.16 13261 82453 55302.8 115857 0 0.247656 3
