cost_weight: 0
information_weight: 1
IgnorantTotalIG weight: 0
OccupancyAwareTotalIG weight: 0
ClassicFrontier weight: 0
TotalUnknownIG weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeIG weight: 1
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfFree weight: 0
TotalEntropy weight: 0
TotalNrOfNodes weight: 0
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43283e+09 0.977139 0.835146 0.44202 0.457341 0.539521 -0.486238 0.513156 0.225173 0.0513857 0.0625 0.0589641 0.275494 30354.9 243.946 0 0 25 243.946 3041.8 5234 54556 36779.5 76377 0.00583198 1.07865 7
1.43283e+09 1.37421 0.775392 0.201752 0.668145 -0.203912 -0.2802 0.658399 0.189934 0.0371991 0.0666667 0.0475851 1.04849 28766.4 271.468 0 0 15 271.468 6232.95 10911 114161 69869 150202 0.98476 0.254916 7
1.43283e+09 0.716321 0.812891 0.201752 0.695319 0.067298 -0.00691259 0.71551 0.166754 0 0.0714286 0.0358343 0.98476 36647.9 268.341 0 16.8886 13 199.535 7322.68 12422 139700 82655.2 182398 0.98476 0 4
1.43283e+09 0.393298 0.574372 0.44202 0.216062 0.673469 -0.252849 0.66017 0.146996 0.0337983 0.0769231 0.0324884 1.04667 37809.1 229.56 0 3.12752 32 171.388 8257.1 13931 167150 96238.1 218149 0.98476 0.247656 7
1.43283e+09 1.81289 0.283679 0.201752 0.539252 -0.444078 -0.51083 0.501054 0.139001 0.0126364 0.0833333 0.0303151 2.56967 24731.6 160.754 0 1.87651 228 151.372 9210.21 15182 226920 128385 290747 2.50594 0.254916 7
1.43283e+09 1.57437 0.606702 0.44202 -0.628993 -0.323435 0.645602 -0.288019 0.171188 0.0406922 0.0909091 0.0318855 1.04667 29829.2 245.197 0 2.50201 78 228.934 12062.7 20223 259518 151651 338729 0.98476 0.247656 7
1.43283e+09 1.77539 -0.37421 0.201752 -0.328262 0.616637 0.66369 -0.267427 0.150648 0.0340173 0.1 0.0220747 1.91673 37973.3 175.141 0 0 162 174.515 14370.9 24688 307944 181263 401525 1.853 0.254916 7
1.43283e+09 0.224608 0.37421 0.201752 0.616637 0.328262 0.267427 0.66369 0.139354 0 0.111111 0.0161194 2.87757 33066.9 194.531 2 10.6336 67 145.742 16304.3 28265 358937 211138 469602 2.87757 0 4
1.43283e+09 1.28368 -0.812891 0.201752 -0.067298 0.695319 0.71551 0.00691259 0.1469 0.0107817 0.125 0.014863 2.94472 29042.3 136.985 0 0 128 136.36 17979.5 32034 391654 232553 513560 2.94472 0 4
1.43283e+09 1.02286 -0.835146 0.44202 0.539521 -0.457341 -0.513156 -0.486238 0.163664 0.00975976 0.142857 0.0176693 0.061914 31525.7 136.985 0 0 87 136.36 20038.1 35561 427946 256380 562406 0 0.247656 3
1.43283e+09 0.425628 -0.606702 0.44202 -0.323435 0.628993 0.288019 0.645602 0.183538 0.000946074 0.166667 0.0192142 0.98476 39751.1 140.738 0 0.625503 83 121.348 21534.5 38066 473545 280370 618102 0.98476 0 4
1.43283e+09 0.187109 -0.283679 0.201752 0.444078 0.539252 0.501054 0.51083 0.229008 0 0.2 0.0199294 1.04849 39124.7 164.507 1 5.62953 62 93.8255 21610.3 37992 518431 302280 672324 0.98476 0.254916 7
1.43283e+09 1.6067 -0.574372 0.44202 0.673469 -0.216062 -0.66017 -0.252849 0.25974 0.00865801 0.25 0.00772882 2.56785 29861.2 123.85 0 16.2631 49 75.0604 21729.9 38109 546739 316022 706279 2.50594 0.247656 7
