cost_weight: 0
information_weight: 1
IgnorantTotalIG weight: 1
OccupancyAwareTotalIG weight: 0
ClassicFrontier weight: 0
TotalUnknownIG weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeIG weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfFree weight: 0
TotalEntropy weight: 0
TotalNrOfNodes weight: 0
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.205283 0.0664713 0.0625 0.0488923 0 31442.4 312.126 0 0 23 312.126 3200.2 6000 15169 13342.7 26726 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.194517 0.0647904 0.0625 0.0459829 0 29131.2 315.254 0 0 12 315.254 3394.57 6091 18821 12886.5 31114 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.189712 0.0635094 0.0625 0.0447251 0 28306.6 317.13 52 232.062 12 6.88053 3489.1 5990 20921 12604.4 33494 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.189423 0.0639288 0.0625 0.0443939 0 28756.1 322.134 54 236.44 16 8.13154 3593.94 5953 20243 12193.6 32869 0 0 0
