cost_weight: 0
information_weight: 1
IgnorantTotalIG weight: 1
OccupancyAwareTotalIG weight: 0
ClassicFrontier weight: 0
TotalUnknownIG weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeIG weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfFree weight: 0
TotalEntropy weight: 0
TotalNrOfNodes weight: 0
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.144105 0.00268107 0.0625 0.0396456 2.36303 30273.1 289.608 0 0 7 289.608 3638.2 6652 29501 22503.5 46193 2.30112 0.247656 7
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.148247 0.0190684 0.0625 0.0380119 0 35150.5 351.533 0 0 18 351.533 4647.74 8248 62667 40915.5 87727 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.141998 0.0122524 0.0625 0.0368421 0 33044.6 349.656 0 81.3154 16 89.4469 4817.66 8289 83568 48009.7 111584 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.140692 0.0102803 0.0625 0.0366701 0 32695.2 357.162 14 119.471 14 38.7812 5097.89 8500 70479 40311 96699 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.14007 0.0100109 0.0625 0.0364668 0 32490.1 357.788 38 138.862 14 27.5221 5249.86 8511 53412 32996.3 77248 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.139581 0.0081095 0.0625 0.0364821 0 32675 360.915 48 144.491 23 26.2711 5433.43 8620 51669 32209.5 75544 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.139586 0.00811789 0.0625 0.0364654 0 32730.1 362.166 50 144.491 22 24.3946 5535.46 8617 51281 31883.2 75091 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.136272 0.000772398 0.0625 0.0362054 0 33035.8 370.298 54 145.742 27 33.1517 5845.27 9003 61659 37568 88412 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.134041 0.00504175 0.0625 0.0333185 0 36820.4 407.202 40 116.344 38 61.9248 6839.54 10585 103324 62170 144393 0 0 0
1.43282e+09 0.164597 0.00959243 0.44202 -0.0444079 0.705883 0.00530448 0.706915 0.132953 0.0048155 0.0625 0.0331087 0 36651.5 405.326 41 120.097 38 62.5503 6926.08 10633 108896 64750.8 150911 0 0 0
